date demand demandChange inventoryPosition leadTime orderQuantity
2021-02-25 5366 5366 18364 48 5325 
2021-02-26 2675 -2691 21014 24 0 
2021-02-27 0 -2675 21014 72 0 
2021-02-28 0 0 21014 48 0 
2021-03-01 4955 4955 16059 24 6602 
2021-03-02 0 -4955 22661 24 0 
2021-03-03 2619 2619 20042 48 0 
2021-03-04 0 -2619 20042 72 0 
2021-03-05 2717 2717 17325 24 4219 
2021-03-06 2474 -243 19070 120 0 
2021-03-07 2772 298 16298 0 5274 
2021-03-08 2533 -239 19039 48 0 
2021-03-09 0 -2533 19039 24 0 
2021-03-10 2902 2902 16137 72 4830 
2021-03-11 5122 2220 15845 0 5275 
2021-03-12 0 -5122 21120 24 0 
2021-03-13 0 0 21120 96 0 
2021-03-14 4885 4885 16235 0 4425 
2021-03-15 0 -4885 20660 96 0 
2021-03-16 2581 2581 18079 96 0 
2021-03-17 0 -2581 18079 96 0 
2021-03-18 4863 4863 13216 72 7068 
2021-03-19 2606 -2257 17678 72 0 
2021-03-20 0 -2606 17678 96 0 
2021-03-21 0 0 17678 192 0 
2021-03-22 2854 2854 14824 48 5494 
2021-03-23 5596 2742 14722 72 5743 
2021-03-24 0 -5596 20465 120 0 
2021-03-25 0 0 20465 72 0 
2021-03-26 0 0 20465 96 0 
2021-03-27 0 0 20465 48 0 
2021-03-28 2848 2848 17617 48 0 
2021-03-29 5027 2179 12590 72 7037 
2021-03-30 0 -5027 19627 72 0 
2021-03-31 2896 2896 16731 24 0 
2021-04-01 2378 -518 14353 96 4958 
2021-04-02 2543 165 16768 96 0 
2021-04-03 2244 -299 14524 72 4693 
2021-04-04 0 -2244 19217 72 0 
2021-04-05 0 0 19217 96 0 
2021-04-06 4990 4990 14227 72 4694 
2021-04-07 2482 -2508 16439 120 0 
2021-04-08 0 -2482 16439 48 0 
2021-04-09 0 0 16439 48 0 
2021-04-10 2429 2429 14010 120 4579 
2021-04-11 5248 2819 13341 24 5359 
2021-04-12 0 -5248 18700 24 0 
2021-04-13 2489 2489 16211 144 0 
2021-04-14 0 -2489 16211 72 0 
2021-04-15 2571 2571 13640 120 4880 
2021-04-16 5279 2708 13241 120 5502 
2021-04-17 2559 -2720 16184 24 0 
2021-04-18 0 -2559 16184 96 0 
2021-04-19 2341 2341 13843 72 4641 
2021-04-20 2906 565 15578 72 0 
2021-04-21 0 -2906 15578 72 0 
2021-04-22 0 0 15578 96 0 
2021-04-23 2792 2792 12786 48 5308 
2021-04-24 2578 -214 15516 72 0 
2021-04-25 2745 167 12771 24 5258 
2021-04-26 0 -2745 18029 72 0 
2021-04-27 2196 2196 15833 120 0 
2021-04-28 2327 131 13506 72 4345 
2021-04-29 2899 572 14952 144 3056 
2021-04-30 2320 -579 15688 168 0 
2021-05-01 2690 370 12998 48 5192 
2021-05-02 0 -2690 18190 144 0 
2021-05-03 2386 2386 15804 72 0 
2021-05-04 0 -2386 15804 120 0 
2021-05-05 2442 2442 13362 72 4659 
2021-05-06 0 -2442 18021 48 0 
2021-05-07 5203 5203 12818 96 5164 
2021-05-08 2633 -2570 15349 72 0 
2021-05-09 0 -2633 15349 144 0 
2021-05-10 2747 2747 12602 72 5323 
2021-05-11 4979 2232 12946 48 5057 
2021-05-12 0 -4979 18003 96 0 
2021-05-13 0 0 18003 48 0 
2021-05-14 0 0 18003 120 0 
2021-05-15 0 0 18003 96 0 
2021-05-16 2511 2511 15492 48 0 
2021-05-17 5262 2751 10230 48 7351 
2021-05-18 0 -5262 17581 48 0 
2021-05-19 2672 2672 14909 48 0 
2021-05-20 0 -2672 14909 72 0 
2021-05-21 2489 2489 12420 144 4950 
2021-05-22 2767 278 14603 48 0 
2021-05-23 0 -2767 14603 0 0 
2021-05-24 2488 2488 12115 24 5103 
2021-05-25 5039 2551 12179 96 5151 
2021-05-26 2220 -2819 15110 48 0 
2021-05-27 2577 357 12533 24 4731 
2021-05-28 0 -2577 17264 144 0 
2021-05-29 2388 2388 14876 96 0 
2021-05-30 0 -2388 14876 48 0 
2021-05-31 0 0 14876 48 0 
2021-06-01 7407 7407 7469 48 9690 
2021-06-02 0 -7407 17159 24 0 
2021-06-03 0 0 17159 144 0 
2021-06-04 4529 4529 12630 120 4527 
2021-06-05 2349 -2180 14808 96 0 
2021-06-06 0 -2349 14808 48 0 
2021-06-07 2724 2724 12084 48 4920 
2021-06-08 4671 1947 12333 72 4736 
2021-06-09 0 -4671 17069 48 0 
2021-06-10 0 0 17069 96 0 
2021-06-11 2428 2428 14641 48 0 
2021-06-12 5176 2748 9465 48 7431 
2021-06-13 2255 -2921 7210 96 9680 
2021-06-14 0 -2255 7210 48 9559 
2021-06-15 2525 2525 4685 48 12059 
2021-06-16 2363 -162 14381 120 0 
2021-06-17 2645 282 11736 24 5033 
2021-06-18 0 -2645 11736 120 4980 
2021-06-19 5330 5330 6406 72 10397 
2021-06-20 0 -5330 6406 48 10281 
2021-06-21 2636 2636 14051 24 0 
2021-06-22 2627 -9 11424 48 5233 
2021-06-23 2762 135 13895 72 0 
2021-06-24 2382 -380 11513 144 5222 
2021-06-25 0 -2382 11513 96 5136 
2021-06-26 4860 4860 6653 72 10064 
2021-06-27 0 -4860 6653 72 9959 
2021-06-28 0 0 16612 24 0 
2021-06-29 2231 2231 14381 72 0 
2021-06-30 4803 2572 9578 24 6972 
2021-07-01 0 -4803 9578 72 6871 
2021-07-02 0 0 9578 144 6871 
2021-07-03 0 0 9578 24 6774 
2021-07-04 5329 5329 11023 120 5462 
2021-07-05 2654 -2675 13831 120 0 
2021-07-06 0 -2654 13831 48 0 
2021-07-07 0 0 13831 24 0 
2021-07-08 4560 4560 9271 72 7111 
2021-07-09 0 -4560 16382 48 0 
2021-07-10 2394 2394 13988 96 0 
2021-07-11 2180 -214 11808 120 4502 
2021-07-12 2349 169 13961 144 0 
2021-07-13 0 -2349 13961 72 0 
2021-07-14 0 0 13961 72 0 
2021-07-15 7683 7683 6278 24 10075 
2021-07-16 0 -7683 16353 72 0 
2021-07-17 0 0 16353 48 0 
2021-07-18 7526 7526 8827 24 7484 
2021-07-19 0 -7526 16311 48 0 
2021-07-20 2478 2478 13833 72 0 
2021-07-21 0 -2478 13833 120 0 
2021-07-22 2547 2547 11286 24 4865 
2021-07-23 0 -2547 16151 72 0 
2021-07-24 8181 8181 7970 72 8255 
2021-07-25 0 -8181 16225 168 0 
2021-07-26 0 0 16225 48 0 
2021-07-27 2550 2550 13675 72 0 
2021-07-28 5307 2757 8368 96 7896 
2021-07-29 0 -5307 16264 120 0 
2021-07-30 0 0 16264 48 0 
2021-07-31 2557 2557 13707 48 0 
2021-08-01 5099 2542 8608 0 7594 
2021-08-02 0 -5099 16202 96 0 
2021-08-03 0 0 16202 120 0 
2021-08-04 2241 2241 13961 48 0 
2021-08-05 2800 559 11161 48 4905 
2021-08-06 0 -2800 16066 96 0 
2021-08-07 4833 4833 11233 48 4820 
2021-08-08 0 -4833 16053 96 0 
2021-08-09 0 0 16053 120 0 
2021-08-10 5069 5069 10984 48 5024 
2021-08-11 0 -5069 16008 72 0 
2021-08-12 0 0 16008 72 0 
2021-08-13 5023 5023 10985 96 4941 
2021-08-14 0 -5023 15926 144 0 
2021-08-15 0 0 15926 48 0 
2021-08-16 2233 2233 13693 120 0 
2021-08-17 2653 420 11040 48 4818 
2021-08-18 2534 -119 13324 72 0 
2021-08-19 2167 -367 11157 48 4672 
2021-08-20 4806 2639 11023 96 4875 
2021-08-21 0 -4806 15898 120 0 
2021-08-22 0 0 15898 144 0 
2021-08-23 2730 2730 13168 72 0 
2021-08-24 2593 -137 10575 96 5291 
2021-08-25 2354 -239 13512 72 0 
2021-08-26 0 -2354 13512 96 0 
2021-08-27 2427 2427 11085 72 4699 
2021-08-28 0 -2427 15784 24 0 
2021-08-29 2338 2338 13446 72 0 
2021-08-30 2588 250 10858 72 4839 
2021-08-31 2503 -85 13194 48 0 
2021-09-01 0 -2503 13194 96 0 
2021-09-02 2288 2288 10906 192 4872 
2021-09-03 5319 3031 10459 24 5386 
2021-09-04 0 -5319 15845 48 0 
2021-09-05 4928 4928 10917 192 5066 
2021-09-06 2843 -2085 8074 72 7911 
2021-09-07 0 -2843 8074 48 7835 
2021-09-08 2617 2617 13292 96 0 
2021-09-09 2582 -35 10710 96 5215 
2021-09-10 2710 128 13215 96 0 
2021-09-11 0 -2710 13215 72 0 
2021-09-12 4978 4978 8237 48 7680 
2021-09-13 2265 -2713 13652 240 0 
2021-09-14 0 -2265 13652 24 0 
2021-09-15 0 0 13652 48 0 
2021-09-16 2579 2579 11073 120 4988 
2021-09-17 4938 2359 11123 24 4994 
2021-09-18 0 -4938 16117 72 0 
2021-09-19 2415 2415 13702 144 0 
2021-09-20 0 -2415 13702 96 0 
2021-09-21 7269 7269 6433 120 9752 
2021-09-22 0 -7269 16185 24 0 
2021-09-23 0 0 16185 120 0 
2021-09-24 7073 7073 11427 192 4899 
2021-09-25 0 -7073 16326 120 0 
2021-09-26 0 0 16326 120 0 
2021-09-27 2749 2749 13577 24 0 
2021-09-28 2560 -189 11017 72 5228 
2021-09-29 2581 21 13664 48 0 
2021-09-30 0 -2581 13664 120 0 
2021-10-01 2601 2601 11063 24 5134 
2021-10-02 2697 96 13500 48 0 
2021-10-03 2700 3 10800 48 5386 
2021-10-04 0 -2700 16186 120 0 
2021-10-05 2791 2791 13395 48 2752 
2021-10-06 4923 2132 11224 96 4983 
2021-10-07 0 -4923 16207 96 0 
2021-10-08 2195 2195 14012 96 0 
2021-10-09 2470 275 11542 120 4631 
2021-10-10 0 -2470 16173 72 0 
2021-10-11 2542 2542 13631 48 0 
2021-10-12 0 -2542 13631 168 0 
2021-10-13 2383 2383 11248 96 4877 
2021-10-14 5017 2634 11108 24 5070 
2021-10-15 0 -5017 16178 48 0 
2021-10-16 0 0 16178 48 0 
2021-10-17 2233 2233 13945 72 0 
2021-10-18 0 -2233 13945 72 0 
2021-10-19 5043 5043 8902 120 7148 
2021-10-20 0 -5043 16050 96 0 
2021-10-21 0 0 16050 96 0 
2021-10-22 4884 4884 11166 72 4829 
2021-10-23 2825 -2059 13170 144 2878 
2021-10-24 0 -2825 16048 144 0 
2021-10-25 2646 2646 13402 96 0 
2021-10-26 2524 -122 10878 24 5165 
2021-10-27 2443 -81 13600 168 0 
2021-10-28 0 -2443 13600 72 0 
2021-10-29 2211 2211 11389 72 4656 
2021-10-30 2766 555 13279 96 2777 
2021-10-31 0 -2766 16056 72 0 
2021-11-01 2315 2315 13741 72 0 
2021-11-02 5282 2967 8459 72 7581 
2021-11-03 0 -5282 16040 168 0 
2021-11-04 2392 2392 13648 72 0 
2021-11-05 0 -2392 13648 48 0 
2021-11-06 2739 2739 10909 144 5131 
2021-11-07 2479 -260 13561 24 0 
2021-11-08 2229 -250 11332 24 4695 
2021-11-09 2266 37 13761 72 0 
2021-11-10 2317 51 11444 96 4574 
2021-11-11 0 -2317 16018 24 0 
2021-11-12 2261 2261 13757 96 0 
2021-11-13 2494 233 11263 72 4693 
2021-11-14 2644 150 13312 48 0 
2021-11-15 0 -2644 13312 48 0 
2021-11-16 2348 2348 10964 96 4930 
2021-11-17 2461 113 13433 120 0 
2021-11-18 2202 -259 11231 120 4695 
2021-11-19 2440 238 13486 24 0 
2021-11-20 0 -2440 13486 120 0 
2021-11-21 5460 5460 8026 72 7921 
2021-11-22 0 -5460 15947 96 0 
2021-11-23 2477 2477 13470 0 0 
2021-11-24 0 -2477 13470 48 0 
2021-11-25 5242 5242 8228 24 7674 
2021-11-26 0 -5242 15902 120 0 
2021-11-27 2587 2587 13315 72 0 
2021-11-28 0 -2587 13315 144 0 
2021-11-29 0 0 13315 120 0 
2021-11-30 5209 5209 8106 48 7771 
2021-12-01 0 -5209 15877 216 0 
2021-12-02 0 0 15877 168 0 
2021-12-03 4698 4698 11179 96 4852 
2021-12-04 0 -4698 16031 72 0 
2021-12-05 2753 2753 13278 48 2698 
2021-12-06 0 -2753 15976 24 0 
2021-12-07 2409 2409 13567 96 0 
2021-12-08 2823 414 10744 72 5185 
2021-12-09 0 -2823 15929 96 0 
2021-12-10 5322 5322 10607 48 5326 
2021-12-11 2255 -3067 13678 48 0 
2021-12-12 0 -2255 13678 24 0 
2021-12-13 0 0 13678 48 0 
2021-12-14 2661 2661 11017 24 4801 
2021-12-15 2657 -4 13161 48 0 
2021-12-16 2572 -85 10589 24 5224 
2021-12-17 0 -2572 10589 96 5182 
2021-12-18 2321 2321 8268 48 7494 
2021-12-19 2692 371 13070 48 2689 
2021-12-20 0 -2692 15759 72 0 
2021-12-21 2631 2631 13128 72 0 
2021-12-22 2699 68 10429 48 5276 
2021-12-23 2329 -370 8100 48 7598 
2021-12-24 0 -2329 8100 24 7548 
2021-12-25 2502 2502 13146 24 0 
2021-12-26 0 -2502 13146 48 0 
