date demand demandChange inventoryPosition orderQuantity
2021-08-13 0 0 2165 0 
2021-08-14 331 331 1834 0 
2021-08-15 808 477 1026 0 
2021-08-16 792 -16 234 2693 
2021-08-17 446 -346 2481 0 
2021-08-18 1194 748 1287 0 
2021-08-19 1210 16 77 2859 
2021-08-20 1128 -82 1808 0 
2021-08-21 397 -731 1411 0 
2021-08-22 1259 862 152 2790 
2021-08-23 447 -812 2495 0 
2021-08-24 431 -16 2064 0 
2021-08-25 828 397 1236 0 
2021-08-26 771 -57 465 2474 
2021-08-27 823 52 2116 0 
2021-08-28 429 -394 1687 0 
2021-08-29 1244 815 443 2499 
2021-08-30 841 -403 2101 0 
2021-08-31 372 -469 1729 0 
2021-09-01 375 3 1354 0 
2021-09-02 905 530 449 2489 
2021-09-03 442 -463 2496 0 
2021-09-04 828 386 1668 0 
2021-09-05 344 -484 1324 0 
2021-09-06 753 409 571 2362 
2021-09-07 855 102 2078 0 
2021-09-08 359 -496 1719 0 
2021-09-09 419 60 1300 0 
2021-09-10 428 9 872 0 
2021-09-11 789 361 83 2843 
2021-09-12 736 -53 2190 0 
2021-09-13 420 -316 1770 0 
2021-09-14 839 419 931 0 
2021-09-15 430 -409 501 2421 
2021-09-16 829 399 2093 0 
2021-09-17 867 38 1226 0 
2021-09-18 1192 325 34 2895 
2021-09-19 444 -748 2485 0 
2021-09-20 1228 784 1257 0 
2021-09-21 1161 -67 96 2839 
2021-09-22 1319 158 1616 0 
2021-09-23 753 -566 863 0 
2021-09-24 403 -350 460 2479 
2021-09-25 339 -64 2600 0 
2021-09-26 0 -339 2600 0 
2021-09-27 411 411 2189 0 
2021-09-28 835 424 1354 0 
2021-09-29 729 -106 625 2302 
2021-09-30 1219 490 1708 0 
2021-10-01 1097 -122 611 2324 
2021-10-02 431 -666 2504 0 
2021-10-03 820 389 1684 0 
2021-10-04 759 -61 925 0 
2021-10-05 1262 503 89 2850 
2021-10-06 828 -434 2111 0 
2021-10-07 1300 472 811 0 
2021-10-08 778 -522 33 2912 
2021-10-09 413 -365 2532 0 
2021-10-10 765 352 1767 0 
2021-10-11 847 82 920 0 
2021-10-12 1250 403 82 2867 
2021-10-13 1136 -114 1813 0 
2021-10-14 812 -324 1001 0 
2021-10-15 773 -39 228 2726 
2021-10-16 1298 525 1656 0 
2021-10-17 1301 3 355 2610 
2021-10-18 827 -474 2138 0 
2021-10-19 715 -112 1423 0 
2021-10-20 417 -298 1006 0 
2021-10-21 780 363 226 2737 
2021-10-22 747 -33 2216 0 
2021-10-23 1156 409 1060 0 
2021-10-24 739 -417 321 2646 
2021-10-25 802 63 2165 0 
2021-10-26 1154 352 1011 0 
2021-10-27 1158 4 245 2730 
2021-10-28 428 -730 2547 0 
2021-10-29 1153 725 1394 0 
2021-10-30 904 -249 490 2487 
2021-10-31 915 11 2062 0 
2021-11-01 766 -149 1296 0 
2021-11-02 435 -331 861 0 
2021-11-03 1241 806 67 2913 
2021-11-04 758 -483 2222 0 
2021-11-05 750 -8 1472 0 
2021-11-06 1303 553 169 2816 
2021-11-07 794 -509 2191 0 
2021-11-08 713 -81 1478 0 
2021-11-09 1170 457 308 2682 
2021-11-10 802 -368 2188 0 
2021-11-11 685 -117 1503 0 
2021-11-12 711 26 792 0 
2021-11-13 1147 436 31 2962 
2021-11-14 737 -410 2256 0 
2021-11-15 1235 498 1021 0 
2021-11-16 385 -850 636 2357 
2021-11-17 878 493 2115 0 
2021-11-18 763 -115 1352 0 
2021-11-19 403 -360 949 0 
2021-11-20 410 7 539 2451 
2021-11-21 322 -88 2668 0 
2021-11-22 844 522 1824 0 
2021-11-23 744 -100 1080 0 
2021-11-24 789 45 291 2697 
2021-11-25 405 -384 2583 0 
2021-11-26 1170 765 1413 0 
2021-11-27 386 -784 1027 0 
2021-11-28 718 332 309 2677 
2021-11-29 763 45 2223 0 
2021-11-30 895 132 1328 0 
2021-12-01 1282 387 46 2945 
2021-12-02 838 -444 2153 0 
2021-12-03 1182 344 971 0 
2021-12-04 685 -497 286 2709 
2021-12-05 417 -268 2578 0 
2021-12-06 0 -417 2578 0 
2021-12-07 0 0 2578 0 
2021-12-08 831 831 1747 0 
2021-12-09 734 -97 1013 0 
2021-12-10 0 -734 1013 0 
2021-12-11 785 785 228 2749 
2021-12-12 1138 353 1839 0 
2021-12-13 838 -300 1001 0 
2021-12-14 1114 276 236 2747 
2021-12-15 1239 125 1744 0 
2021-12-16 433 -806 1311 0 
2021-12-17 1281 848 30 2960 
2021-12-18 1163 -118 1827 0 
2021-12-19 1220 57 607 2389 
2021-12-20 750 -470 2246 0 
2021-12-21 879 129 1367 0 
2021-12-22 848 -31 519 2479 
2021-12-23 1133 285 173 2827 
2021-12-24 699 -434 2301 0 
2021-12-25 790 91 1511 0 
2021-12-26 1111 321 400 2603 
