date demand demandChange inventoryPosition leadTime orderQuantity
2021-02-19 2434 -2700 8865 24 0 
2021-02-20 2785 351 6080 96 3118 
2021-02-21 2443 -342 6755 48 0 
2021-02-22 0 -2443 6755 48 0 
2021-02-23 5196 5196 4106 72 5287 
2021-02-24 2493 -2703 6900 24 0 
2021-02-25 0 -2493 6900 0 0 
2021-02-26 4780 4780 2120 48 7263 
2021-02-27 0 -4780 9383 0 0 
2021-02-28 2766 2766 6617 72 2738 
2021-03-01 5834 3068 3521 0 6045 
2021-03-02 0 -5834 9566 48 0 
2021-03-03 0 0 9566 72 0 
2021-03-04 2492 2492 7074 48 0 
2021-03-05 2858 366 4216 48 5230 
2021-03-06 2646 -212 1570 24 7869 
2021-03-07 0 -2646 9439 0 0 
2021-03-08 2350 2350 7089 24 0 
2021-03-09 2831 481 4258 48 5053 
2021-03-10 2785 -46 6526 0 2801 
2021-03-11 2798 13 6529 72 2915 
2021-03-12 2402 -396 7042 24 0 
2021-03-13 0 -2402 7042 0 0 
2021-03-14 0 0 7042 24 0 
2021-03-15 2782 2782 4260 48 4923 
2021-03-16 2471 -311 6712 48 0 
2021-03-17 2632 161 4080 48 5146 
2021-03-18 0 -2632 9226 0 0 
2021-03-19 2594 2594 6632 0 0 
2021-03-20 2350 -244 4282 24 4813 
2021-03-21 2800 450 6295 24 2804 
2021-03-22 0 -2800 9099 24 0 
2021-03-23 5703 5703 3396 72 5815 
2021-03-24 0 -5703 9211 72 0 
2021-03-25 0 0 9211 0 0 
2021-03-26 8221 8221 990 0 8338 
2021-03-27 0 -8221 9328 24 0 
2021-03-28 0 0 9328 24 0 
2021-03-29 0 0 9328 24 0 
2021-03-30 5648 5648 3680 24 5417 
2021-03-31 2238 -3410 6859 144 2704 
2021-04-01 0 -2238 9563 24 0 
2021-04-02 0 0 9563 24 0 
2021-04-03 5549 5549 4014 24 5434 
2021-04-04 2508 -3041 6940 0 0 
2021-04-05 0 -2508 6940 48 0 
2021-04-06 0 0 6940 24 0 
2021-04-07 2793 2793 4147 48 5129 
2021-04-08 2817 24 6459 24 2821 
2021-04-09 2351 -466 6929 48 0 
2021-04-10 2515 164 4414 24 4868 
2021-04-11 0 -2515 4414 96 4924 
2021-04-12 2392 2392 6946 24 0 
2021-04-13 5680 3288 6946 48 0 
2021-04-14 5681 1 6946 48 0 
2021-04-15 5684 3 1262 120 8706 
2021-04-16 2814 -2870 1262 24 8704 
2021-04-17 5258 2444 1262 96 8944 
2021-04-18 5718 460 1262 72 9120 
2021-04-19 8131 2413 1262 48 9333 
2021-04-20 8128 -3 1262 48 9542 
2021-04-21 8508 380 1262 0 9746 
2021-04-22 8525 17 2483 48 8739 
2021-04-23 0 -8525 2483 24 8625 
2021-04-24 2464 2464 8644 96 0 
2021-04-25 2693 229 5951 0 5274 
2021-04-26 2306 -387 8919 72 0 
2021-04-27 0 -2306 8919 72 0 
2021-04-28 2824 2824 6095 48 5132 
2021-04-29 3103 279 8124 48 3120 
2021-04-30 2896 -207 8348 24 2885 
2021-05-01 0 -2896 8348 24 0 
2021-05-02 2379 2379 5969 24 5132 
2021-05-03 2799 420 3170 96 8056 
2021-05-04 2414 -385 756 0 10453 
2021-05-05 2494 80 756 24 10430 
2021-05-06 2489 -5 8697 24 0 
2021-05-07 4801 2312 3896 48 7338 
2021-05-08 0 -4801 3896 0 7245 
2021-05-09 0 0 3896 0 7152 
2021-05-10 2701 2701 8347 48 0 
2021-05-11 2936 235 5411 0 5642 
2021-05-12 5234 2298 5819 48 5315 
2021-05-13 0 -5234 5819 24 5218 
2021-05-14 2459 2459 3360 24 7656 
2021-05-15 2498 39 8518 72 0 
2021-05-16 2907 409 5611 72 5497 
2021-05-17 0 -2907 11108 24 0 
2021-05-18 2848 2848 8260 24 0 
2021-05-19 0 -2848 8260 24 0 
2021-05-20 5323 5323 2937 0 8048 
2021-05-21 0 -5323 10985 24 0 
2021-05-22 2644 2644 8341 0 0 
2021-05-23 0 -2644 8341 24 0 
2021-05-24 2360 2360 5981 0 4803 
2021-05-25 5251 2891 5533 24 5310 
2021-05-26 0 -5251 10843 48 0 
2021-05-27 0 0 10843 24 0 
2021-05-28 5425 5425 5418 24 5335 
2021-05-29 2463 -2962 8290 24 0 
2021-05-30 0 -2463 8290 24 0 
2021-05-31 2362 2362 5928 24 4705 
2021-06-01 5057 2695 5576 24 5108 
2021-06-02 0 -5057 10684 0 0 
2021-06-03 0 0 10684 24 0 
2021-06-04 7927 7927 2757 0 7901 
2021-06-05 0 -7927 10658 120 0 
2021-06-06 0 0 10658 24 0 
2021-06-07 2483 2483 8175 0 0 
2021-06-08 5486 3003 2689 48 8071 
2021-06-09 0 -5486 2689 0 7998 
2021-06-10 0 0 10687 72 0 
2021-06-11 0 0 10687 24 0 
2021-06-12 7618 7618 3069 48 7645 
2021-06-13 0 -7618 10714 96 0 
2021-06-14 0 0 10714 24 0 
2021-06-15 2459 2459 8255 24 0 
2021-06-16 4732 2273 3523 48 7186 
2021-06-17 0 -4732 10709 24 0 
2021-06-18 2293 2293 8416 48 0 
2021-06-19 5240 2947 3176 24 7507 
2021-06-20 0 -5240 10683 96 0 
2021-06-21 0 0 10683 48 0 
2021-06-22 8074 8074 2609 144 8416 
2021-06-23 0 -8074 11025 0 0 
2021-06-24 0 0 11025 72 0 
2021-06-25 5590 5590 11025 0 0 
2021-06-26 8552 2962 11025 24 0 
2021-06-27 8555 3 11025 96 0 
2021-06-28 8556 1 2469 48 9004 
2021-06-29 0 -8556 11473 48 0 
2021-06-30 0 0 11473 24 0 
2021-07-01 0 0 11473 24 0 
2021-07-02 8186 8186 3287 48 8105 
2021-07-03 0 -8186 11392 24 0 
2021-07-04 2466 2466 8926 0 0 
2021-07-05 5671 3205 3255 24 8106 
2021-07-06 0 -5671 11361 72 0 
2021-07-07 2419 2419 8942 48 0 
2021-07-08 4778 2359 4164 24 7200 
2021-07-09 0 -4778 11364 24 0 
2021-07-10 2658 2658 8706 0 0 
2021-07-11 2383 -275 6323 96 5036 
2021-07-12 2831 448 8528 72 2864 
2021-07-13 2449 -382 8943 24 0 
2021-07-14 2840 391 8943 48 0 
2021-07-15 2842 2 6101 24 5271 
2021-07-16 2410 -432 8962 48 0 
2021-07-17 2607 197 6355 96 5085 
2021-07-18 0 -2607 11440 48 0 
2021-07-19 5492 5492 5948 24 5484 
2021-07-20 0 -5492 5948 48 5429 
2021-07-21 2353 2353 3595 24 7765 
2021-07-22 5380 3027 5980 0 5428 
2021-07-23 0 -5380 11408 0 0 
2021-07-24 2870 2870 8538 48 0 
2021-07-25 5178 2308 3360 48 8042 
2021-07-26 0 -5178 11402 48 0 
2021-07-27 2406 2406 8996 24 0 
2021-07-28 0 -2406 8996 24 0 
2021-07-29 5221 5221 3775 0 7539 
2021-07-30 2282 -2939 9032 24 0 
2021-07-31 0 -2282 9032 48 0 
2021-08-01 5380 5380 3652 24 7635 
2021-08-02 2758 -2622 8529 48 0 
2021-08-03 0 -2758 8529 48 0 
2021-08-04 2318 2318 6211 24 5012 
2021-08-05 4906 2588 6317 48 4949 
2021-08-06 0 -4906 11266 24 0 
2021-08-07 0 0 11266 24 0 
2021-08-08 2867 2867 8399 24 0 
2021-08-09 5063 2196 3336 0 7843 
2021-08-10 2454 -2609 8725 72 0 
2021-08-11 0 -2454 8725 0 0 
2021-08-12 2348 2348 6377 24 4757 
2021-08-13 2455 107 8679 24 0 
2021-08-14 0 -2455 8679 24 0 
2021-08-15 3012 3012 5667 48 5404 
2021-08-16 5167 2155 5904 48 5213 
2021-08-17 0 -5167 11117 48 0 
2021-08-18 3060 3060 8057 48 3024 
2021-08-19 2859 -201 8222 0 2857 
2021-08-20 2924 65 8155 144 3115 
2021-08-21 2316 -608 8954 48 0 
2021-08-22 2790 474 6164 0 5098 
2021-08-23 2752 -38 8510 24 0 
2021-08-24 0 -2752 8510 24 0 
2021-08-25 2339 2339 6171 0 5017 
2021-08-26 2474 135 8714 48 0 
2021-08-27 2611 137 6103 120 5195 
2021-08-28 2383 -228 8915 48 0 
2021-08-29 2499 116 6416 24 4865 
2021-08-30 0 -2499 11281 48 0 
2021-08-31 4984 4984 6297 72 5004 
2021-09-01 0 -4984 11301 24 0 
2021-09-02 2489 2489 8812 0 0 
2021-09-03 2525 36 6287 24 4940 
2021-09-04 2682 157 8545 48 0 
2021-09-05 0 -2682 8545 48 0 
2021-09-06 5327 5327 3218 24 8003 
2021-09-07 0 -5327 11221 24 0 
2021-09-08 2759 2759 8462 72 0 
2021-09-09 2757 -2 5705 24 5482 
2021-09-10 0 -2757 11187 72 0 
2021-09-11 2843 2843 8344 0 2823 
2021-09-12 5863 3020 5304 72 5937 
2021-09-13 0 -5863 11241 96 0 
2021-09-14 0 0 11241 96 0 
2021-09-15 4743 4743 6498 48 4804 
2021-09-16 2494 -2249 8808 96 0 
2021-09-17 0 -2494 8808 0 0 
2021-09-18 2895 2895 5913 48 5400 
2021-09-19 5852 2957 5461 24 5894 
2021-09-20 0 -5852 11355 24 0 
2021-09-21 2839 2839 8516 24 0 
2021-09-22 0 -2839 8516 24 0 
2021-09-23 0 0 8516 48 0 
2021-09-24 7727 7727 789 24 10492 
2021-09-25 0 -7727 789 48 10451 
2021-09-26 0 0 11240 0 0 
2021-09-27 2867 2867 8373 24 2817 
2021-09-28 0 -2867 11190 48 0 
2021-09-29 2302 2302 8888 72 0 
2021-09-30 2431 129 6457 96 4759 
2021-10-01 4637 2206 6579 120 4762 
2021-10-02 0 -4637 11341 24 0 
2021-10-03 0 0 11341 24 0 
2021-10-04 4727 4727 6614 24 4655 
2021-10-05 2850 -1877 8419 48 2854 
2021-10-06 0 -2850 11273 24 0 
2021-10-07 0 0 11273 24 0 
2021-10-08 8176 8176 3097 0 8160 
2021-10-09 0 -8176 11257 24 0 
2021-10-10 0 0 11257 24 0 
2021-10-11 5398 5398 5859 24 5339 
2021-10-12 2867 -2531 8331 72 2890 
2021-10-13 0 -2867 11221 24 0 
2021-10-14 2316 2316 8905 96 0 
2021-10-15 5205 2889 3700 24 7551 
2021-10-16 0 -5205 11251 24 0 
2021-10-17 2610 2610 8641 0 0 
2021-10-18 2687 77 5954 120 5336 
2021-10-19 2699 12 8591 24 0 
2021-10-20 0 -2699 8591 24 0 
2021-10-21 5080 5080 6248 24 5018 
2021-10-22 2716 -2364 6248 0 5016 
2021-10-23 5052 2336 6212 24 5077 
2021-10-24 2646 -2406 8643 24 0 
2021-10-25 2433 -213 6210 0 5065 
2021-10-26 0 -2433 11275 48 0 
2021-10-27 5607 5607 5668 0 5608 
2021-10-28 2859 -2748 8417 48 2863 
2021-10-29 2386 -473 8894 72 0 
2021-10-30 2487 101 6407 48 4886 
2021-10-31 2422 -65 8871 24 0 
2021-11-01 2489 67 6382 48 4899 
2021-11-02 0 -2489 11281 24 0 
2021-11-03 2913 2913 8368 48 2874 
2021-11-04 2318 -595 8924 72 0 
2021-11-05 2405 87 6519 48 4734 
2021-11-06 2816 411 8437 48 2819 
2021-11-07 2463 -353 8793 24 0 
2021-11-08 2766 303 6027 48 5222 
2021-11-09 2682 -84 8567 72 0 
2021-11-10 0 -2682 8567 24 0 
2021-11-11 5451 5451 3116 0 8143 
2021-11-12 0 -5451 3116 24 8101 
2021-11-13 2962 2962 8255 48 2967 
2021-11-14 2870 -92 8352 24 2866 
2021-11-15 2451 -419 8767 0 0 
2021-11-16 2357 -94 6410 48 4799 
2021-11-17 0 -2357 11209 72 0 
2021-11-18 5112 5112 6097 24 5121 
2021-11-19 0 -5112 6097 48 5088 
2021-11-20 2451 2451 8734 24 0 
2021-11-21 4773 2322 3961 24 7234 
2021-11-22 0 -4773 11195 48 0 
2021-11-23 0 0 11195 48 0 
2021-11-24 8426 8426 2769 48 8435 
2021-11-25 0 -8426 11204 0 0 
2021-11-26 0 0 11204 96 0 
2021-11-27 2455 2455 8749 0 0 
2021-11-28 5589 3134 3160 24 8042 
2021-11-29 0 -5589 11202 24 0 
2021-11-30 0 0 11202 24 0 
2021-12-01 5823 5823 5379 0 5782 
2021-12-02 2707 -3116 8454 24 0 
2021-12-03 0 -2707 8454 48 0 
2021-12-04 5220 5220 3234 0 7917 
2021-12-05 0 -5220 11151 24 0 
2021-12-06 0 0 11151 24 0 
2021-12-07 5518 5518 5633 24 5471 
2021-12-08 0 -5518 11104 24 0 
2021-12-09 0 0 11104 48 0 
2021-12-10 2382 2382 8722 0 0 
2021-12-11 2749 367 5973 0 5056 
2021-12-12 2925 176 8104 0 2925 
2021-12-13 0 -2925 11029 48 0 
2021-12-14 2747 2747 8282 96 0 
2021-12-15 5380 2633 2902 24 8165 
2021-12-16 0 -5380 11067 24 0 
2021-12-17 2960 2960 8107 24 2923 
2021-12-18 5437 2477 5593 120 5545 
2021-12-19 2389 -3048 8749 24 0 
2021-12-20 0 -2389 8749 0 0 
2021-12-21 2373 2373 6376 72 4733 
2021-12-22 5293 2920 11109 24 0 
2021-12-23 5644 351 5465 24 5697 
2021-12-24 0 -5644 11162 24 0 
2021-12-25 0 0 11162 144 0 
2021-12-26 5287 5287 5875 0 5362 
