date demand demandChange inventoryPosition orderQuantity
2021-04-23 843 402 1321 0 
2021-04-24 900 57 421 2608 
2021-04-25 1192 292 1837 0 
2021-04-26 403 -789 1434 0 
2021-04-27 381 -22 1053 0 
2021-04-28 1226 845 218 2815 
2021-04-29 1252 26 1781 0 
2021-04-30 719 -533 1062 0 
2021-05-01 380 -339 682 2353 
2021-05-02 0 -380 3035 0 
2021-05-03 785 785 2250 0 
2021-05-04 1102 317 1148 0 
2021-05-05 1198 96 354 2682 
2021-05-06 748 -450 2288 0 
2021-05-07 1320 572 968 0 
2021-05-08 1166 -154 163 2892 
2021-05-09 730 -436 2325 0 
2021-05-10 1097 367 1228 0 
2021-05-11 860 -237 368 2695 
2021-05-12 415 -445 2648 0 
2021-05-13 374 -41 2274 0 
2021-05-14 347 -27 1927 0 
2021-05-15 400 53 1527 0 
2021-05-16 795 395 732 2303 
2021-05-17 762 -33 2273 0 
2021-05-18 773 11 1500 0 
2021-05-19 882 109 618 2420 
2021-05-20 405 -477 2633 0 
2021-05-21 862 457 1771 0 
2021-05-22 416 -446 1355 0 
2021-05-23 854 438 501 2528 
2021-05-24 1175 321 1854 0 
2021-05-25 1106 -69 748 2295 
2021-05-26 420 -686 2623 0 
2021-05-27 1225 805 1398 0 
2021-05-28 1184 -41 214 2838 
2021-05-29 1165 -19 1887 0 
2021-05-30 454 -711 1433 0 
2021-05-31 855 401 578 2477 
2021-06-01 1232 377 1823 0 
2021-06-02 443 -789 1380 0 
2021-06-03 1210 767 170 2895 
2021-06-04 786 -424 2279 0 
2021-06-05 758 -28 1521 0 
2021-06-06 0 -758 1521 0 
2021-06-07 1253 1253 268 2793 
2021-06-08 838 -415 2223 0 
2021-06-09 381 -457 1842 0 
2021-06-10 361 -20 1481 0 
2021-06-11 362 1 1119 0 
2021-06-12 866 504 253 2792 
2021-06-13 392 -474 2653 0 
2021-06-14 778 386 1875 0 
2021-06-15 451 -327 1424 0 
2021-06-16 352 -99 1072 0 
2021-06-17 824 472 248 2782 
2021-06-18 804 -20 2226 0 
2021-06-19 1276 472 950 0 
2021-06-20 757 -519 193 2845 
2021-06-21 392 -365 2646 0 
2021-06-22 846 454 1800 0 
2021-06-23 1169 323 631 2409 
2021-06-24 743 -426 2297 0 
2021-06-25 760 17 1537 0 
2021-06-26 393 -367 1144 0 
2021-06-27 424 31 720 2310 
2021-06-28 1283 859 1747 0 
2021-06-29 768 -515 979 0 
2021-06-30 469 -299 510 2524 
2021-07-01 795 326 2239 0 
2021-07-02 1145 350 1094 0 
2021-07-03 1249 104 290 2756 
2021-07-04 677 -572 2369 0 
2021-07-05 1122 445 1247 0 
2021-07-06 906 -216 341 2712 
2021-07-07 1190 284 1863 0 
2021-07-08 692 -498 1171 0 
2021-07-09 807 115 364 2694 
2021-07-10 784 -23 2274 0 
2021-07-11 733 -51 1541 0 
2021-07-12 495 -238 1046 0 
2021-07-13 1167 672 295 2764 
2021-07-14 423 -744 2636 0 
2021-07-15 813 390 1823 0 
2021-07-16 1267 454 556 2505 
2021-07-17 1071 -196 1990 0 
2021-07-18 418 -653 1572 0 
2021-07-19 796 378 776 0 
2021-07-20 1229 433 357 2711 
2021-07-21 853 -376 2215 0 
2021-07-22 355 -498 1860 0 
2021-07-23 815 460 1045 0 
2021-07-24 434 -381 611 2449 
2021-07-25 375 -59 2685 0 
2021-07-26 752 377 1933 0 
2021-07-27 799 47 1134 0 
2021-07-28 788 -11 346 2710 
2021-07-29 771 -17 2285 0 
2021-07-30 427 -344 1858 0 
2021-07-31 1267 840 591 2467 
2021-08-01 914 -353 2144 0 
2021-08-02 800 -114 1344 0 
2021-08-03 873 73 471 2590 
2021-08-04 1208 335 1853 0 
2021-08-05 371 -837 1482 0 
2021-08-06 1062 691 420 2645 
2021-08-07 794 -268 2271 0 
2021-08-08 759 -35 1512 0 
2021-08-09 731 -28 781 0 
2021-08-10 764 33 17 3048 
2021-08-11 407 -357 2658 0 
2021-08-12 1104 697 1554 0 
2021-08-13 1208 104 346 2724 
2021-08-14 807 -401 2263 0 
2021-08-15 702 -105 1561 0 
2021-08-16 405 -297 1156 0 
2021-08-17 1118 713 38 3031 
2021-08-18 831 -287 2238 0 
2021-08-19 845 14 1393 0 
2021-08-20 431 -414 962 0 
2021-08-21 771 340 191 2876 
2021-08-22 1119 348 1948 0 
2021-08-23 786 -333 1162 0 
2021-08-24 435 -351 727 2341 
2021-08-25 1194 759 1874 0 
2021-08-26 829 -365 1045 0 
2021-08-27 1195 366 202 2875 
2021-08-28 421 -774 2656 0 
2021-08-29 735 314 1921 0 
2021-08-30 1213 478 708 2370 
2021-08-31 1315 102 1763 0 
2021-09-01 1070 -245 693 2393 
2021-09-02 799 -271 2287 0 
2021-09-03 1257 458 1030 0 
2021-09-04 842 -415 188 2903 
2021-09-05 368 -474 188 2900 
2021-09-06 1163 795 1925 0 
2021-09-07 408 -755 1517 0 
2021-09-08 838 430 679 2409 
2021-09-09 1191 353 1897 0 
2021-09-10 1145 -46 752 2344 
2021-09-11 828 -317 2268 0 
2021-09-12 861 33 1407 0 
2021-09-13 754 -107 653 2444 
2021-09-14 1332 578 1765 0 
2021-09-15 1132 -200 633 2473 
2021-09-16 740 -392 2366 0 
2021-09-17 767 27 1599 0 
2021-09-18 858 91 741 2365 
2021-09-19 796 -62 2310 0 
2021-09-20 1205 409 1105 0 
2021-09-21 822 -383 283 2827 
2021-09-22 1177 355 1933 0 
2021-09-23 780 -397 1153 0 
2021-09-24 393 -387 760 2350 
2021-09-25 776 383 2334 0 
2021-09-26 383 -393 1951 0 
2021-09-27 743 360 1208 0 
2021-09-28 731 -12 477 2629 
2021-09-29 421 -310 2685 0 
2021-09-30 872 451 1813 0 
2021-10-01 0 -872 1813 0 
2021-10-02 1192 1192 621 2479 
2021-10-03 819 -373 2281 0 
2021-10-04 441 -378 1840 0 
2021-10-05 1244 803 596 2505 
2021-10-06 814 -430 2287 0 
2021-10-07 470 -344 1817 0 
2021-10-08 1201 731 616 2487 
2021-10-09 845 -356 128 2975 
2021-10-10 1159 314 1944 0 
2021-10-11 0 -1159 1944 0 
2021-10-12 1227 1227 717 2386 
2021-10-13 383 -844 2720 0 
2021-10-14 1208 825 1512 0 
2021-10-15 378 -830 1134 0 
2021-10-16 735 357 399 2701 
2021-10-17 397 -338 2703 0 
2021-10-18 818 421 1885 0 
2021-10-19 880 62 1005 0 
2021-10-20 408 -472 597 2498 
2021-10-21 0 -408 3095 0 
2021-10-22 831 831 2264 0 
2021-10-23 864 33 1400 0 
2021-10-24 838 -26 562 2528 
2021-10-25 428 -410 2662 0 
2021-10-26 652 224 2010 0 
2021-10-27 386 -266 1624 0 
2021-10-28 866 480 758 2325 
2021-10-29 770 -96 2313 0 
2021-10-30 820 50 1493 0 
2021-10-31 410 -410 1083 0 
2021-11-01 887 477 196 2885 
2021-11-02 886 -1 2195 0 
2021-11-03 358 -528 1837 0 
2021-11-04 466 108 1371 0 
2021-11-05 1181 715 190 2890 
2021-11-06 834 -347 2246 0 
2021-11-07 835 1 1411 0 
2021-11-08 760 -75 651 2430 
2021-11-09 372 -388 2709 0 
2021-11-10 370 -2 2339 0 
2021-11-11 863 493 1476 0 
2021-11-12 407 -456 1069 0 
2021-11-13 319 -88 750 2318 
2021-11-14 823 504 2245 0 
2021-11-15 705 -118 1540 0 
2021-11-16 381 -324 1159 0 
2021-11-17 845 464 314 2752 
2021-11-18 1166 321 1900 0 
2021-11-19 387 -779 1513 0 
2021-11-20 857 470 656 2411 
2021-11-21 1357 500 254 2817 
2021-11-22 0 -1357 3071 0 
2021-11-23 337 337 2734 0 
2021-11-24 1176 839 1558 0 
2021-11-25 826 -350 732 2334 
2021-11-26 709 -117 2357 0 
2021-11-27 726 17 1631 0 
2021-11-28 0 -726 1631 0 
2021-11-29 388 388 1243 0 
2021-11-30 773 385 470 2586 
2021-12-01 905 132 2151 0 
2021-12-02 1168 263 983 0 
2021-12-03 1135 -33 235 2828 
2021-12-04 0 -1135 235 2823 
2021-12-05 730 730 2328 0 
2021-12-06 749 19 1579 0 
2021-12-07 851 102 728 2330 
2021-12-08 1116 265 1942 0 
2021-12-09 1266 150 676 2388 
2021-12-10 782 -484 2282 0 
2021-12-11 884 102 1398 0 
2021-12-12 464 -420 934 0 
2021-12-13 1140 676 171 2895 
2021-12-14 338 -802 2728 0 
2021-12-15 821 483 1907 0 
2021-12-16 1148 327 759 2307 
2021-12-17 0 -1148 3066 0 
2021-12-18 357 357 2709 0 
2021-12-19 803 446 1906 0 
2021-12-20 795 -8 1111 0 
2021-12-21 1173 378 336 2725 
2021-12-22 1357 184 1704 0 
2021-12-23 814 -543 890 0 
2021-12-24 738 -76 152 2913 
2021-12-25 787 49 2278 0 
2021-12-26 755 -32 1523 0 
