date demand demandChange inventoryPosition orderQuantity
2021-05-18 1201 401 809 0 
2021-05-19 659 -542 150 2672 
2021-05-20 977 318 1845 0 
2021-05-21 679 -298 1166 0 
2021-05-22 1097 418 69 2767 
2021-05-23 791 -306 2045 0 
2021-05-24 842 51 1203 0 
2021-05-25 1246 404 596 2254 
2021-05-26 1636 390 1214 0 
2021-05-27 1394 -242 303 2577 
2021-05-28 575 -819 2305 0 
2021-05-29 0 -575 2305 0 
2021-05-30 673 673 1632 0 
2021-05-31 466 -207 1166 0 
2021-06-01 1450 984 181 2694 
2021-06-02 429 -1021 2446 0 
2021-06-03 874 445 1572 0 
2021-06-04 908 34 664 2213 
2021-06-05 1011 103 1866 0 
2021-06-06 733 -278 1133 0 
2021-06-07 969 236 164 2724 
2021-06-08 548 -421 2340 0 
2021-06-09 287 -261 2053 0 
2021-06-10 262 -25 1791 0 
2021-06-11 1058 796 733 0 
2021-06-12 834 -224 354 2526 
2021-06-13 653 -181 2227 0 
2021-06-14 244 -409 1983 0 
2021-06-15 0 -244 1983 0 
2021-06-16 933 933 1050 0 
2021-06-17 1197 264 228 2645 
2021-06-18 615 -582 2258 0 
2021-06-19 982 367 1276 0 
2021-06-20 510 -472 766 0 
2021-06-21 788 278 239 2636 
2021-06-22 880 92 1995 0 
2021-06-23 1092 212 903 0 
2021-06-24 406 -686 497 2382 
2021-06-25 0 -406 2879 0 
2021-06-26 370 370 2509 0 
2021-06-27 74 -296 2362 0 
2021-06-28 374 300 1988 0 
2021-06-29 626 252 1362 0 
2021-06-30 796 170 566 2286 
2021-07-01 346 -450 2506 0 
2021-07-02 737 391 1769 0 
2021-07-03 722 -15 1047 0 
2021-07-04 364 -358 683 0 
2021-07-05 1189 825 196 2654 
2021-07-06 1209 20 1641 0 
2021-07-07 662 -547 979 0 
2021-07-08 462 -200 517 2338 
2021-07-09 647 185 2208 0 
2021-07-10 768 121 1440 0 
2021-07-11 763 -5 677 2180 
2021-07-12 525 -238 2332 0 
2021-07-13 634 109 1698 0 
2021-07-14 924 290 774 0 
2021-07-15 486 -438 288 2566 
2021-07-16 592 106 2262 0 
2021-07-17 860 268 1402 0 
2021-07-18 1274 414 128 2735 
2021-07-19 958 -316 1905 0 
2021-07-20 403 -555 1502 0 
2021-07-21 618 215 884 0 
2021-07-22 1254 636 321 2547 
2021-07-23 1516 262 1352 0 
2021-07-24 927 -589 425 2458 
2021-07-25 592 -335 2291 0 
2021-07-26 1242 650 1049 0 
2021-07-27 1067 -175 343 2550 
2021-07-28 1299 232 1594 0 
2021-07-29 0 -1299 1594 0 
2021-07-30 790 790 804 0 
2021-07-31 820 30 337 2557 
2021-08-01 560 -260 2334 0 
2021-08-02 787 227 1547 0 
2021-08-03 206 -581 1341 0 
2021-08-04 694 488 647 2241 
2021-08-05 559 -135 2250 0 
2021-08-06 934 375 1316 0 
2021-08-07 734 -200 582 2307 
2021-08-08 0 -734 2889 0 
2021-08-09 744 744 2145 0 
2021-08-10 413 -331 1732 0 
2021-08-11 524 111 1208 0 
2021-08-12 413 -111 795 0 
2021-08-13 843 430 425 2450 
2021-08-14 768 -75 2107 0 
2021-08-15 548 -220 1559 0 
2021-08-16 435 -113 1124 0 
2021-08-17 333 -102 788 0 
2021-08-18 457 124 331 2534 
2021-08-19 1081 624 1784 0 
2021-08-20 1308 227 476 2399 
2021-08-21 600 -708 2275 0 
2021-08-22 615 15 1660 0 
2021-08-23 315 -300 1345 0 
2021-08-24 1065 750 280 2593 
2021-08-25 520 -545 2353 0 
2021-08-26 521 1 1832 0 
2021-08-27 0 -521 1832 0 
2021-08-28 331 331 1501 0 
2021-08-29 977 646 524 2338 
2021-08-30 427 -550 2435 0 
2021-08-31 0 -427 2435 0 
2021-09-01 708 708 1727 0 
2021-09-02 728 20 999 0 
2021-09-03 868 140 131 2723 
2021-09-04 1378 510 1476 0 
2021-09-05 1635 257 374 2497 
2021-09-06 823 -812 2048 0 
2021-09-07 1008 185 1040 0 
2021-09-08 237 -771 803 0 
2021-09-09 1449 1212 297 2582 
2021-09-10 807 -642 2072 0 
2021-09-11 639 -168 1433 0 
2021-09-12 846 207 587 2294 
2021-09-13 365 -481 2516 0 
2021-09-14 272 -93 2244 0 
2021-09-15 289 17 1955 0 
2021-09-16 1065 776 890 0 
2021-09-17 503 -562 387 2484 
2021-09-18 467 -36 2404 0 
2021-09-19 1184 717 1220 0 
2021-09-20 314 -870 906 0 
2021-09-21 354 40 552 2315 
2021-09-22 1033 679 1805 0 
2021-09-23 852 -181 953 0 
2021-09-24 452 -400 501 2369 
2021-09-25 243 -209 2627 0 
2021-09-26 803 560 1824 0 
2021-09-27 352 -451 1472 0 
2021-09-28 558 206 914 0 
2021-09-29 633 75 281 2581 
2021-09-30 782 149 2080 0 
2021-10-01 757 -25 1323 0 
2021-10-02 632 -125 691 0 
2021-10-03 893 261 165 2700 
2021-10-04 743 -150 2122 0 
2021-10-05 933 190 1189 0 
2021-10-06 687 -246 502 2365 
2021-10-07 1030 343 1837 0 
2021-10-08 369 -661 1468 0 
2021-10-09 425 56 1043 0 
2021-10-10 331 -94 712 0 
2021-10-11 395 64 317 2542 
2021-10-12 586 191 2273 0 
2021-10-13 851 265 1422 0 
2021-10-14 1040 189 382 2481 
2021-10-15 0 -1040 2863 0 
2021-10-16 1004 1004 1859 0 
2021-10-17 244 -760 1615 0 
2021-10-18 0 -244 1615 0 
2021-10-19 1119 1119 496 2357 
2021-10-20 1242 123 1611 0 
2021-10-21 380 -862 1231 0 
2021-10-22 818 438 413 2444 
2021-10-23 403 -415 2454 0 
2021-10-24 1323 920 1131 0 
2021-10-25 0 -1323 1131 0 
2021-10-26 437 437 694 0 
2021-10-27 288 -149 406 2443 
2021-10-28 1398 1110 1451 0 
2021-10-29 571 -827 880 0 
2021-10-30 791 220 89 2766 
2021-10-31 1487 696 1368 0 
2021-11-01 820 -667 548 2315 
2021-11-02 844 24 2019 0 
2021-11-03 470 -374 1549 0 
2021-11-04 1076 606 473 2392 
2021-11-05 494 -582 2371 0 
2021-11-06 536 42 1835 0 
2021-11-07 -6 -542 1835 0 
2021-11-08 340 346 1495 0 
2021-11-09 906 566 589 2266 
2021-11-10 541 -365 2314 0 
2021-11-11 772 231 1542 0 
2021-11-12 284 -488 1258 0 
2021-11-13 433 149 825 0 
2021-11-14 909 476 208 2644 
2021-11-15 353 -556 2499 0 
2021-11-16 0 -353 2499 0 
2021-11-17 945 945 1554 0 
2021-11-18 711 -234 843 0 
2021-11-19 439 -272 404 2440 
2021-11-20 345 -94 2499 0 
2021-11-21 822 477 1677 0 
2021-11-22 240 -582 1437 0 
2021-11-23 1629 1389 370 2477 
2021-11-24 551 -1078 2296 0 
2021-11-25 702 151 1594 0 
2021-11-26 739 37 855 0 
2021-11-27 1192 453 263 2587 
2021-11-28 0 -1192 2850 0 
2021-11-29 392 392 2458 0 
2021-11-30 870 478 1588 0 
2021-12-01 771 -99 817 0 
2021-12-02 0 -771 817 0 
2021-12-03 828 828 324 2516 
2021-12-04 669 -159 2171 0 
2021-12-05 948 279 1223 0 
2021-12-06 463 -485 760 0 
2021-12-07 330 -133 430 2409 
2021-12-08 820 490 2019 0 
2021-12-09 708 -112 1311 0 
2021-12-10 1044 336 267 2575 
2021-12-11 475 -569 2367 0 
2021-12-12 801 326 1566 0 
2021-12-13 690 -111 876 0 
2021-12-14 695 5 181 2661 
2021-12-15 930 235 1912 0 
2021-12-16 531 -399 1381 0 
2021-12-17 221 -310 1160 0 
2021-12-18 395 174 765 0 
2021-12-19 620 225 145 2692 
2021-12-20 313 -307 2524 0 
2021-12-21 1410 1097 1114 0 
2021-12-22 971 -439 143 2699 
2021-12-23 1016 45 1826 0 
2021-12-24 946 -70 880 0 
2021-12-25 537 -409 343 2502 
2021-12-26 1529 992 1316 0 
