date demand demandChange inventoryPosition orderQuantity
2021-05-05 808 447 1854 0 
2021-05-06 765 -43 1089 0 
2021-05-07 837 72 252 2767 
2021-05-08 365 -472 2654 0 
2021-05-09 793 428 1861 0 
2021-05-10 802 9 1059 0 
2021-05-11 331 -471 728 2277 
2021-05-12 442 111 2563 0 
2021-05-13 1240 798 1323 0 
2021-05-14 411 -829 912 0 
2021-05-15 350 -61 562 2433 
2021-05-16 786 436 2209 0 
2021-05-17 1209 423 1000 0 
2021-05-18 862 -347 138 2869 
2021-05-19 1234 372 1773 0 
2021-05-20 403 -831 1370 0 
2021-05-21 1197 794 173 2845 
2021-05-22 1182 -15 1836 0 
2021-05-23 0 -1182 1836 0 
2021-05-24 753 753 1083 0 
2021-05-25 0 -753 1083 0 
2021-05-26 879 879 204 2798 
2021-05-27 824 -55 2178 0 
2021-05-28 847 23 1331 0 
2021-05-29 0 -847 1331 0 
2021-05-30 823 823 508 2485 
2021-05-31 790 -33 2203 0 
2021-06-01 769 -21 1434 0 
2021-06-02 389 -380 1045 0 
2021-06-03 367 -22 678 2305 
2021-06-04 402 35 2581 0 
2021-06-05 844 442 1737 0 
2021-06-06 0 -844 1737 0 
2021-06-07 432 432 1305 0 
2021-06-08 757 325 548 2416 
2021-06-09 401 -356 2563 0 
2021-06-10 398 -3 2165 0 
2021-06-11 778 380 1387 0 
2021-06-12 831 53 556 2399 
2021-06-13 811 -20 2144 0 
2021-06-14 383 -428 1761 0 
2021-06-15 458 75 1303 0 
2021-06-16 826 368 477 2473 
2021-06-17 772 -54 2178 0 
2021-06-18 756 -16 1422 0 
2021-06-19 1197 441 225 2733 
2021-06-20 403 -794 2555 0 
2021-06-21 1145 742 1410 0 
2021-06-22 414 -731 996 0 
2021-06-23 750 336 246 2709 
2021-06-24 434 -316 2521 0 
2021-06-25 1178 744 1343 0 
2021-06-26 0 -1178 1343 0 
2021-06-27 409 409 934 0 
2021-06-28 1182 773 159 2790 
2021-06-29 784 -398 2165 0 
2021-06-30 397 -387 1768 0 
2021-07-01 797 400 971 0 
2021-07-02 412 -385 559 2383 
2021-07-03 1201 789 1741 0 
2021-07-04 828 -373 913 0 
2021-07-05 1183 355 159 2798 
2021-07-06 1183 0 1774 0 
2021-07-07 1169 -14 605 2364 
2021-07-08 804 -365 2165 0 
2021-07-09 786 -18 1379 0 
2021-07-10 773 -13 606 2366 
2021-07-11 745 -28 2227 0 
2021-07-12 842 97 1385 0 
2021-07-13 1143 301 242 2736 
2021-07-14 877 -266 2101 0 
2021-07-15 1226 349 875 0 
2021-07-16 922 -304 390 2599 
2021-07-17 1124 202 1865 0 
2021-07-18 357 -767 1508 0 
2021-07-19 772 415 736 2254 
2021-07-20 378 -394 2612 0 
2021-07-21 390 12 2222 0 
2021-07-22 1274 884 948 0 
2021-07-23 886 -388 62 2928 
2021-07-24 908 22 2082 0 
2021-07-25 768 -140 1314 0 
2021-07-26 439 -329 875 0 
2021-07-27 406 -33 469 2516 
2021-07-28 392 -14 2593 0 
2021-07-29 450 58 2143 0 
2021-07-30 450 0 1693 0 
2021-07-31 1155 705 538 2440 
2021-08-01 804 -351 2174 0 
2021-08-02 769 -35 1405 0 
2021-08-03 1278 509 127 2859 
2021-08-04 795 -483 2191 0 
2021-08-05 771 -24 1420 0 
2021-08-06 1102 331 318 2673 
2021-08-07 812 -290 2179 0 
2021-08-08 714 -98 1465 0 
2021-08-09 838 124 627 2366 
2021-08-10 433 -405 2560 0 
2021-08-11 430 -3 2130 0 
2021-08-12 1189 759 941 0 
2021-08-13 0 -1189 941 0 
2021-08-14 1177 1177 130 2858 
2021-08-15 810 -367 2178 0 
2021-08-16 389 -421 1789 0 
2021-08-17 744 355 1045 0 
2021-08-18 1139 395 324 2666 
2021-08-19 371 -768 2619 0 
2021-08-20 1241 870 1378 0 
2021-08-21 841 -400 537 2455 
2021-08-22 1203 362 1789 0 
2021-08-23 387 -816 1402 0 
2021-08-24 1208 821 194 2804 
2021-08-25 1140 -68 1858 0 
2021-08-26 452 -688 1406 0 
2021-08-27 1123 671 283 2720 
2021-08-28 1297 174 1706 0 
2021-08-29 1151 -146 555 2458 
2021-08-30 780 -371 2233 0 
2021-08-31 742 -38 1491 0 
2021-09-01 776 34 715 2299 
2021-09-02 388 -388 2626 0 
2021-09-03 365 -23 2261 0 
2021-09-04 848 483 1413 0 
2021-09-05 425 -423 988 0 
2021-09-06 813 388 175 2830 
2021-09-07 425 -388 2580 0 
2021-09-08 751 326 1829 0 
2021-09-09 348 -403 1481 0 
2021-09-10 393 45 1088 0 
2021-09-11 784 391 304 2691 
2021-09-12 406 -378 2589 0 
2021-09-13 798 392 1791 0 
2021-09-14 1089 291 702 2293 
2021-09-15 1203 114 1792 0 
2021-09-16 816 -387 976 0 
2021-09-17 1237 421 149 2857 
2021-09-18 1182 -55 1824 0 
2021-09-19 1153 -29 671 2342 
2021-09-20 1201 48 1812 0 
2021-09-21 1275 74 537 2486 
2021-09-22 444 -831 2579 0 
2021-09-23 713 269 1866 0 
2021-09-24 837 124 1029 0 
2021-09-25 397 -440 632 2386 
2021-09-26 745 348 2273 0 
2021-09-27 750 5 1523 0 
2021-09-28 1186 436 337 2684 
2021-09-29 369 -817 2652 0 
2021-09-30 781 412 1871 0 
2021-10-01 781 0 1090 0 
2021-10-02 945 164 145 2875 
2021-10-03 399 -546 2621 0 
2021-10-04 461 62 2160 0 
2021-10-05 382 -79 1778 0 
2021-10-06 787 405 991 0 
2021-10-07 1248 461 127 2889 
2021-10-08 749 -499 2267 0 
2021-10-09 1192 443 1075 0 
2021-10-10 834 -358 241 2780 
2021-10-11 821 -13 2200 0 
2021-10-12 740 -81 1460 0 
2021-10-13 0 -740 1460 0 
2021-10-14 827 827 633 2382 
2021-10-15 1080 253 1935 0 
2021-10-16 887 -193 1048 0 
2021-10-17 405 -482 643 2373 
2021-10-18 465 60 2551 0 
2021-10-19 764 299 1787 0 
2021-10-20 1259 495 528 2490 
2021-10-21 754 -505 2264 0 
2021-10-22 1285 531 979 0 
2021-10-23 444 -841 535 2486 
2021-10-24 1182 738 1839 0 
2021-10-25 765 -417 1074 0 
2021-10-26 918 153 156 2870 
2021-10-27 864 -54 2162 0 
2021-10-28 0 -864 2162 0 
2021-10-29 1302 1302 860 0 
2021-10-30 388 -914 472 2550 
2021-10-31 839 451 2183 0 
2021-11-01 429 -410 1754 0 
2021-11-02 1215 786 539 2485 
2021-11-03 1288 73 1736 0 
2021-11-04 819 -469 917 0 
2021-11-05 719 -100 198 2830 
2021-11-06 394 -325 2634 0 
2021-11-07 704 310 1930 0 
2021-11-08 765 61 1165 0 
2021-11-09 1224 459 320 2710 
2021-11-10 325 -899 2705 0 
2021-11-11 407 82 2298 0 
2021-11-12 813 406 1485 0 
2021-11-13 391 -422 1094 0 
2021-11-14 745 354 349 2672 
2021-11-15 773 28 2248 0 
2021-11-16 762 -11 1486 0 
2021-11-17 818 56 668 2353 
2021-11-18 1257 439 1764 0 
2021-11-19 404 -853 1360 0 
2021-11-20 1177 773 183 2843 
2021-11-21 790 -387 2236 0 
2021-11-22 424 -366 1812 0 
2021-11-23 774 350 1038 0 
2021-11-24 1218 444 284 2744 
2021-11-25 0 -1218 3028 0 
2021-11-26 815 815 2213 0 
2021-11-27 770 -45 1443 0 
2021-11-28 406 -364 1037 0 
2021-11-29 1246 840 167 2856 
2021-11-30 853 -393 2170 0 
2021-12-01 847 -6 1323 0 
2021-12-02 898 51 425 2601 
2021-12-03 873 -25 2153 0 
2021-12-04 1119 246 1034 0 
2021-12-05 1156 37 227 2806 
2021-12-06 394 -762 2639 0 
2021-12-07 1128 734 1511 0 
2021-12-08 763 -365 748 2285 
2021-12-09 381 -382 2652 0 
2021-12-10 1201 820 1451 0 
2021-12-11 1174 -27 277 2759 
2021-12-12 776 -398 2260 0 
2021-12-13 1159 383 1101 0 
2021-12-14 380 -779 721 2316 
2021-12-15 791 411 2246 0 
2021-12-16 829 38 1417 0 
2021-12-17 1136 307 281 2759 
2021-12-18 360 -776 2680 0 
2021-12-19 823 463 1857 0 
2021-12-20 784 -39 1073 0 
2021-12-21 1250 466 292 2749 
2021-12-22 765 -485 2276 0 
2021-12-23 0 -765 2276 0 
2021-12-24 759 759 1517 0 
2021-12-25 835 76 682 2355 
2021-12-26 740 -95 2297 0 
