date demand demandChange inventoryPosition orderQuantity
2021-04-23 1170 356 956 0 
2021-04-24 422 -748 534 2413 
2021-04-25 0 -422 2947 0 
2021-04-26 391 391 2556 0 
2021-04-27 0 -391 2556 0 
2021-04-28 876 876 1680 0 
2021-04-29 821 -55 859 0 
2021-04-30 375 -446 484 2422 
2021-05-01 1152 777 1754 0 
2021-05-02 1225 73 529 2398 
2021-05-03 1233 8 1694 0 
2021-05-04 767 -466 927 0 
2021-05-05 867 100 60 2882 
2021-05-06 426 -441 2516 0 
2021-05-07 1204 778 1312 0 
2021-05-08 811 -393 501 2446 
2021-05-09 385 -426 2562 0 
2021-05-10 1141 756 1421 0 
2021-05-11 397 -744 1024 0 
2021-05-12 685 288 339 2603 
2021-05-13 826 141 2116 0 
2021-05-14 1245 419 871 0 
2021-05-15 283 -962 588 2358 
2021-05-16 0 -283 2946 0 
2021-05-17 794 794 2152 0 
2021-05-18 766 -28 1386 0 
2021-05-19 829 63 557 2380 
2021-05-20 1189 360 1748 0 
2021-05-21 877 -312 871 0 
2021-05-22 843 -34 28 2922 
2021-05-23 779 -64 2171 0 
2021-05-24 777 -2 1394 0 
2021-05-25 814 37 580 2374 
2021-05-26 435 -379 2519 0 
2021-05-27 359 -76 2160 0 
2021-05-28 1207 848 953 0 
2021-05-29 1185 -22 188 2771 
2021-05-30 1233 48 1726 0 
2021-05-31 743 -490 983 0 
2021-06-01 852 109 131 2839 
2021-06-02 1170 318 1800 0 
2021-06-03 0 -1170 1800 0 
2021-06-04 858 858 942 0 
2021-06-05 706 -152 236 2731 
2021-06-06 819 113 2148 0 
2021-06-07 1222 403 926 0 
2021-06-08 446 -776 480 2492 
2021-06-09 388 -58 2584 0 
2021-06-10 851 463 1733 0 
2021-06-11 407 -444 1326 0 
2021-06-12 1139 732 187 2783 
2021-06-13 812 -327 2158 0 
2021-06-14 1242 430 916 0 
2021-06-15 780 -462 136 2844 
2021-06-16 1214 434 1766 0 
2021-06-17 838 -376 928 0 
2021-06-18 714 -124 214 2774 
2021-06-19 471 -243 2517 0 
2021-06-20 784 313 1733 0 
2021-06-21 746 -38 987 0 
2021-06-22 377 -369 610 2370 
2021-06-23 805 428 2175 0 
2021-06-24 1237 432 938 0 
2021-06-25 877 -360 61 2929 
2021-06-26 1181 304 1809 0 
2021-06-27 370 -811 1439 0 
2021-06-28 728 358 711 2280 
2021-06-29 0 -728 2991 0 
2021-06-30 1284 1284 1707 0 
2021-07-01 700 -584 1007 0 
2021-07-02 0 -700 1007 0 
2021-07-03 344 344 663 2309 
2021-07-04 885 541 2087 0 
2021-07-05 409 -476 1678 0 
2021-07-06 836 427 842 0 
2021-07-07 763 -73 79 2893 
2021-07-08 1256 493 1716 0 
2021-07-09 786 -470 930 0 
2021-07-10 1175 389 144 2841 
2021-07-11 444 -731 2541 0 
2021-07-12 812 368 1729 0 
2021-07-13 819 7 910 0 
2021-07-14 1177 358 157 2833 
2021-07-15 780 -397 2210 0 
2021-07-16 412 -368 1798 0 
2021-07-17 1148 736 650 2341 
2021-07-18 0 -1148 2991 0 
2021-07-19 417 417 2574 0 
2021-07-20 727 310 1847 0 
2021-07-21 804 77 1043 0 
2021-07-22 376 -428 667 2308 
2021-07-23 1134 758 1841 0 
2021-07-24 1231 97 610 2375 
2021-07-25 809 -422 2176 0 
2021-07-26 827 18 1349 0 
2021-07-27 0 -827 1349 0 
2021-07-28 361 361 988 0 
2021-07-29 1184 823 222 2758 
2021-07-30 819 -365 2161 0 
2021-07-31 1204 385 957 0 
2021-08-01 822 -382 135 2852 
2021-08-02 444 -378 2543 0 
2021-08-03 398 -46 2145 0 
2021-08-04 1225 827 920 0 
2021-08-05 417 -808 503 2479 
2021-08-06 784 367 2198 0 
2021-08-07 1166 382 1032 0 
2021-08-08 1120 -46 279 2713 
2021-08-09 818 -302 2174 0 
2021-08-10 1163 345 1011 0 
2021-08-11 806 -357 205 2793 
2021-08-12 854 48 2144 0 
2021-08-13 351 -503 1793 0 
2021-08-14 841 490 952 0 
2021-08-15 830 -11 122 2875 
2021-08-16 329 -501 2668 0 
2021-08-17 1226 897 1442 0 
2021-08-18 1111 -115 331 2671 
2021-08-19 852 -259 2150 0 
2021-08-20 787 -65 1363 0 
2021-08-21 809 22 554 2451 
2021-08-22 426 -383 2579 0 
2021-08-23 1095 669 1484 0 
2021-08-24 0 -1095 1484 0 
2021-08-25 1179 1179 305 2696 
2021-08-26 844 -335 2157 0 
2021-08-27 786 -58 1371 0 
2021-08-28 722 -64 649 2354 
2021-08-29 1211 489 1792 0 
2021-08-30 365 -846 1427 0 
2021-08-31 1160 795 267 2741 
2021-09-01 376 -784 2632 0 
2021-09-02 855 479 1777 0 
2021-09-03 798 -57 979 0 
2021-09-04 409 -389 570 2433 
2021-09-05 1155 746 1848 0 
2021-09-06 0 -1155 1848 0 
2021-09-07 772 772 1076 0 
2021-09-08 1244 472 277 2728 
2021-09-09 463 -781 2542 0 
2021-09-10 836 373 1706 0 
2021-09-11 726 -110 980 0 
2021-09-12 826 100 154 2849 
2021-09-13 1143 317 1860 0 
2021-09-14 1088 -55 772 0 
2021-09-15 391 -697 381 2626 
2021-09-16 815 424 2192 0 
2021-09-17 438 -377 1754 0 
2021-09-18 398 -40 1356 0 
2021-09-19 784 386 572 2430 
2021-09-20 714 -70 2288 0 
2021-09-21 1221 507 1067 0 
2021-09-22 764 -457 303 2703 
2021-09-23 871 107 2135 0 
2021-09-24 0 -871 2135 0 
2021-09-25 1244 1244 891 0 
2021-09-26 1153 -91 122 2888 
2021-09-27 1234 81 1776 0 
2021-09-28 1175 -59 601 2417 
2021-09-29 1144 -31 1874 0 
2021-09-30 732 -412 1142 0 
2021-10-01 395 -337 747 2271 
2021-10-02 818 423 2200 0 
2021-10-03 414 -404 1786 0 
2021-10-04 1227 813 559 2461 
2021-10-05 400 -827 2620 0 
2021-10-06 830 430 1790 0 
2021-10-07 1244 414 546 2476 
2021-10-08 348 -896 2674 0 
2021-10-09 421 73 2253 0 
2021-10-10 857 436 1396 0 
2021-10-11 431 -426 965 0 
2021-10-12 420 -11 545 2466 
2021-10-13 444 24 2567 0 
2021-10-14 352 -92 2215 0 
2021-10-15 760 408 1455 0 
2021-10-16 779 19 676 2329 
2021-10-17 0 -779 3005 0 
2021-10-18 393 393 2612 0 
2021-10-19 709 316 1903 0 
2021-10-20 1267 558 636 2364 
2021-10-21 0 -1267 3000 0 
2021-10-22 760 760 2240 0 
2021-10-23 721 -39 1519 0 
2021-10-24 423 -298 1096 0 
2021-10-25 761 338 335 2656 
2021-10-26 742 -19 2249 0 
2021-10-27 377 -365 1872 0 
2021-10-28 736 359 1136 0 
2021-10-29 880 144 256 2734 
2021-10-30 779 -101 2211 0 
2021-10-31 391 -388 1820 0 
2021-11-01 401 10 1419 0 
2021-11-02 1229 828 190 2798 
2021-11-03 881 -348 2107 0 
2021-11-04 734 -147 1373 0 
2021-11-05 399 -335 974 0 
2021-11-06 0 -399 974 0 
2021-11-07 445 445 529 2449 
2021-11-08 827 382 2151 0 
2021-11-09 1214 387 937 0 
2021-11-10 822 -392 115 2868 
2021-11-11 1156 334 1827 0 
2021-11-12 376 -780 1451 0 
2021-11-13 862 486 589 2396 
2021-11-14 731 -131 2254 0 
2021-11-15 806 75 1448 0 
2021-11-16 375 -431 1073 0 
2021-11-17 720 345 353 2630 
2021-11-18 723 3 2260 0 
2021-11-19 454 -269 1806 0 
2021-11-20 1369 915 437 2548 
2021-11-21 365 -1004 2620 0 
2021-11-22 831 466 1789 0 
2021-11-23 872 41 917 0 
2021-11-24 330 -542 587 2394 
2021-11-25 377 47 2604 0 
2021-11-26 1210 833 1394 0 
2021-11-27 413 -797 981 0 
2021-11-28 752 339 229 2751 
2021-11-29 392 -360 2588 0 
2021-11-30 783 391 1805 0 
2021-12-01 1200 417 605 2376 
2021-12-02 808 -392 2173 0 
2021-12-03 819 11 1354 0 
2021-12-04 369 -450 985 0 
2021-12-05 0 -369 985 0 
2021-12-06 0 0 985 0 
2021-12-07 1191 1191 227 2745 
2021-12-08 695 -496 2277 0 
2021-12-09 842 147 1435 0 
2021-12-10 1194 352 241 2735 
2021-12-11 767 -427 2209 0 
2021-12-12 1284 517 925 0 
2021-12-13 1215 -69 104 2879 
2021-12-14 818 -397 2165 0 
2021-12-15 466 -352 1699 0 
2021-12-16 859 393 840 0 
2021-12-17 1173 314 47 2939 
2021-12-18 397 -776 2589 0 
2021-12-19 476 79 2113 0 
2021-12-20 1257 781 856 0 
2021-12-21 739 -518 117 2869 
2021-12-22 383 -356 2603 0 
2021-12-23 0 -383 2603 0 
2021-12-24 809 809 1794 0 
2021-12-25 794 -15 1000 0 
2021-12-26 754 -40 246 2734 
