date demand demandChange inventoryPosition orderQuantity
2021-07-21 851 541 647 2353 
2021-07-22 346 -505 2654 0 
2021-07-23 1253 907 1401 0 
2021-07-24 1264 11 137 2870 
2021-07-25 846 -418 2161 0 
2021-07-26 1190 344 971 0 
2021-07-27 367 -823 604 2406 
2021-07-28 746 379 2264 0 
2021-07-29 786 40 1478 0 
2021-07-30 750 -36 728 2282 
2021-07-31 803 53 2207 0 
2021-08-01 1192 389 1015 0 
2021-08-02 757 -435 258 2758 
2021-08-03 1150 393 1866 0 
2021-08-04 440 -710 1426 0 
2021-08-05 851 411 575 2443 
2021-08-06 821 -30 2197 0 
2021-08-07 1218 397 979 0 
2021-08-08 1250 32 163 2867 
2021-08-09 1184 -66 1846 0 
2021-08-10 1259 75 587 2454 
2021-08-11 817 -442 2224 0 
2021-08-12 1209 392 1015 0 
2021-08-13 427 -782 588 2455 
2021-08-14 817 390 2226 0 
2021-08-15 1216 399 1010 0 
2021-08-16 439 -777 571 2474 
2021-08-17 777 338 2268 0 
2021-08-18 903 126 1365 0 
2021-08-19 420 -483 945 0 
2021-08-20 826 406 119 2924 
2021-08-21 1248 422 1795 0 
2021-08-22 791 -457 1004 0 
2021-08-23 708 -83 296 2752 
2021-08-24 409 -299 2639 0 
2021-08-25 698 289 1941 0 
2021-08-26 441 -257 1500 0 
2021-08-27 1067 626 433 2611 
2021-08-28 842 -225 2202 0 
2021-08-29 416 -426 1786 0 
2021-08-30 743 327 1043 0 
2021-08-31 464 -279 579 2459 
2021-09-01 750 286 2288 0 
2021-09-02 808 58 1480 0 
2021-09-03 0 -808 1480 0 
2021-09-04 1127 1127 353 2682 
2021-09-05 1235 108 1800 0 
2021-09-06 755 -480 1045 0 
2021-09-07 0 -755 1045 0 
2021-09-08 1137 1137 277 2759 
2021-09-09 823 -314 2213 0 
2021-09-10 351 -472 1862 0 
2021-09-11 857 506 1005 0 
2021-09-12 904 47 101 2934 
2021-09-13 831 -73 2204 0 
2021-09-14 786 -45 1418 0 
2021-09-15 425 -361 993 0 
2021-09-16 457 32 536 2494 
2021-09-17 338 -119 2692 0 
2021-09-18 1199 861 1493 0 
2021-09-19 1281 82 212 2823 
2021-09-20 825 -456 2210 0 
2021-09-21 351 -474 1859 0 
2021-09-22 841 490 1018 0 
2021-09-23 0 -841 1018 0 
2021-09-24 806 806 212 2814 
2021-09-25 409 -397 2617 0 
2021-09-26 0 -409 2617 0 
2021-09-27 0 0 2617 0 
2021-09-28 831 831 1786 0 
2021-09-29 421 -410 1365 0 
2021-09-30 788 367 577 2431 
2021-10-01 333 -455 2675 0 
2021-10-02 818 485 1857 0 
2021-10-03 795 -23 1062 0 
2021-10-04 325 -470 737 2264 
2021-10-05 1180 855 1821 0 
2021-10-06 787 -393 1034 0 
2021-10-07 0 -787 1034 0 
2021-10-08 451 451 583 2413 
2021-10-09 898 447 2098 0 
2021-10-10 745 -153 1353 0 
2021-10-11 838 93 515 2483 
2021-10-12 777 -61 2221 0 
2021-10-13 1170 393 1051 0 
2021-10-14 367 -803 684 2316 
2021-10-15 757 390 2243 0 
2021-10-16 377 -380 1866 0 
2021-10-17 383 6 1483 0 
2021-10-18 1173 790 310 2687 
2021-10-19 357 -816 2640 0 
2021-10-20 758 401 1882 0 
2021-10-21 843 85 1039 0 
2021-10-22 1172 329 282 2716 
2021-10-23 791 -381 282 2716 
2021-10-24 773 -18 2225 0 
2021-10-25 481 -292 1744 0 
2021-10-26 420 -61 1324 0 
2021-10-27 1203 783 121 2877 
2021-10-28 1173 -30 1825 0 
2021-10-29 1206 33 619 2386 
2021-10-30 923 -283 2082 0 
2021-10-31 868 -55 1214 0 
2021-11-01 695 -173 519 2489 
2021-11-02 353 -342 2655 0 
2021-11-03 404 51 2251 0 
2021-11-04 432 28 1819 0 
2021-11-05 1221 789 598 2405 
2021-11-06 812 -409 2191 0 
2021-11-07 1194 382 997 0 
2021-11-08 756 -438 241 2766 
2021-11-09 817 61 2190 0 
2021-11-10 371 -446 1819 0 
2021-11-11 1170 799 649 2359 
2021-11-12 822 -348 2186 0 
2021-11-13 396 -426 1790 0 
2021-11-14 763 367 1027 0 
2021-11-15 474 -289 553 2451 
2021-11-16 762 288 2242 0 
2021-11-17 1305 543 937 0 
2021-11-18 712 -593 225 2783 
2021-11-19 732 20 2276 0 
2021-11-20 1225 493 1051 0 
2021-11-21 437 -788 614 2396 
2021-11-22 1110 673 1900 0 
2021-11-23 424 -686 1476 0 
2021-11-24 1319 895 157 2858 
2021-11-25 419 -900 2596 0 
2021-11-26 1249 830 1347 0 
2021-11-27 786 -463 561 2455 
2021-11-28 1235 449 1781 0 
2021-11-29 424 -811 1357 0 
2021-11-30 373 -51 984 0 
2021-12-01 847 474 137 2878 
2021-12-02 805 -42 2210 0 
2021-12-03 895 90 1315 0 
2021-12-04 809 -86 506 2511 
2021-12-05 1167 358 1850 0 
2021-12-06 807 -360 1043 0 
2021-12-07 800 -7 243 2778 
2021-12-08 424 -376 2597 0 
2021-12-09 871 447 1726 0 
2021-12-10 459 -412 1267 0 
2021-12-11 399 -60 868 0 
2021-12-12 778 379 90 2925 
2021-12-13 1134 356 1881 0 
2021-12-14 761 -373 1120 0 
2021-12-15 403 -358 717 2298 
2021-12-16 768 365 2247 0 
2021-12-17 1123 355 1124 0 
2021-12-18 874 -249 250 2769 
2021-12-19 880 6 2139 0 
2021-12-20 334 -546 1805 0 
2021-12-21 828 494 977 0 
2021-12-22 773 -55 204 2814 
2021-12-23 1198 425 204 2817 
2021-12-24 824 -374 2197 0 
2021-12-25 412 -412 1785 0 
2021-12-26 784 372 1001 0 
