date demand demandChange inventoryPosition orderQuantity
2021-07-28 396 -408 1825 0 
2021-07-29 1185 789 640 2387 
2021-07-30 869 -316 2158 0 
2021-07-31 732 -137 1426 0 
2021-08-01 1146 414 280 2753 
2021-08-02 0 -1146 3033 0 
2021-08-03 1244 1244 1789 0 
2021-08-04 749 -495 1040 0 
2021-08-05 409 -340 631 2395 
2021-08-06 1204 795 1822 0 
2021-08-07 1174 -30 648 2388 
2021-08-08 1257 83 1779 0 
2021-08-09 753 -504 1026 0 
2021-08-10 764 11 262 2779 
2021-08-11 838 74 2203 0 
2021-08-12 426 -412 1777 0 
2021-08-13 882 456 895 0 
2021-08-14 843 -39 52 2989 
2021-08-15 413 -430 2628 0 
2021-08-16 858 445 1770 0 
2021-08-17 839 -19 931 0 
2021-08-18 1180 341 165 2878 
2021-08-19 749 -431 2294 0 
2021-08-20 867 118 1427 0 
2021-08-21 1073 206 354 2694 
2021-08-22 1274 201 1774 0 
2021-08-23 803 -471 971 0 
2021-08-24 1146 343 221 2837 
2021-08-25 401 -745 2657 0 
2021-08-26 431 30 2226 0 
2021-08-27 414 -17 1812 0 
2021-08-28 770 356 1042 0 
2021-08-29 759 -11 283 2765 
2021-08-30 875 116 2173 0 
2021-08-31 740 -135 1433 0 
2021-09-01 1228 488 205 2848 
2021-09-02 338 -890 2715 0 
2021-09-03 1212 874 1503 0 
2021-09-04 1166 -46 337 2721 
2021-09-05 1143 -23 1915 0 
2021-09-06 1273 130 642 2424 
2021-09-07 408 -865 2658 0 
2021-09-08 406 -2 2252 0 
2021-09-09 0 -406 2252 0 
2021-09-10 787 787 1465 0 
2021-09-11 842 55 623 2430 
2021-09-12 1185 343 1868 0 
2021-09-13 1236 51 632 2429 
2021-09-14 1149 -87 1912 0 
2021-09-15 754 -395 1158 0 
2021-09-16 1240 486 323 2747 
2021-09-17 1177 -63 1893 0 
2021-09-18 1135 -42 758 2318 
2021-09-19 659 -476 2417 0 
2021-09-20 413 -246 2004 0 
2021-09-21 1188 775 816 0 
2021-09-22 426 -762 390 2683 
2021-09-23 720 294 2353 0 
2021-09-24 771 51 1582 0 
2021-09-25 0 -771 1582 0 
2021-09-26 785 785 797 0 
2021-09-27 1226 441 0 3070 
2021-09-28 754 -472 2316 0 
2021-09-29 816 62 1500 0 
2021-09-30 445 -371 1055 0 
2021-10-01 869 424 186 2882 
2021-10-02 0 -869 3068 0 
2021-10-03 442 442 2626 0 
2021-10-04 773 331 1853 0 
2021-10-05 797 24 1056 0 
2021-10-06 0 -797 1056 0 
2021-10-07 464 464 592 2457 
2021-10-08 1248 784 1801 0 
2021-10-09 778 -470 1023 0 
2021-10-10 794 16 229 2824 
2021-10-11 767 -27 2286 0 
2021-10-12 1210 443 1076 0 
2021-10-13 776 -434 300 2758 
2021-10-14 1150 374 1908 0 
2021-10-15 720 -430 1188 0 
2021-10-16 798 78 390 2671 
2021-10-17 810 12 2251 0 
2021-10-18 0 -810 2251 0 
2021-10-19 775 775 1476 0 
2021-10-20 1113 338 363 2695 
2021-10-21 401 -712 2657 0 
2021-10-22 353 -48 2304 0 
2021-10-23 1266 913 1038 0 
2021-10-24 421 -845 617 2436 
2021-10-25 788 367 2265 0 
2021-10-26 444 -344 1821 0 
2021-10-27 1176 732 645 2408 
2021-10-28 1353 177 1700 0 
2021-10-29 448 -905 1252 0 
2021-10-30 1155 707 97 2962 
2021-10-31 840 -315 2219 0 
2021-11-01 1195 355 1024 0 
2021-11-02 1224 29 216 2851 
2021-11-03 0 -1224 3067 0 
2021-11-04 377 377 2690 0 
2021-11-05 684 307 2006 0 
2021-11-06 468 -216 1538 0 
2021-11-07 819 351 719 2336 
2021-11-08 820 1 2235 0 
2021-11-09 796 -24 1439 0 
2021-11-10 1222 426 217 2843 
2021-11-11 776 -446 2284 0 
2021-11-12 412 -364 1872 0 
2021-11-13 827 415 1045 0 
2021-11-14 761 -66 284 2774 
2021-11-15 859 98 2199 0 
2021-11-16 739 -120 1460 0 
2021-11-17 1169 430 291 2770 
2021-11-18 858 -311 2203 0 
2021-11-19 416 -442 1787 0 
2021-11-20 1154 738 633 2429 
2021-11-21 386 -768 2676 0 
2021-11-22 843 457 1833 0 
2021-11-23 957 114 876 0 
2021-11-24 739 -218 137 2924 
2021-11-25 422 -317 2639 0 
2021-11-26 801 379 1838 0 
2021-11-27 797 -4 1041 0 
2021-11-28 847 50 194 2866 
2021-11-29 1276 429 1784 0 
2021-11-30 394 -882 1390 0 
2021-12-01 710 316 680 2380 
2021-12-02 1190 480 1870 0 
2021-12-03 1287 97 583 2484 
2021-12-04 788 -499 2279 0 
2021-12-05 774 -14 1505 0 
2021-12-06 1185 411 320 2750 
2021-12-07 817 -368 2253 0 
2021-12-08 774 -43 1479 0 
2021-12-09 826 52 653 2418 
2021-12-10 733 -93 2338 0 
2021-12-11 412 -321 1926 0 
2021-12-12 768 356 1158 0 
2021-12-13 0 -768 1158 0 
2021-12-14 380 380 778 0 
2021-12-15 804 424 387 2673 
2021-12-16 796 -8 2264 0 
2021-12-17 477 -319 1787 0 
2021-12-18 835 358 952 0 
2021-12-19 409 -426 543 2513 
2021-12-20 823 414 2233 0 
2021-12-21 800 -23 1433 0 
2021-12-22 730 -70 703 2353 
2021-12-23 754 24 2302 0 
2021-12-24 866 112 1436 0 
2021-12-25 378 -488 1058 0 
2021-12-26 0 -378 1058 0 
