date demand demandChange inventoryPosition orderQuantity
2021-09-22 456 77 1819 0 
2021-09-23 781 325 1038 0 
2021-09-24 396 -385 642 2434 
2021-09-25 1263 867 1813 0 
2021-09-26 841 -422 972 0 
2021-09-27 758 -83 214 2867 
2021-09-28 741 -17 2340 0 
2021-09-29 396 -345 1944 0 
2021-09-30 798 402 1146 0 
2021-10-01 385 -413 761 2313 
2021-10-02 889 504 2185 0 
2021-10-03 724 -165 1461 0 
2021-10-04 848 124 613 2463 
2021-10-05 407 -441 2669 0 
2021-10-06 851 444 1818 0 
2021-10-07 796 -55 1022 0 
2021-10-08 800 4 222 2851 
2021-10-09 1259 459 1814 0 
2021-10-10 414 -845 1400 0 
2021-10-11 1237 823 163 2915 
2021-10-12 414 -823 2664 0 
2021-10-13 368 -46 2296 0 
2021-10-14 837 469 1459 0 
2021-10-15 865 28 594 2479 
2021-10-16 1233 368 1840 0 
2021-10-17 404 -829 1436 0 
2021-10-18 366 -38 1070 0 
2021-10-19 699 333 371 2699 
2021-10-20 1174 475 1896 0 
2021-10-21 1162 -12 734 2343 
2021-10-22 1144 -18 1933 0 
2021-10-23 1186 42 747 2336 
2021-10-24 1173 -13 1910 0 
2021-10-25 1252 79 658 2433 
2021-10-26 784 -468 2307 0 
2021-10-27 1227 443 1080 0 
2021-10-28 1280 53 239 2859 
2021-10-29 821 -459 2277 0 
2021-10-30 849 28 1428 0 
2021-10-31 750 -99 678 2422 
2021-11-01 800 50 2300 0 
2021-11-02 380 -420 1920 0 
2021-11-03 755 375 1165 0 
2021-11-04 390 -365 775 2318 
2021-11-05 1252 862 1841 0 
2021-11-06 780 -472 1061 0 
2021-11-07 430 -350 631 2463 
2021-11-08 718 288 2376 0 
2021-11-09 807 89 1569 0 
2021-11-10 764 -43 805 0 
2021-11-11 1181 417 5 3092 
2021-11-12 810 -371 2287 0 
2021-11-13 1263 453 1024 0 
2021-11-14 793 -470 231 2870 
2021-11-15 773 -20 2328 0 
2021-11-16 763 -10 1565 0 
2021-11-17 351 -412 1214 0 
2021-11-18 448 97 766 2329 
2021-11-19 831 383 2264 0 
2021-11-20 802 -29 1462 0 
2021-11-21 744 -58 718 2377 
2021-11-22 840 96 2255 0 
2021-11-23 777 -63 1478 0 
2021-11-24 1250 473 228 2871 
2021-11-25 425 -825 2674 0 
2021-11-26 450 25 2224 0 
2021-11-27 1295 845 929 0 
2021-11-28 743 -552 186 2912 
2021-11-29 758 15 2340 0 
2021-11-30 1160 402 1180 0 
2021-12-01 372 -788 808 0 
2021-12-02 420 48 388 2707 
2021-12-03 376 -44 2719 0 
2021-12-04 386 10 2333 0 
2021-12-05 815 429 1518 0 
2021-12-06 375 -440 1143 0 
2021-12-07 797 422 346 2740 
2021-12-08 379 -418 2707 0 
2021-12-09 814 435 1893 0 
2021-12-10 1189 375 704 2382 
2021-12-11 369 -820 2717 0 
2021-12-12 361 -8 2356 0 
2021-12-13 745 384 1611 0 
2021-12-14 752 7 859 0 
2021-12-15 1252 500 1 3082 
2021-12-16 667 -585 2416 0 
2021-12-17 817 150 1599 0 
2021-12-18 1181 364 418 2668 
2021-12-19 834 -347 2252 0 
2021-12-20 814 -20 1438 0 
2021-12-21 725 -89 713 2373 
2021-12-22 380 -345 2706 0 
2021-12-23 399 19 2307 0 
2021-12-24 778 379 1529 0 
2021-12-25 741 -37 788 0 
2021-12-26 394 -347 394 2684 
