date demand demandChange inventoryPosition orderQuantity
2021-04-05 0 -1612 94 2807 
2021-04-06 0 0 2901 0 
2021-04-07 713 713 2188 0 
2021-04-08 1005 292 1183 0 
2021-04-09 455 -550 728 0 
2021-04-10 0 -455 728 0 
2021-04-11 392 392 336 2522 
2021-04-12 566 174 2292 0 
2021-04-13 1093 527 1199 0 
2021-04-14 1135 42 64 2813 
2021-04-15 188 -947 2689 0 
2021-04-16 973 785 1716 0 
2021-04-17 0 -973 1716 0 
2021-04-18 598 598 1118 0 
2021-04-19 566 -32 552 2298 
2021-04-20 589 23 2261 0 
2021-04-21 0 -589 2261 0 
2021-04-22 1078 1078 1183 0 
2021-04-23 299 -779 884 0 
2021-04-24 662 363 222 2610 
2021-04-25 1311 649 1521 0 
2021-04-26 824 -487 697 0 
2021-04-27 243 -581 454 2386 
2021-04-28 1043 800 1797 0 
2021-04-29 869 -174 928 0 
2021-04-30 1276 407 189 2676 
2021-05-01 689 -587 2176 0 
2021-05-02 587 -102 1589 0 
2021-05-03 808 221 781 0 
2021-05-04 644 -164 137 2728 
2021-05-05 176 -468 2689 0 
2021-05-06 545 369 2144 0 
2021-05-07 1262 717 882 0 
2021-05-08 888 -374 480 2387 
2021-05-09 783 -105 2084 0 
2021-05-10 515 -268 1569 0 
2021-05-11 352 -163 1217 0 
2021-05-12 1180 828 37 2831 
2021-05-13 0 -1180 37 2818 
2021-05-14 965 965 1890 0 
2021-05-15 0 -965 1890 0 
2021-05-16 763 763 1127 0 
2021-05-17 616 -147 511 2336 
2021-05-18 1219 603 1628 0 
2021-05-19 982 -237 646 2217 
2021-05-20 1465 483 1398 0 
2021-05-21 787 -678 611 2267 
2021-05-22 0 -787 2878 0 
2021-05-23 572 572 2306 0 
2021-05-24 1030 458 1276 0 
2021-05-25 975 -55 301 2574 
2021-05-26 646 -329 2229 0 
2021-05-27 106 -540 2123 0 
2021-05-28 771 665 1352 0 
2021-05-29 1528 757 384 2496 
2021-05-30 905 -623 384 2500 
2021-05-31 995 90 1889 0 
2021-06-01 884 -111 1005 0 
2021-06-02 265 -619 740 0 
2021-06-03 552 287 188 2695 
2021-06-04 459 -93 2424 0 
2021-06-05 808 349 1616 0 
2021-06-06 687 -121 929 0 
2021-06-07 369 -318 560 2315 
2021-06-08 474 105 2401 0 
2021-06-09 1098 624 1303 0 
2021-06-10 994 -104 309 2574 
2021-06-11 909 -85 1974 0 
2021-06-12 666 -243 1308 0 
2021-06-13 0 -666 1308 0 
2021-06-14 185 185 1123 0 
2021-06-15 269 84 854 0 
2021-06-16 940 671 328 2537 
2021-06-17 442 -498 2423 0 
2021-06-18 760 318 1663 0 
2021-06-19 379 -381 1284 0 
2021-06-20 1650 1271 279 2592 
2021-06-21 338 -1312 2533 0 
2021-06-22 496 158 2037 0 
2021-06-23 1247 751 790 0 
2021-06-24 524 -723 266 2602 
2021-06-25 0 -524 2868 0 
2021-06-26 316 316 2552 0 
2021-06-27 824 508 1728 0 
2021-06-28 324 -500 1404 0 
2021-06-29 0 -324 1404 0 
2021-06-30 682 682 722 0 
2021-07-01 980 298 179 2666 
2021-07-02 409 -571 2436 0 
2021-07-03 1245 836 1191 0 
2021-07-04 815 -430 376 2474 
2021-07-05 778 -37 2072 0 
2021-07-06 737 -41 1335 0 
2021-07-07 270 -467 1065 0 
2021-07-08 653 383 412 2435 
2021-07-09 0 -653 2847 0 
2021-07-10 646 646 2201 0 
2021-07-11 796 150 1405 0 
2021-07-12 1273 477 132 2715 
2021-07-13 1349 76 1498 0 
2021-07-14 526 -823 972 0 
2021-07-15 557 31 415 2437 
2021-07-16 557 0 2295 0 
2021-07-17 552 -5 1743 0 
2021-07-18 802 250 941 0 
2021-07-19 578 -224 363 2486 
2021-07-20 1271 693 1578 0 
2021-07-21 305 -966 1273 0 
2021-07-22 1112 807 161 2696 
2021-07-23 800 -312 2057 0 
2021-07-24 813 13 1244 0 
2021-07-25 377 -436 867 0 
2021-07-26 507 130 360 2494 
2021-07-27 376 -131 2478 0 
2021-07-28 513 137 1965 0 
2021-07-29 634 121 1331 0 
2021-07-30 605 -29 726 0 
2021-07-31 476 -129 250 2594 
2021-08-01 988 512 1856 0 
2021-08-02 524 -464 1332 0 
2021-08-03 138 -386 1194 0 
2021-08-04 447 309 747 0 
2021-08-05 247 -200 500 2331 
2021-08-06 868 621 73 2761 
2021-08-07 1471 603 73 2769 
2021-08-08 843 -628 73 2772 
2021-08-09 762 -81 2083 0 
2021-08-10 1100 338 983 0 
2021-08-11 967 -133 16 2838 
2021-08-12 172 -795 2682 0 
2021-08-13 542 370 2140 0 
2021-08-14 154 -388 1986 0 
2021-08-15 1109 955 877 0 
2021-08-16 776 -333 101 2746 
2021-08-17 608 -168 2239 0 
2021-08-18 638 30 1601 0 
2021-08-19 844 206 757 0 
2021-08-20 752 -92 5 2842 
2021-08-21 292 -460 2555 0 
2021-08-22 718 426 1837 0 
2021-08-23 637 -81 1200 0 
2021-08-24 706 69 494 2350 
2021-08-25 1004 298 71 2776 
2021-08-26 718 -286 71 2776 
2021-08-27 937 219 1910 0 
2021-08-28 218 -719 1692 0 
2021-08-29 0 -218 1692 0 
2021-08-30 618 618 1074 0 
2021-08-31 589 -29 485 2351 
2021-09-01 813 224 2023 0 
2021-09-02 643 -170 1380 0 
2021-09-03 1092 449 288 2554 
2021-09-04 349 -743 2493 0 
2021-09-05 615 266 1878 0 
2021-09-06 1321 706 557 2287 
2021-09-07 1013 -308 1831 0 
2021-09-08 437 -576 1394 0 
2021-09-09 613 176 781 0 
2021-09-10 1475 862 373 2479 
2021-09-11 463 -1012 2389 0 
2021-09-12 888 425 1501 0 
2021-09-13 366 -522 1135 0 
2021-09-14 428 62 707 0 
2021-09-15 0 -428 707 0 
2021-09-16 864 864 551 2291 
2021-09-17 515 -349 2327 0 
2021-09-18 945 430 1382 0 
2021-09-19 1152 207 230 2617 
2021-09-20 915 -237 1932 0 
2021-09-21 579 -336 1353 0 
2021-09-22 935 356 418 2434 
2021-09-23 795 -140 2057 0 
2021-09-24 530 -265 1527 0 
2021-09-25 269 -261 1258 0 
2021-09-26 311 42 947 0 
2021-09-27 217 -94 730 0 
2021-09-28 571 354 159 2678 
2021-09-29 1030 459 1807 0 
2021-09-30 1047 17 760 0 
2021-10-01 684 -363 76 2769 
2021-10-02 711 27 2134 0 
2021-10-03 416 -295 1718 0 
2021-10-04 0 -416 1718 0 
2021-10-05 602 602 1116 0 
2021-10-06 1190 588 269 2571 
2021-10-07 1133 -57 1707 0 
2021-10-08 1347 214 360 2490 
2021-10-09 1349 2 1501 0 
2021-10-10 1090 -259 411 2449 
2021-10-11 1020 -70 1840 0 
2021-10-12 637 -383 1203 0 
2021-10-13 720 83 483 2380 
2021-10-14 1305 585 1558 0 
2021-10-15 1007 -298 551 2320 
2021-10-16 380 -627 2491 0 
2021-10-17 475 95 2016 0 
2021-10-18 323 -152 1693 0 
2021-10-19 1021 698 672 2195 
2021-10-20 443 -578 2424 0 
2021-10-21 746 303 1678 0 
2021-10-22 1204 458 474 2396 
2021-10-23 807 -397 2063 0 
2021-10-24 825 18 1238 0 
2021-10-25 219 -606 1019 0 
2021-10-26 1348 1129 24 2849 
2021-10-27 1364 16 1509 0 
2021-10-28 694 -670 815 0 
2021-10-29 685 -9 130 2749 
2021-10-30 765 80 2114 0 
2021-10-31 724 -41 1390 0 
2021-11-01 640 -84 750 0 
2021-11-02 940 300 428 2453 
2021-11-03 633 -307 2248 0 
2021-11-04 1110 477 1138 0 
2021-11-05 1449 339 108 2783 
2021-11-06 1000 -449 1891 0 
2021-11-07 834 -166 1057 0 
2021-11-08 474 -360 583 2310 
2021-11-09 411 -63 2482 0 
2021-11-10 994 583 1488 0 
2021-11-11 268 -726 1220 0 
2021-11-12 203 -65 1017 0 
2021-11-13 1401 1198 249 2642 
2021-11-14 1013 -388 1878 0 
2021-11-15 938 -75 940 0 
2021-11-16 366 -572 574 2319 
2021-11-17 649 283 2244 0 
2021-11-18 145 -504 2099 0 
2021-11-19 520 375 1579 0 
2021-11-20 0 -520 1579 0 
2021-11-21 839 839 740 0 
2021-11-22 699 -140 41 2840 
2021-11-23 836 137 2045 0 
2021-11-24 752 -84 1293 0 
2021-11-25 818 66 475 2409 
2021-11-26 906 88 1978 0 
2021-11-27 178 -728 1800 0 
2021-11-28 1209 1031 591 2295 
2021-11-29 1059 -150 1827 0 
2021-11-30 1053 -6 774 0 
2021-12-01 424 -629 350 2539 
2021-12-02 940 516 1949 0 
2021-12-03 845 -95 1104 0 
2021-12-04 0 -845 1104 0 
2021-12-05 335 335 769 0 
2021-12-06 720 385 49 2835 
2021-12-07 885 165 1999 0 
2021-12-08 470 -415 1529 0 
2021-12-09 480 10 1049 0 
2021-12-10 113 -367 936 0 
2021-12-11 1048 935 613 2268 
2021-12-12 1014 -34 1867 0 
2021-12-13 1020 6 847 0 
2021-12-14 644 -376 203 2682 
2021-12-15 1204 560 203 2686 
2021-12-16 716 -488 104 2785 
2021-12-17 980 264 104 2787 
2021-12-18 288 -692 104 2784 
2021-12-19 365 77 104 2782 
2021-12-20 733 368 104 2782 
2021-12-21 526 -207 104 2781 
2021-12-22 515 -11 65 2818 
2021-12-23 859 344 65 2820 
2021-12-24 748 -111 65 2820 
2021-12-25 382 -366 65 2818 
2021-12-26 1520 1138 65 2823 
