date demand demandChange inventoryPosition orderQuantity
2021-10-22 419 -825 552 2521 
2021-10-23 667 248 2406 0 
2021-10-24 803 136 1603 0 
2021-10-25 351 -452 1252 0 
2021-10-26 900 549 352 2718 
2021-10-27 778 -122 2292 0 
2021-10-28 1159 381 1133 0 
2021-10-29 949 -210 184 2891 
2021-10-30 799 -150 2276 0 
2021-10-31 786 -13 1490 0 
2021-11-01 734 -52 756 2319 
2021-11-02 426 -308 2649 0 
2021-11-03 786 360 1863 0 
2021-11-04 389 -397 1474 0 
2021-11-05 863 474 611 2459 
2021-11-06 449 -414 2621 0 
2021-11-07 738 289 1883 0 
2021-11-08 362 -376 1521 0 
2021-11-09 431 69 1090 0 
2021-11-10 828 397 262 2800 
2021-11-11 409 -419 2653 0 
2021-11-12 718 309 1935 0 
2021-11-13 891 173 1044 0 
2021-11-14 343 -548 701 2355 
2021-11-15 795 452 2261 0 
2021-11-16 786 -9 1475 0 
2021-11-17 887 101 588 2470 
2021-11-18 391 -496 2667 0 
2021-11-19 399 8 2268 0 
2021-11-20 1273 874 995 0 
2021-11-21 742 -531 253 2803 
2021-11-22 420 -322 2636 0 
2021-11-23 1197 777 1439 0 
2021-11-24 423 -774 1016 0 
2021-11-25 0 -423 1016 0 
2021-11-26 1122 1122 262 2789 
2021-11-27 1108 -14 1943 0 
2021-11-28 810 -298 1133 0 
2021-11-29 964 154 169 2886 
2021-11-30 731 -233 2324 0 
2021-12-01 846 115 1478 0 
2021-12-02 708 -138 770 0 
2021-12-03 1216 508 369 2689 
2021-12-04 840 -376 2218 0 
2021-12-05 447 -393 1771 0 
2021-12-06 1249 802 522 2539 
2021-12-07 1158 -91 1903 0 
2021-12-08 456 -702 1447 0 
2021-12-09 0 -456 1447 0 
2021-12-10 1246 1246 201 2858 
2021-12-11 1166 -80 1893 0 
2021-12-12 1097 -69 796 0 
2021-12-13 1165 68 11 3057 
2021-12-14 482 -683 2586 0 
2021-12-15 892 410 1694 0 
2021-12-16 1232 340 462 2607 
2021-12-17 1192 -40 1877 0 
2021-12-18 435 -757 1442 0 
2021-12-19 1221 786 221 2852 
2021-12-20 736 -485 2337 0 
2021-12-21 886 150 1451 0 
2021-12-22 835 -51 616 2458 
2021-12-23 764 -71 2310 0 
2021-12-24 413 -351 1897 0 
2021-12-25 781 368 1116 0 
2021-12-26 381 -400 735 2334 
