Iteration FitnessValue ScCosts FR
0 0.8360939489140589 223150.67999999988 1.0
1 0.8360939489140589 223150.67999999988 1.0
2 0.8360939489140589 223150.67999999988 1.0
3 0.8360939489140589 223150.67999999988 1.0
4 0.8360939489140589 223150.67999999988 1.0
5 0.8360939489140589 223150.67999999988 1.0
6 0.8360939489140589 223150.67999999988 1.0
7 0.8473531108047068 207821.84000000008 1.0
8 0.8473531108047068 207821.84000000008 1.0
9 0.8473531108047068 207821.84000000008 1.0
10 0.8473531108047068 207821.84000000008 1.0
11 0.8473531108047068 207821.84000000008 1.0
12 0.8476960087106822 207354.99999999988 1.0
13 0.8504952202599748 203544.0000000001 1.0
14 0.8514659465742087 202222.40000000008 1.0
15 0.8514659465742087 202222.40000000008 1.0
16 0.8514659465742087 202222.40000000008 1.0
17 0.8534259088146003 199554.0000000001 1.0
18 0.8534259088146003 199554.0000000001 1.0
19 0.8536592768265242 199236.2799999999 1.0
20 0.8585100878854003 192632.12000000002 1.0
21 0.8585100878854003 192632.12000000002 1.0
22 0.8585100878854003 192632.12000000002 1.0
23 0.8585100878854003 192632.12000000002 1.0
24 0.8585100878854003 192632.12000000002 1.0
25 0.8585100878854003 192632.12000000002 1.0
26 0.8585100878854003 192632.12000000002 1.0
27 0.8585100878854003 192632.12000000002 1.0
28 0.8585100878854003 192632.12000000002 1.0
29 0.8585100878854003 192632.12000000002 1.0
30 0.8585100878854003 192632.12000000002 1.0
31 0.8593935252202277 191429.35999999993 1.0
32 0.8593935252202277 191429.35999999993 1.0
33 0.8593935252202277 191429.35999999993 1.0
34 0.8593935252202277 191429.35999999993 1.0
35 0.8593935252202277 191429.35999999993 1.0
36 0.8593935252202277 191429.35999999993 1.0
37 0.8593935252202277 191429.35999999993 1.0
38 0.8593935252202277 191429.35999999993 1.0
39 0.8593935252202277 191429.35999999993 1.0
40 0.8593935252202277 191429.35999999993 1.0
41 0.8593935252202277 191429.35999999993 1.0
42 0.8593935252202277 191429.35999999993 1.0
43 0.8593935252202277 191429.35999999993 1.0
44 0.8593935252202277 191429.35999999993 1.0
45 0.8593935252202277 191429.35999999993 1.0
46 0.8593935252202277 191429.35999999993 1.0
47 0.8593935252202277 191429.35999999993 1.0
48 0.8593935252202277 191429.35999999993 1.0
49 0.8610909153943268 189118.4399999999 1.0
50 0.8610909153943268 189118.4399999999 1.0
51 0.8610909153943268 189118.4399999999 1.0
52 0.8610909153943268 189118.4399999999 1.0
53 0.8610909153943268 189118.4399999999 1.0
54 0.8610909153943268 189118.4399999999 1.0
55 0.8610909153943268 189118.4399999999 1.0
56 0.8610909153943268 189118.4399999999 1.0
57 0.8610909153943268 189118.4399999999 1.0
58 0.8610909153943268 189118.4399999999 1.0
59 0.8610909153943268 189118.4399999999 1.0
60 0.8610909153943268 189118.4399999999 1.0
61 0.8610909153943268 189118.4399999999 1.0
62 0.8610909153943268 189118.4399999999 1.0
63 0.8610909153943268 189118.4399999999 1.0
64 0.8610909153943268 189118.4399999999 1.0
65 0.8610909153943268 189118.4399999999 1.0
66 0.8610909153943268 189118.4399999999 1.0
67 0.8610909153943268 189118.4399999999 1.0
68 0.8610909153943268 189118.4399999999 1.0
69 0.8610909153943268 189118.4399999999 1.0
70 0.8610909153943268 189118.4399999999 1.0
71 0.8610909153943268 189118.4399999999 1.0
72 0.8610909153943268 189118.4399999999 1.0
73 0.8610909153943268 189118.4399999999 1.0
74 0.8610909153943268 189118.4399999999 1.0
75 0.8610909153943268 189118.4399999999 1.0
76 0.8610909153943268 189118.4399999999 1.0
77 0.8610909153943268 189118.4399999999 1.0
78 0.8610909153943268 189118.4399999999 1.0
79 0.8610909153943268 189118.4399999999 1.0
80 0.8610909153943268 189118.4399999999 1.0
81 0.8610909153943268 189118.4399999999 1.0
82 0.8610909153943268 189118.4399999999 1.0
83 0.8610909153943268 189118.4399999999 1.0
84 0.8610909153943268 189118.4399999999 1.0
85 0.8610909153943268 189118.4399999999 1.0
86 0.8610909153943268 189118.4399999999 1.0
87 0.8610909153943268 189118.4399999999 1.0
88 0.8610909153943268 189118.4399999999 1.0
89 0.8610909153943268 189118.4399999999 1.0
90 0.8610909153943268 189118.4399999999 1.0
91 0.8610909153943268 189118.4399999999 1.0
92 0.8612714869417625 188872.60000000018 1.0
93 0.8612714869417625 188872.60000000018 1.0
94 0.8612714869417625 188872.60000000018 1.0
95 0.8612714869417625 188872.60000000018 1.0
96 0.8612714869417625 188872.60000000018 1.0
97 0.8612714869417625 188872.60000000018 1.0
98 0.8612714869417625 188872.60000000018 1.0
99 0.8612714869417625 188872.60000000018 1.0
100 0.8612714869417625 188872.60000000018 1.0
101 0.8612714869417625 188872.60000000018 1.0
102 0.8612714869417625 188872.60000000018 1.0
103 0.8615553009912632 188486.19999999998 1.0
104 0.8615553009912632 188486.19999999998 1.0
105 0.8615553009912632 188486.19999999998 1.0
106 0.8615598255630668 188480.0400000001 1.0
107 0.8617455386693704 188227.20000000007 1.0
108 0.8617455386693704 188227.20000000007 1.0
109 0.8617455386693704 188227.20000000007 1.0
110 0.8617455386693704 188227.20000000007 1.0
111 0.8617455386693704 188227.20000000007 1.0
112 0.8617455386693704 188227.20000000007 1.0
113 0.8617903730626972 188166.16000000024 1.0
114 0.8617903730626972 188166.16000000024 1.0
115 0.861933514061576 187971.27999999982 1.0
116 0.861933514061576 187971.27999999982 1.0
117 0.861933514061576 187971.27999999982 1.0
118 0.8619972693915363 187884.47999999986 1.0
119 0.8619972693915363 187884.47999999986 1.0
120 0.862160770963531 187661.88000000012 1.0
121 0.862160770963531 187661.88000000012 1.0
122 0.862160770963531 187661.88000000012 1.0
123 0.8622784098304256 187501.71999999988 1.0
124 0.8622784098304256 187501.71999999988 1.0
125 0.8622784098304256 187501.71999999988 1.0
126 0.8622784098304256 187501.71999999988 1.0
127 0.8622784098304256 187501.71999999988 1.0
128 0.8623475123816084 187407.63999999987 1.0
129 0.8624322452717491 187292.27999999994 1.0
130 0.8624322452717491 187292.27999999994 1.0
131 0.8624322452717491 187292.27999999994 1.0
132 0.8624322452717491 187292.27999999994 1.0
133 0.8624322452717491 187292.27999999994 1.0
134 0.8624384151423904 187283.87999999995 1.0
135 0.8625965694931629 187068.5599999999 1.0
136 0.8626560059136742 186987.63999999987 1.0
137 0.8630510245364005 186449.83999999988 1.0
138 0.8630510245364005 186449.83999999988 1.0
139 0.8630510245364005 186449.83999999988 1.0
140 0.8630510245364005 186449.83999999988 1.0
141 0.8630510245364005 186449.83999999988 1.0
142 0.8630510245364005 186449.83999999988 1.0
143 0.8630510245364005 186449.83999999988 1.0
144 0.8630510245364005 186449.83999999988 1.0
145 0.8630510245364005 186449.83999999988 1.0
146 0.8630510245364005 186449.83999999988 1.0
147 0.8630510245364005 186449.83999999988 1.0
148 0.8630510245364005 186449.83999999988 1.0
149 0.8630510245364005 186449.83999999988 1.0
150 0.8630510245364005 186449.83999999988 1.0
151 0.8630510245364005 186449.83999999988 1.0
152 0.8630510245364005 186449.83999999988 1.0
153 0.8630510245364005 186449.83999999988 1.0
154 0.8630510245364005 186449.83999999988 1.0
155 0.8630510245364005 186449.83999999988 1.0
