Iteration FitnessValue ScCosts FR
0 0.7369740474253894 840788.7600000005 1.0
1 0.7369740474253894 840788.7600000005 1.0
2 0.7369740474253894 840788.7600000005 1.0
3 0.7369740474253894 840788.7600000005 1.0
4 0.7369740474253894 840788.7600000005 1.0
5 0.7531387724457237 789116.6000000001 1.0
6 0.757753991741225 774363.5900000004 1.0
7 0.7579888162422574 773612.9500000004 1.0
8 0.7645888819370583 752515.1799999999 1.0
9 0.768123718951386 741215.7200000001 1.0
10 0.7760618751173124 715840.6099999995 1.0
11 0.7794407495463933 705039.6999999997 1.0
12 0.7818508759306764 697335.4900000003 1.0
13 0.7918797128198711 665277.3100000003 1.0
14 0.7918797128198711 665277.3100000003 1.0
15 0.7958226083964213 652673.45 1.0
16 0.7958226083964213 652673.45 1.0
17 0.7978107457924045 646318.17 1.0
18 0.7978107457924045 646318.17 1.0
19 0.798145826815992 645247.0500000003 1.0
20 0.798145826815992 645247.0500000003 1.0
21 0.7986931739973723 643497.4000000003 1.0
22 0.8010628198711132 635922.5899999999 1.0
23 0.8021014359006445 632602.55 1.0
24 0.8021014359006445 632602.55 1.0
25 0.8021014359006445 632602.55 1.0
26 0.8021014359006445 632602.55 1.0
27 0.8021014359006445 632602.55 1.0
28 0.8023813145216794 631707.89 1.0
29 0.8046005161734343 624613.9900000002 1.0
30 0.8046005161734343 624613.9900000002 1.0
31 0.8046005161734343 624613.9900000002 1.0
32 0.8050471813802167 623186.1799999997 1.0
33 0.8060983732716012 619825.9400000001 1.0
34 0.8066229431270727 618149.0999999997 1.0
35 0.8067936588875682 617603.3899999999 1.0
36 0.8075284395920667 615254.5900000001 1.0
37 0.8075284395920667 615254.5900000001 1.0
38 0.8075446724644935 615202.7000000005 1.0
39 0.8101744353375463 606796.3999999998 1.0
40 0.8101744353375463 606796.3999999998 1.0
41 0.8101744353375463 606796.3999999998 1.0
42 0.8159567071263218 588312.79 1.0
43 0.8159567071263218 588312.79 1.0
44 0.8159567071263218 588312.79 1.0
45 0.818665050366014 579655.2999999999 1.0
46 0.818665050366014 579655.2999999999 1.0
47 0.8195937589939313 576686.5899999997 1.0
48 0.8195937589939313 576686.5899999997 1.0
49 0.8296297691297004 544605.4799999999 1.0
50 0.8309804010511169 540288.0499999999 1.0
51 0.8309804010511169 540288.0499999999 1.0
52 0.8309804010511169 540288.0499999999 1.0
53 0.8328293405493338 534377.7300000001 1.0
54 0.8328293405493338 534377.7300000001 1.0
55 0.8328293405493338 534377.7300000001 1.0
56 0.8328293405493338 534377.7300000001 1.0
57 0.8328293405493338 534377.7300000001 1.0
58 0.8352175745037029 493782.30999999994 0.9878048780487805
59 0.8368833449183051 488391.77 0.9878048780487805
60 0.8375319352650606 486292.88999999996 0.9878048780487805
61 0.8394688375072296 480024.95000000007 0.9878048780487805
62 0.8394688375072296 480024.95000000007 0.9878048780487805
63 0.8394688375072296 480024.95000000007 0.9878048780487805
64 0.8394688375072296 480024.95000000007 0.9878048780487805
65 0.8403803072014016 510240.30999999994 1.0
66 0.8432229837952827 501153.40999999974 1.0
67 0.8432229837952827 501153.40999999974 1.0
68 0.8432229837952827 501153.40999999974 1.0
69 0.8432229837952827 501153.40999999974 1.0
70 0.8432229837952827 501153.40999999974 1.0
71 0.8444106331727461 497356.97 1.0
72 0.8444106331727461 497356.97 1.0
73 0.8444106331727461 497356.97 1.0
74 0.8457672151661141 493020.52 1.0
75 0.8457672151661141 493020.52 1.0
76 0.8457672151661141 493020.52 1.0
77 0.8465517768879436 490512.58999999997 1.0
78 0.8465517768879436 490512.58999999997 1.0
79 0.8465517768879436 490512.58999999997 1.0
80 0.8476353438027906 487048.85999999975 1.0
81 0.8476353438027906 487048.85999999975 1.0
82 0.8476353438027906 487048.85999999975 1.0
83 0.8476353438027906 487048.85999999975 1.0
84 0.8476353438027906 487048.85999999975 1.0
85 0.8476353438027906 487048.85999999975 1.0
86 0.8476353438027906 487048.85999999975 1.0
87 0.8476353438027906 487048.85999999975 1.0
88 0.8476353438027906 487048.85999999975 1.0
89 0.8476353438027906 487048.85999999975 1.0
90 0.8476353438027906 487048.85999999975 1.0
91 0.8476353438027906 487048.85999999975 1.0
92 0.8476353438027906 487048.85999999975 1.0
93 0.8476353438027906 487048.85999999975 1.0
94 0.8476353438027906 487048.85999999975 1.0
95 0.8476353438027906 487048.85999999975 1.0
96 0.8476353438027906 487048.85999999975 1.0
97 0.8476353438027906 487048.85999999975 1.0
98 0.8476353438027906 487048.85999999975 1.0
99 0.847673456172183 486927.0299999999 1.0
100 0.8476741850716387 486924.69999999995 1.0
101 0.8476803197146969 486905.0900000001 1.0
102 0.8476803197146969 486905.0900000001 1.0
103 0.8476803197146969 486905.0900000001 1.0
104 0.8476803197146969 486905.0900000001 1.0
105 0.8476910467371583 486870.8 1.0
106 0.8476910467371583 486870.8 1.0
107 0.8476910467371583 486870.8 1.0
108 0.8476910467371583 486870.8 1.0
109 0.8476910467371583 486870.8 1.0
110 0.8476910467371583 486870.8 1.0
111 0.8476910467371583 486870.8 1.0
112 0.8476910467371583 486870.8 1.0
113 0.8476910467371583 486870.8 1.0
114 0.8476910467371583 486870.8 1.0
115 0.8476910467371583 486870.8 1.0
116 0.8476910467371583 486870.8 1.0
117 0.8476910467371583 486870.8 1.0
