Iteration FitnessValue ScCosts FR
0 0.7068494312541884 1092512.3699999999 0.9918032786885246
1 0.7068494312541884 1092512.3699999999 0.9918032786885246
2 0.7068494312541884 1092512.3699999999 0.9918032786885246
3 0.7068494312541884 1092512.3699999999 0.9918032786885246
4 0.7068494312541884 1092512.3699999999 0.9918032786885246
5 0.717342916953512 1074823.7400000002 1.0
6 0.717342916953512 1074823.7400000002 1.0
7 0.724371007122215 1025334.6900000002 0.9918032786885246
8 0.724371007122215 1025334.6900000002 0.9918032786885246
9 0.724371007122215 1025334.6900000002 0.9918032786885246
10 0.724371007122215 1025334.6900000002 0.9918032786885246
11 0.724371007122215 1025334.6900000002 0.9918032786885246
12 0.7305206918665617 1024714.3100000002 1.0
13 0.7305206918665617 1024714.3100000002 1.0
14 0.7305206918665617 1024714.3100000002 1.0
15 0.7370770557316325 976619.7299999996 0.9918032786885246
16 0.7530999076046279 938855.2299999997 1.0
17 0.7554709268575472 929839.2599999993 1.0
18 0.7689911095423483 878427.7999999993 1.0
19 0.7689911095423483 878427.7999999993 1.0
20 0.7689911095423483 878427.7999999993 1.0
21 0.7689911095423483 878427.7999999993 1.0
22 0.7689911095423483 878427.7999999993 1.0
23 0.7689911095423483 878427.7999999993 1.0
24 0.7689911095423483 878427.7999999993 1.0
25 0.7717025676663835 843865.6000000001 0.9918032786885246
26 0.7717025676663835 843865.6000000001 0.9918032786885246
27 0.7717025676663835 843865.6000000001 0.9918032786885246
28 0.7851295400429023 792386.6200000002 0.9918032786885246
29 0.7851295400429023 792386.6200000002 0.9918032786885246
30 0.7851295400429023 792386.6200000002 0.9918032786885246
31 0.7851295400429023 792386.6200000002 0.9918032786885246
32 0.7851295400429023 792386.6200000002 0.9918032786885246
33 0.7878414853696108 806747.8999999996 1.0
34 0.79798242315713 768186.26 1.0
35 0.79798242315713 768186.26 1.0
36 0.8123686645305332 713481.5500000002 1.0
37 0.8123686645305332 713481.5500000002 1.0
38 0.8123686645305332 713481.5500000002 1.0
39 0.8123686645305332 713481.5500000002 1.0
40 0.8142608288696432 706286.4600000004 1.0
41 0.8174153739411318 668602.8099999995 0.9918032786885246
42 0.8174153739411318 668602.8099999995 0.9918032786885246
43 0.8174153739411318 668602.8099999995 0.9918032786885246
44 0.8267323632634486 658862.5599999998 1.0
45 0.8267323632634486 658862.5599999998 1.0
46 0.8276340996645534 629424.2400000001 0.9918032786885246
47 0.8290399169206879 624034.3399999999 0.9918032786885246
48 0.8290399169206879 624034.3399999999 0.9918032786885246
49 0.8290399169206879 624034.3399999999 0.9918032786885246
50 0.8290399169206879 624034.3399999999 0.9918032786885246
51 0.8290399169206879 624034.3399999999 0.9918032786885246
52 0.8290399169206879 624034.3399999999 0.9918032786885246
53 0.8290399169206879 624034.3399999999 0.9918032786885246
54 0.8309433583785341 616736.55 0.9918032786885246
55 0.8313418171558814 615208.86 0.9918032786885246
56 0.8313418171558814 615208.86 0.9918032786885246
57 0.8313418171558814 615208.86 0.9918032786885246
58 0.8313418171558814 615208.86 0.9918032786885246
59 0.8313418171558814 615208.86 0.9918032786885246
60 0.8330352741322774 608716.1499999998 0.9918032786885246
61 0.8330352741322774 608716.1499999998 0.9918032786885246
62 0.8332235815005794 607994.1799999999 0.9918032786885246
63 0.8361203230038271 596888.0799999998 0.9918032786885246
64 0.8361203230038271 596888.0799999998 0.9918032786885246
65 0.8361203230038271 596888.0799999998 0.9918032786885246
66 0.8361771201180027 596670.3200000001 0.9918032786885246
67 0.8361771201180027 596670.3200000001 0.9918032786885246
68 0.8361771201180027 596670.3200000001 0.9918032786885246
69 0.8361771201180027 596670.3200000001 0.9918032786885246
70 0.8367071569638119 594638.16 0.9918032786885246
71 0.8372583597070096 592524.85 0.9918032786885246
72 0.8372583597070096 592524.85 0.9918032786885246
73 0.8374679581683966 591721.25 0.9918032786885246
74 0.8381283993730155 589189.1199999999 0.9918032786885246
75 0.8392656040464671 584829.0799999997 0.9918032786885246
76 0.8392656040464671 584829.0799999997 0.9918032786885246
77 0.8392656040464671 584829.0799999997 0.9918032786885246
78 0.8396945897077375 583184.3500000001 0.9918032786885246
79 0.8396945897077375 583184.3500000001 0.9918032786885246
80 0.8398436560500121 582612.8299999998 0.9918032786885246
81 0.839860082768651 582549.85 0.9918032786885246
82 0.8405940738365432 579735.7300000004 0.9918032786885246
83 0.8405940738365432 579735.7300000004 0.9918032786885246
84 0.8405940738365432 579735.7300000004 0.9918032786885246
85 0.8405940738365432 579735.7300000004 0.9918032786885246
86 0.8410447287862312 578007.9199999997 0.9918032786885246
87 0.8411706991308006 577524.9499999998 0.9918032786885246
88 0.8417031225195684 575483.64 0.9918032786885246
89 0.8418750944577602 574824.2999999999 0.9918032786885246
90 0.8424117614589804 572766.7199999999 0.9918032786885246
91 0.8424117614589804 572766.7199999999 0.9918032786885246
92 0.8430969314218425 570139.7799999998 0.9918032786885246
93 0.8430969314218425 570139.7799999998 0.9918032786885246
94 0.8430969314218425 570139.7799999998 0.9918032786885246
95 0.8441383274805337 566147.0700000001 0.9918032786885246
96 0.8441383274805337 566147.0700000001 0.9918032786885246
97 0.8441383274805337 566147.0700000001 0.9918032786885246
98 0.8449314030923012 563106.4200000002 0.9918032786885246
99 0.8449314030923012 563106.4200000002 0.9918032786885246
100 0.8449314030923012 563106.4200000002 0.9918032786885246
101 0.8449314030923012 563106.4200000002 0.9918032786885246
102 0.8449314030923012 563106.4200000002 0.9918032786885246
103 0.8449314030923012 563106.4200000002 0.9918032786885246
104 0.8449314030923012 563106.4200000002 0.9918032786885246
