Iteration FitnessValue ScCosts FR
0 0.6807493856050375 2265655.3100000005 0.9940828402366864
1 0.6807493856050375 2265655.3100000005 0.9940828402366864
2 0.6807493856050375 2265655.3100000005 0.9940828402366864
3 0.6807493856050375 2265655.3100000005 0.9940828402366864
4 0.6807493856050375 2265655.3100000005 0.9940828402366864
5 0.6807493856050375 2265655.3100000005 0.9940828402366864
6 0.7079508779485265 2038313.3800000004 0.9881656804733728
7 0.7325000021288898 1891456.3299999996 0.9940828402366864
8 0.7325000021288898 1891456.3299999996 0.9940828402366864
9 0.7325000021288898 1891456.3299999996 0.9940828402366864
10 0.7325000021288898 1891456.3299999996 0.9940828402366864
11 0.7410952207334679 1829305.92 0.9940828402366864
12 0.752765335903785 1712328.0700000003 0.9881656804733728
13 0.7677793686257564 1603114.3399999999 0.9881656804733728
14 0.7682909762105765 1599392.8499999992 0.9881656804733728
15 0.7702309351713051 1551529.9 0.9822485207100592
16 0.7748575076421531 1585177.1700000002 0.9940828402366864
17 0.7752927571346342 1514487.8399999999 0.9822485207100592
18 0.7816735310585695 1502046.6699999997 0.9881656804733728
19 0.7816735310585695 1502046.6699999997 0.9881656804733728
20 0.7816735310585695 1502046.6699999997 0.9881656804733728
21 0.7816735310585695 1502046.6699999997 0.9881656804733728
22 0.7838126000745703 1520424.58 0.9940828402366864
23 0.7838126000745703 1520424.58 0.9940828402366864
24 0.7975834192092971 1351366.3300000005 0.9822485207100592
25 0.8043706785013499 1301697.6400000006 0.9822485207100592
26 0.8043706785013499 1301697.6400000006 0.9822485207100592
27 0.8043706785013499 1301697.6400000006 0.9822485207100592
28 0.8043706785013499 1301697.6400000006 0.9822485207100592
29 0.8043706785013499 1301697.6400000006 0.9822485207100592
30 0.8043706785013499 1301697.6400000006 0.9822485207100592
31 0.8065239485503354 1285940.1600000001 0.9822485207100592
32 0.8195792492850056 1190402.3799999994 0.9822485207100592
33 0.8195792492850056 1190402.3799999994 0.9822485207100592
34 0.8195792492850056 1190402.3799999994 0.9822485207100592
35 0.8195792492850056 1190402.3799999994 0.9822485207100592
36 0.8195792492850056 1190402.3799999994 0.9822485207100592
37 0.8195792492850056 1190402.3799999994 0.9822485207100592
38 0.8195792492850056 1190402.3799999994 0.9822485207100592
39 0.8195792492850056 1190402.3799999994 0.9822485207100592
40 0.8195792492850056 1190402.3799999994 0.9822485207100592
41 0.8195792492850056 1190402.3799999994 0.9822485207100592
42 0.8195792492850056 1190402.3799999994 0.9822485207100592
