Iteration FitnessValue ScCosts FR
0 0.6980756731741309 693899.2900000002 1.0
1 0.7841400821531755 484006.2799999999 0.9933333333333333
2 0.7841400821531755 484006.2799999999 0.9933333333333333
3 0.7841400821531755 484006.2799999999 0.9933333333333333
4 0.7841400821531755 484006.2799999999 0.9933333333333333
5 0.7841400821531755 484006.2799999999 0.9933333333333333
6 0.7841400821531755 484006.2799999999 0.9933333333333333
7 0.7841400821531755 484006.2799999999 0.9933333333333333
8 0.7841400821531755 484006.2799999999 0.9933333333333333
9 0.7841400821531755 484006.2799999999 0.9933333333333333
10 0.7841400821531755 484006.2799999999 0.9933333333333333
11 0.7841400821531755 484006.2799999999 0.9933333333333333
12 0.7841400821531755 484006.2799999999 0.9933333333333333
13 0.7841400821531755 484006.2799999999 0.9933333333333333
14 0.7841400821531755 484006.2799999999 0.9933333333333333
15 0.7841400821531755 484006.2799999999 0.9933333333333333
16 0.7875544952828318 476106.42 0.9933333333333333
17 0.7924793289206099 464711.92999999993 0.9933333333333333
18 0.8043131525424512 424758.43999999994 0.9866666666666667
19 0.8060478982541969 433318.6000000001 0.9933333333333333
20 0.8081114954001455 415910.91000000003 0.9866666666666667
21 0.8081114954001455 415910.91000000003 0.9866666666666667
22 0.8088425368750136 426852.6999999999 0.9933333333333333
23 0.8139149786926446 402392.7799999999 0.9866666666666667
24 0.8139149786926446 402392.7799999999 0.9866666666666667
25 0.8141389374154263 401871.11 0.9866666666666667
26 0.8142596059755146 426878.9099999998 1.0
27 0.8184472761040893 391835.64000000013 0.9866666666666667
28 0.8208108483782762 386330.14 0.9866666666666667
29 0.8208108483782762 386330.14 0.9866666666666667
30 0.8208108483782762 386330.14 0.9866666666666667
31 0.8223343704459801 382781.3799999999 0.9866666666666667
32 0.8223343704459801 382781.3799999999 0.9866666666666667
33 0.8228490028368545 381582.63999999996 0.9866666666666667
34 0.8228490028368545 381582.63999999996 0.9866666666666667
35 0.8249945108296953 376585.07999999996 0.9866666666666667
36 0.8264316898484872 373237.43999999994 0.9866666666666667
37 0.8264316898484872 373237.43999999994 0.9866666666666667
38 0.8264316898484872 373237.43999999994 0.9866666666666667
39 0.8264316898484872 373237.43999999994 0.9866666666666667
40 0.8264316898484872 373237.43999999994 0.9866666666666667
41 0.8264769692904559 373131.9700000001 0.9866666666666667
42 0.82648365366432 373116.40000000014 0.9866666666666667
43 0.8266109787510656 372819.82000000007 0.9866666666666667
44 0.8266109787510656 372819.82000000007 0.9866666666666667
45 0.8266109787510656 372819.82000000007 0.9866666666666667
46 0.8270346444124554 371832.97 0.9866666666666667
47 0.8270346444124554 371832.97 0.9866666666666667
48 0.8270346444124554 371832.97 0.9866666666666667
49 0.8270346444124554 371832.97 0.9866666666666667
50 0.8270346444124554 371832.97 0.9866666666666667
51 0.8270346444124554 371832.97 0.9866666666666667
52 0.8270346444124554 371832.97 0.9866666666666667
53 0.8289580139615886 367352.83999999997 0.9866666666666667
54 0.8289580139615886 367352.83999999997 0.9866666666666667
55 0.8289580139615886 367352.83999999997 0.9866666666666667
56 0.8289580139615886 367352.83999999997 0.9866666666666667
57 0.8289580139615886 367352.83999999997 0.9866666666666667
58 0.8289580139615886 367352.83999999997 0.9866666666666667
59 0.8289580139615886 367352.83999999997 0.9866666666666667
60 0.8295620933206451 365945.75 0.9866666666666667
61 0.8295620933206451 365945.75 0.9866666666666667
62 0.8295620933206451 365945.75 0.9866666666666667
63 0.8295620933206451 365945.75 0.9866666666666667
64 0.8295620933206451 365945.75 0.9866666666666667
65 0.8295620933206451 365945.75 0.9866666666666667
66 0.8295620933206451 365945.75 0.9866666666666667
67 0.8295620933206451 365945.75 0.9866666666666667
68 0.8295620933206451 365945.75 0.9866666666666667
69 0.8295620933206451 365945.75 0.9866666666666667
70 0.8295620933206451 365945.75 0.9866666666666667
71 0.8295620933206451 365945.75 0.9866666666666667
72 0.8295620933206451 365945.75 0.9866666666666667
73 0.8295620933206451 365945.75 0.9866666666666667
74 0.8295620933206451 365945.75 0.9866666666666667
75 0.8295620933206451 365945.75 0.9866666666666667
76 0.8295620933206451 365945.75 0.9866666666666667
77 0.8295620933206451 365945.75 0.9866666666666667
78 0.8295620933206451 365945.75 0.9866666666666667
79 0.8295620933206451 365945.75 0.9866666666666667
80 0.8295620933206451 365945.75 0.9866666666666667
81 0.8295620933206451 365945.75 0.9866666666666667
82 0.8295620933206451 365945.75 0.9866666666666667
83 0.8295620933206451 365945.75 0.9866666666666667
84 0.8295620933206451 365945.75 0.9866666666666667
85 0.8295620933206451 365945.75 0.9866666666666667
86 0.8295620933206451 365945.75 0.9866666666666667
87 0.8295620933206451 365945.75 0.9866666666666667
88 0.8295620933206451 365945.75 0.9866666666666667
89 0.8295620933206451 365945.75 0.9866666666666667
90 0.8295620933206451 365945.75 0.9866666666666667
91 0.8295620933206451 365945.75 0.9866666666666667
92 0.8295620933206451 365945.75 0.9866666666666667
93 0.8295620933206451 365945.75 0.9866666666666667
94 0.8295620933206451 365945.75 0.9866666666666667
95 0.8295620933206451 365945.75 0.9866666666666667
96 0.8295620933206451 365945.75 0.9866666666666667
97 0.8295620933206451 365945.75 0.9866666666666667
98 0.8295620933206451 365945.75 0.9866666666666667
99 0.8297859060776521 365424.42000000004 0.9866666666666667
100 0.8297859060776521 365424.42000000004 0.9866666666666667
101 0.8297859060776521 365424.42000000004 0.9866666666666667
102 0.8301139169323192 364660.38 0.9866666666666667
103 0.8301139169323192 364660.38 0.9866666666666667
104 0.8301139169323192 364660.38 0.9866666666666667
105 0.8301139169323192 364660.38 0.9866666666666667
106 0.8301139169323192 364660.38 0.9866666666666667
107 0.8301139169323192 364660.38 0.9866666666666667
108 0.8301139169323192 364660.38 0.9866666666666667
109 0.8301139169323192 364660.38 0.9866666666666667
110 0.8301139169323192 364660.38 0.9866666666666667
111 0.8301139169323192 364660.38 0.9866666666666667
112 0.8303165346002015 364188.4199999998 0.9866666666666667
113 0.8303165346002015 364188.4199999998 0.9866666666666667
114 0.8303165346002015 364188.4199999998 0.9866666666666667
115 0.8303165346002015 364188.4199999998 0.9866666666666667
116 0.8303165346002015 364188.4199999998 0.9866666666666667
117 0.8303165346002015 364188.4199999998 0.9866666666666667
118 0.8303165346002015 364188.4199999998 0.9866666666666667
119 0.8303165346002015 364188.4199999998 0.9866666666666667
120 0.8303165346002015 364188.4199999998 0.9866666666666667
121 0.8303165346002015 364188.4199999998 0.9866666666666667
122 0.8307750517368828 363120.39000000013 0.9866666666666667
123 0.8307750517368828 363120.39000000013 0.9866666666666667
124 0.8307750517368828 363120.39000000013 0.9866666666666667
125 0.8307750517368828 363120.39000000013 0.9866666666666667
126 0.8307750517368828 363120.39000000013 0.9866666666666667
127 0.8307750517368828 363120.39000000013 0.9866666666666667
128 0.8307750517368828 363120.39000000013 0.9866666666666667
129 0.8307750517368828 363120.39000000013 0.9866666666666667
130 0.8307750517368828 363120.39000000013 0.9866666666666667
131 0.8307750517368828 363120.39000000013 0.9866666666666667
132 0.8307750517368828 363120.39000000013 0.9866666666666667
133 0.8307750517368828 363120.39000000013 0.9866666666666667
134 0.8307750517368828 363120.39000000013 0.9866666666666667
135 0.8307750517368828 363120.39000000013 0.9866666666666667
136 0.8307750517368828 363120.39000000013 0.9866666666666667
137 0.8307750517368828 363120.39000000013 0.9866666666666667
138 0.8307750517368828 363120.39000000013 0.9866666666666667
139 0.8307750517368828 363120.39000000013 0.9866666666666667
140 0.8307750517368828 363120.39000000013 0.9866666666666667
141 0.8307750517368828 363120.39000000013 0.9866666666666667
142 0.8307750517368828 363120.39000000013 0.9866666666666667
143 0.8307750517368828 363120.39000000013 0.9866666666666667
144 0.8307750517368828 363120.39000000013 0.9866666666666667
145 0.8307750517368828 363120.39000000013 0.9866666666666667
146 0.8307750517368828 363120.39000000013 0.9866666666666667
147 0.8307750517368828 363120.39000000013 0.9866666666666667
148 0.8307750517368828 363120.39000000013 0.9866666666666667
149 0.8307750517368828 363120.39000000013 0.9866666666666667
150 0.8307750517368828 363120.39000000013 0.9866666666666667
151 0.8307750517368828 363120.39000000013 0.9866666666666667
152 0.8307750517368828 363120.39000000013 0.9866666666666667
153 0.8307750517368828 363120.39000000013 0.9866666666666667
154 0.8307750517368828 363120.39000000013 0.9866666666666667
155 0.8307750517368828 363120.39000000013 0.9866666666666667
156 0.8307750517368828 363120.39000000013 0.9866666666666667
157 0.8307750517368828 363120.39000000013 0.9866666666666667
158 0.8307750517368828 363120.39000000013 0.9866666666666667
159 0.8307750517368828 363120.39000000013 0.9866666666666667
160 0.8307750517368828 363120.39000000013 0.9866666666666667
161 0.8307750517368828 363120.39000000013 0.9866666666666667
162 0.8307750517368828 363120.39000000013 0.9866666666666667
163 0.8307750517368828 363120.39000000013 0.9866666666666667
164 0.8307750517368828 363120.39000000013 0.9866666666666667
165 0.8307750517368828 363120.39000000013 0.9866666666666667
166 0.8307750517368828 363120.39000000013 0.9866666666666667
167 0.8307750517368828 363120.39000000013 0.9866666666666667
168 0.8307750517368828 363120.39000000013 0.9866666666666667
169 0.8307750517368828 363120.39000000013 0.9866666666666667
170 0.8307750517368828 363120.39000000013 0.9866666666666667
171 0.8307750517368828 363120.39000000013 0.9866666666666667
