Iteration FitnessValue ScCosts FR
0 0.7564280759147968 266843.76 1.0
1 0.7564280759147968 266843.76 1.0
2 0.7564280759147968 266843.76 1.0
3 0.7564280759147968 266843.76 1.0
4 0.7564280759147968 266843.76 1.0
5 0.7564280759147968 266843.76 1.0
6 0.7564280759147968 266843.76 1.0
7 0.7613488093586382 261452.88000000012 1.0
8 0.7890941689531219 227401.28000000003 0.9957894736842106
9 0.7890941689531219 227401.28000000003 0.9957894736842106
10 0.7890941689531219 227401.28000000003 0.9957894736842106
11 0.7990907895985921 220104.88 1.0
12 0.7998888588682882 219230.56000000006 1.0
13 0.8016241063800268 217329.51999999996 1.0
14 0.8071707936878848 211252.87999999998 1.0
15 0.8159320301147193 201654.55999999997 1.0
16 0.8159320301147193 201654.55999999997 1.0
17 0.8184083467689399 197050.08000000005 0.9978947368421053
18 0.8192965512735418 196074.96 0.9978947368421053
19 0.8224618271835727 194500.87999999998 1.0
20 0.8224618271835727 194500.87999999998 1.0
21 0.8224618271835727 194500.87999999998 1.0
22 0.8224618271835727 194500.87999999998 1.0
23 0.8224618271835727 194500.87999999998 1.0
24 0.8224618271835727 194500.87999999998 1.0
25 0.8228577583374105 194067.12000000005 1.0
26 0.8244010281650029 192376.4 1.0
27 0.8249432975763639 191782.32000000007 1.0
28 0.8249432975763639 191782.32000000007 1.0
29 0.8249432975763639 191782.32000000007 1.0
30 0.8249432975763639 191782.32000000007 1.0
31 0.8251264394675157 191581.67999999993 1.0
32 0.8255195227211322 191151.04 1.0
33 0.8276645757724017 188801.04 1.0
34 0.8276645757724017 188801.04 1.0
35 0.8276645757724017 188801.04 1.0
36 0.8276645757724017 188801.04 1.0
37 0.8276645757724017 188801.04 1.0
38 0.8277895912898068 188664.07999999996 1.0
39 0.8277895912898068 188664.07999999996 1.0
40 0.8277895912898068 188664.07999999996 1.0
41 0.8287829973054482 187575.76000000007 1.0
42 0.8287829973054482 187575.76000000007 1.0
43 0.8287829973054482 187575.76000000007 1.0
44 0.8287829973054482 187575.76000000007 1.0
45 0.8290106832769839 187326.31999999998 1.0
46 0.8290106832769839 187326.31999999998 1.0
47 0.8290106832769839 187326.31999999998 1.0
48 0.8290106832769839 187326.31999999998 1.0
49 0.8294177139393762 186880.40000000005 1.0
50 0.8294177139393762 186880.40000000005 1.0
51 0.8294177139393762 186880.40000000005 1.0
52 0.8294177139393762 186880.40000000005 1.0
53 0.8297477052496295 186518.87999999995 1.0
54 0.830622229686804 185560.8 1.0
55 0.830622229686804 185560.8 1.0
56 0.830622229686804 185560.8 1.0
57 0.830622229686804 185560.8 1.0
58 0.8306523151968338 185527.83999999997 1.0
59 0.8306523151968338 185527.83999999997 1.0
60 0.8306523151968338 185527.83999999997 1.0
61 0.8306523151968338 185527.83999999997 1.0
62 0.8306523151968338 185527.83999999997 1.0
63 0.8306523151968338 185527.83999999997 1.0
64 0.8306926239384269 185483.68000000002 1.0
65 0.8307003643851822 185475.2 1.0
66 0.830750166127513 185420.63999999993 1.0
67 0.830750166127513 185420.63999999993 1.0
68 0.8309557991281044 185195.36000000004 1.0
69 0.8309557991281044 185195.36000000004 1.0
70 0.8309557991281044 185195.36000000004 1.0
71 0.8309557991281044 185195.36000000004 1.0
72 0.8309557991281044 185195.36000000004 1.0
73 0.8309557991281044 185195.36000000004 1.0
74 0.8309557991281044 185195.36000000004 1.0
75 0.8309557991281044 185195.36000000004 1.0
76 0.8309557991281044 185195.36000000004 1.0
77 0.8309557991281044 185195.36000000004 1.0
78 0.8309557991281044 185195.36000000004 1.0
79 0.8309557991281044 185195.36000000004 1.0
80 0.8309557991281044 185195.36000000004 1.0
81 0.8309557991281044 185195.36000000004 1.0
82 0.8309557991281044 185195.36000000004 1.0
83 0.8309557991281044 185195.36000000004 1.0
84 0.8309557991281044 185195.36000000004 1.0
85 0.8309557991281044 185195.36000000004 1.0
86 0.8309557991281044 185195.36000000004 1.0
87 0.8309557991281044 185195.36000000004 1.0
88 0.8309557991281044 185195.36000000004 1.0
89 0.8309557991281044 185195.36000000004 1.0
90 0.8309557991281044 185195.36000000004 1.0
91 0.8309557991281044 185195.36000000004 1.0
92 0.8309557991281044 185195.36000000004 1.0
93 0.8309557991281044 185195.36000000004 1.0
94 0.8309557991281044 185195.36000000004 1.0
95 0.8309557991281044 185195.36000000004 1.0
96 0.8309557991281044 185195.36000000004 1.0
97 0.8309557991281044 185195.36000000004 1.0
98 0.8309557991281044 185195.36000000004 1.0
99 0.830974346991084 185175.03999999998 1.0
100 0.8310167003789898 185128.64 1.0
101 0.8310167003789898 185128.64 1.0
