Iteration FitnessValue ScCosts FR
0 0.7068646656397918 2871081.4680142645 0.9866479269149684
1 0.7068646656397918 2871081.4680142645 0.9866479269149684
2 0.7068646656397918 2871081.4680142645 0.9866479269149684
3 0.7068646656397918 2871081.4680142645 0.9866479269149684
4 0.7331576521537414 2579772.173507928 0.9838369641602249
5 0.7331576521537414 2579772.173507928 0.9838369641602249
6 0.7331576521537414 2579772.173507928 0.9838369641602249
7 0.7331576521537414 2579772.173507928 0.9838369641602249
8 0.7331576521537414 2579772.173507928 0.9838369641602249
9 0.7331576521537414 2579772.173507928 0.9838369641602249
10 0.7331576521537414 2579772.173507928 0.9838369641602249
11 0.7367464705028814 2665386.526489042 1.0
12 0.7367464705028814 2665386.526489042 1.0
13 0.7509362078383517 2521718.4253219697 1.0
14 0.7509362078383517 2521718.4253219697 1.0
15 0.7509362078383517 2521718.4253219697 1.0
16 0.7509362078383517 2521718.4253219697 1.0
17 0.7509362078383517 2521718.4253219697 1.0
18 0.7509362078383517 2521718.4253219697 1.0
19 0.7509362078383517 2521718.4253219697 1.0
20 0.7509362078383517 2521718.4253219697 1.0
21 0.7509362078383517 2521718.4253219697 1.0
22 0.7509362078383517 2521718.4253219697 1.0
23 0.7564744182622523 2454865.276092415 0.9985945186226283
24 0.7564744182622523 2454865.276092415 0.9985945186226283
25 0.7564744182622523 2454865.276092415 0.9985945186226283
26 0.7564744182622523 2454865.276092415 0.9985945186226283
27 0.7564744182622523 2454865.276092415 0.9985945186226283
28 0.7564744182622523 2454865.276092415 0.9985945186226283
29 0.7564744182622523 2454865.276092415 0.9985945186226283
30 0.7564744182622523 2454865.276092415 0.9985945186226283
31 0.7564744182622523 2454865.276092415 0.9985945186226283
32 0.7564744182622523 2454865.276092415 0.9985945186226283
33 0.7564744182622523 2454865.276092415 0.9985945186226283
34 0.7564744182622523 2454865.276092415 0.9985945186226283
35 0.7564744182622523 2454865.276092415 0.9985945186226283
36 0.7564744182622523 2454865.276092415 0.9985945186226283
37 0.7564744182622523 2454865.276092415 0.9985945186226283
38 0.7581462371886982 2437914.6378581766 0.9985945186226283
39 0.7581462371886982 2437914.6378581766 0.9985945186226283
40 0.7581462371886982 2437914.6378581766 0.9985945186226283
41 0.7581462371886982 2437914.6378581766 0.9985945186226283
42 0.7581462371886982 2437914.6378581766 0.9985945186226283
43 0.7590678660004818 2439387.0995283164 1.0
44 0.7590678660004818 2439387.0995283164 1.0
45 0.7590678660004818 2439387.0995283164 1.0
46 0.7611384297722483 2418423.0775452303 1.0
47 0.7611384297722483 2418423.0775452303 1.0
48 0.7611384297722483 2418423.0775452303 1.0
49 0.7611384297722483 2418423.0775452303 1.0
50 0.7611384297722483 2418423.0775452303 1.0
51 0.7650691564178086 2378625.2983458345 1.0
52 0.7650691564178086 2378625.2983458345 1.0
53 0.7650691564178086 2378625.2983458345 1.0
54 0.7650691564178086 2378625.2983458345 1.0
55 0.7650691564178086 2378625.2983458345 1.0
56 0.7650691564178086 2378625.2983458345 1.0
57 0.7650691564178086 2378625.2983458345 1.0
58 0.7650691564178086 2378625.2983458345 1.0
59 0.7650691564178086 2378625.2983458345 1.0
60 0.7673023221296945 2356014.965974419 1.0
61 0.7673023221296945 2356014.965974419 1.0
62 0.7673023221296945 2356014.965974419 1.0
63 0.7677143420523124 2329932.298263981 0.9971890372452565
64 0.7677143420523124 2329932.298263981 0.9971890372452565
65 0.7688476299767889 2318425.652024619 0.9971890372452565
66 0.7691966197488628 2336835.601652367 1.0
67 0.7691966197488628 2336835.601652367 1.0
68 0.7691966197488628 2336835.601652367 1.0
69 0.7710903276967638 2306673.9921143856 0.9985945186226283
70 0.7751547882888287 2259929.529416015 0.9978917779339423
71 0.7751547882888287 2259929.529416015 0.9978917779339423
72 0.7751547882888287 2259929.529416015 0.9978917779339423
73 0.7751547882888287 2259929.529416015 0.9978917779339423
74 0.7751547882888287 2259929.529416015 0.9978917779339423
75 0.7751547882888287 2259929.529416015 0.9978917779339423
76 0.7751547882888287 2259929.529416015 0.9978917779339423
77 0.7751547882888287 2259929.529416015 0.9978917779339423
78 0.7751547882888287 2259929.529416015 0.9978917779339423
79 0.7751547882888287 2259929.529416015 0.9978917779339423
80 0.7751547882888287 2259929.529416015 0.9978917779339423
81 0.7751547882888287 2259929.529416015 0.9978917779339423
82 0.7751547882888287 2259929.529416015 0.9978917779339423
83 0.7751547882888287 2259929.529416015 0.9978917779339423
84 0.7751547882888287 2259929.529416015 0.9978917779339423
85 0.7751547882888287 2259929.529416015 0.9978917779339423
86 0.7751547882888287 2259929.529416015 0.9978917779339423
87 0.7751547882888287 2259929.529416015 0.9978917779339423
88 0.7754970754689764 2273044.814804377 1.0
89 0.7754970754689764 2273044.814804377 1.0
90 0.7754970754689764 2273044.814804377 1.0
91 0.7754970754689764 2273044.814804377 1.0
92 0.7754970754689764 2273044.814804377 1.0
93 0.7766168227391483 2250640.6402453994 0.9985945186226283
94 0.7766168227391483 2250640.6402453994 0.9985945186226283
95 0.7766168227391483 2250640.6402453994 0.9985945186226283
96 0.7766168227391483 2250640.6402453994 0.9985945186226283
97 0.7773374967387703 2254410.9371696003 1.0
98 0.7773374967387703 2254410.9371696003 1.0
99 0.7773374967387703 2254410.9371696003 1.0
100 0.7773374967387703 2254410.9371696003 1.0
101 0.7773374967387703 2254410.9371696003 1.0
