date demand demandChange inventoryPosition orderQuantity
2019-11-14 0 -3000 6201 0 
2019-11-15 0 0 6201 0 
2019-11-18 0 0 6201 0 
2019-11-19 3000 3000 3201 0 
2019-11-20 0 -3000 3201 0 
2019-11-21 0 0 3201 0 
2019-11-22 0 0 3201 0 
2019-11-25 0 0 3201 0 
2019-11-26 3750 3750 3201 0 
2019-11-27 0 -3750 3201 0 
2019-11-28 0 0 3201 0 
2019-11-29 2250 2250 951 5274 
2019-12-02 0 -2250 6225 0 
2019-12-03 0 0 6225 0 
2019-12-04 0 0 6225 0 
2019-12-05 3000 3000 3225 0 
2019-12-06 0 -3000 3225 0 
2019-12-09 0 0 3225 0 
2019-12-10 0 0 3225 0 
2019-12-11 0 0 3225 0 
2019-12-12 3750 3750 3225 0 
2019-12-13 0 -3750 3225 0 
2019-12-16 0 0 3225 0 
2019-12-17 0 0 3225 0 
2019-12-18 3000 3000 225 6068 
2019-12-19 0 -3000 6293 0 
2019-12-20 0 0 6293 0 
2019-12-23 0 0 6293 0 
2019-12-24 2666 2666 3627 0 
2019-12-25 0 -2666 3627 0 
2019-12-26 0 0 3627 0 
2019-12-27 0 0 3627 0 
2019-12-30 3000 3000 627 5650 
2019-12-31 0 -3000 6277 0 
2020-01-01 0 0 6277 0 
2020-01-02 0 0 6277 0 
2020-01-03 2250 2250 4027 0 
2020-01-06 0 -2250 4027 0 
2020-01-07 0 0 4027 0 
2020-01-08 0 0 4027 0 
2020-01-09 0 0 4027 0 
2020-01-10 0 0 4027 0 
2020-01-13 0 0 4027 0 
2020-01-14 1678 1678 2349 3813 
2020-01-15 0 -1678 6162 0 
2020-01-16 0 0 6162 0 
2020-01-17 0 0 6162 0 
2020-01-20 0 0 6162 0 
2020-01-21 2000 2000 4162 0 
2020-01-22 0 -2000 4162 0 
2020-01-23 0 0 4162 0 
2020-01-24 0 0 4162 0 
2020-01-27 0 0 4162 0 
2020-01-28 4000 4000 162 6014 
2020-01-29 0 -4000 6176 0 
2020-01-30 0 0 6176 0 
2020-01-31 0 0 6176 0 
2020-02-03 0 0 6176 0 
2020-02-04 0 0 6176 0 
2020-02-05 0 0 6176 0 
2020-02-06 0 0 6176 0 
2020-02-07 0 0 6176 0 
2020-02-10 0 0 6176 0 
2020-02-11 4000 4000 2176 4058 
2020-02-12 0 -4000 6234 0 
2020-02-13 0 0 6234 0 
2020-02-14 3000 3000 3234 0 
2020-02-17 0 -3000 3234 0 
2020-02-18 0 0 3234 0 
2020-02-19 3000 3000 234 6008 
2020-02-20 0 -3000 6242 0 
2020-02-21 0 0 6242 0 
2020-02-24 3000 3000 3242 0 
2020-02-25 0 -3000 3242 0 
2020-02-26 0 0 3242 0 
2020-02-27 0 0 3242 0 
2020-02-28 2667 2667 575 5658 
2020-03-02 0 -2667 6233 0 
2020-03-03 0 0 6233 0 
2020-03-04 0 0 6233 0 
2020-03-05 0 0 6233 0 
2020-03-06 0 0 6233 0 
2020-03-09 0 0 6233 0 
2020-03-10 0 0 6233 0 
2020-03-11 0 0 6233 0 
2020-03-12 0 0 6233 0 
2020-03-13 0 0 6233 0 
2020-03-16 0 0 6233 0 
2020-03-17 0 0 6233 0 
2020-03-18 0 0 6233 0 
2020-03-19 0 0 6233 0 
2020-03-20 3000 3000 3233 0 
2020-03-23 0 -3000 3233 0 
2020-03-24 0 0 3233 0 
2020-03-25 0 0 3233 0 
2020-03-26 0 0 3233 0 
2020-03-27 4311 4311 3233 0 
2020-03-30 0 -4311 3233 0 
2020-03-31 0 0 3233 0 
2020-04-01 0 0 3233 0 
2020-04-02 0 0 3233 0 
2020-04-03 0 0 3233 0 
2020-04-06 0 0 3233 0 
2020-04-07 4523 4523 3233 0 
2020-04-08 0 -4523 3233 0 
2020-04-09 0 0 3233 0 
2020-04-10 0 0 3233 0 
2020-04-13 0 0 3233 0 
2020-04-14 0 0 3233 0 
2020-04-15 0 0 3233 0 
2020-04-16 0 0 3233 0 
2020-04-17 3499 3499 3233 0 
2020-04-20 0 -3499 3233 0 
2020-04-21 0 0 3233 0 
2020-04-22 0 0 3233 0 
2020-04-23 0 0 3233 0 
2020-04-24 0 0 3233 0 
2020-04-27 0 0 3233 0 
2020-04-28 0 0 3233 0 
2020-04-29 0 0 3233 0 
2020-04-30 0 0 3233 0 
2020-05-01 0 0 3233 0 
2020-05-04 0 0 3233 0 
2020-05-05 0 0 3233 0 
2020-05-06 4000 4000 3233 0 
2020-05-07 0 -4000 3233 0 
2020-05-08 2000 2000 1233 5148 
2020-05-11 0 -2000 6381 0 
