date demand demandChange inventoryPosition leadTime orderQuantity
2019-12-03 0 0 12563 0 0 
2019-12-04 3984 3984 8579 0 0 
2019-12-05 0 -3984 8579 24 0 
2019-12-06 0 0 8579 24 0 
2019-12-09 0 0 8579 24 0 
2019-12-10 0 0 8579 24 0 
2019-12-11 0 0 8579 0 0 
2019-12-12 10601 10601 4724 0 8043 
2019-12-13 0 -10601 12767 24 0 
2019-12-16 0 0 12767 24 0 
2019-12-17 0 0 12767 24 0 
2019-12-18 6068 6068 6699 24 6125 
2019-12-19 0 -6068 12824 24 0 
2019-12-20 5262 5262 7562 0 5228 
2019-12-23 0 -5262 12790 0 0 
2019-12-24 6328 6328 6462 24 6358 
2019-12-25 0 -6328 12820 24 0 
2019-12-26 0 0 12820 24 0 
2019-12-27 0 0 12820 0 0 
2019-12-30 5650 5650 7170 24 5655 
2019-12-31 0 -5650 12825 24 0 
2020-01-01 0 0 12825 24 0 
2020-01-02 10505 10505 2320 24 10794 
2020-01-03 0 -10505 13114 24 0 
2020-01-06 0 0 13114 24 0 
2020-01-07 0 0 13114 0 0 
2020-01-08 0 0 13114 24 0 
2020-01-09 0 0 13114 24 0 
2020-01-10 0 0 13114 24 0 
2020-01-13 0 0 13114 24 0 
2020-01-14 3813 3813 9301 24 0 
2020-01-15 0 -3813 9301 24 0 
2020-01-16 0 0 9301 0 0 
2020-01-17 0 0 9301 24 0 
2020-01-20 0 0 9301 0 0 
2020-01-21 0 0 9301 0 0 
2020-01-22 5313 5313 3988 24 9002 
2020-01-23 6402 1089 6588 0 6423 
2020-01-24 0 -6402 13011 24 0 
2020-01-27 0 0 13011 24 0 
2020-01-28 6014 6014 6997 24 6041 
2020-01-29 4032 -1982 9006 24 0 
2020-01-30 0 -4032 9006 0 0 
2020-01-31 0 0 9006 0 0 
2020-02-03 0 0 9006 24 0 
2020-02-04 0 0 9006 24 0 
2020-02-05 0 0 9006 24 0 
2020-02-06 0 0 9006 0 0 
2020-02-07 0 0 9006 24 0 
2020-02-10 0 0 9006 24 0 
2020-02-11 4058 4058 4948 24 7929 
2020-02-12 0 -4058 12877 24 0 
2020-02-13 0 0 12877 24 0 
2020-02-14 0 0 12877 0 0 
2020-02-17 12909 12909 6889 24 6323 
2020-02-18 0 -12909 13212 0 0 
2020-02-19 6008 6008 7204 24 6008 
2020-02-20 0 -6008 13212 24 0 
2020-02-21 0 0 13212 24 0 
2020-02-24 0 0 13212 0 0 
2020-02-25 5958 5958 7254 24 5966 
2020-02-26 5765 -193 7455 24 5763 
2020-02-27 0 -5765 13218 24 0 
2020-02-28 5658 5658 7560 0 5643 
2020-03-02 0 -5658 13203 24 0 
2020-03-03 0 0 13203 24 0 
2020-03-04 0 0 13203 24 0 
2020-03-05 0 0 13203 24 0 
2020-03-06 0 0 13203 0 0 
2020-03-09 0 0 13203 24 0 
2020-03-10 0 0 13203 24 0 
2020-03-11 0 0 13203 24 0 
2020-03-12 0 0 13203 24 0 
2020-03-13 0 0 13203 24 0 
2020-03-16 0 0 13203 0 0 
2020-03-17 0 0 13203 24 0 
2020-03-18 0 0 13203 24 0 
2020-03-19 3516 3516 9687 24 0 
2020-03-20 4982 1466 4705 24 8401 
2020-03-23 0 -4982 13106 24 0 
2020-03-24 0 0 13106 24 0 
2020-03-25 4034 4034 9072 24 0 
2020-03-26 4023 -11 5049 24 7931 
2020-03-27 0 -4023 12980 24 0 
2020-03-30 0 0 12980 0 0 
2020-03-31 0 0 12980 24 0 
2020-04-01 0 0 12980 24 0 
2020-04-02 3685 3685 9295 0 0 
2020-04-03 3673 -12 5622 24 7204 
2020-04-06 0 -3673 12826 24 0 
2020-04-07 0 0 12826 0 0 
2020-04-08 0 0 12826 0 0 
2020-04-09 0 0 12826 24 0 
2020-04-10 0 0 12826 24 0 
2020-04-13 0 0 12826 24 0 
2020-04-14 0 0 12826 24 0 
2020-04-15 0 0 12826 0 0 
2020-04-16 0 0 12826 0 0 
2020-04-17 5625 5625 7201 24 5613 
2020-04-20 0 -5625 12814 0 0 
2020-04-21 0 0 12814 24 0 
2020-04-22 0 0 12814 24 0 
2020-04-23 0 0 12814 24 0 
2020-04-24 0 0 12814 24 0 
2020-04-27 0 0 12814 24 0 
2020-04-28 0 0 12814 24 0 
2020-04-29 0 0 12814 24 0 
2020-04-30 0 0 12814 24 0 
2020-05-01 0 0 12814 24 0 
2020-05-04 0 0 12814 24 0 
2020-05-05 0 0 12814 24 0 
2020-05-06 4030 4030 8784 24 0 
2020-05-07 0 -4030 8784 0 0 
2020-05-08 11150 11150 3636 24 9336 
2020-05-11 0 -11150 12972 24 0 
