date demand demandChange inventoryPosition orderQuantity
2019-07-02 0 0 3000 0 
2019-07-03 0 0 3000 0 
2019-07-04 0 0 3000 0 
2019-07-05 0 0 3000 0 
2019-07-08 0 0 3000 0 
2019-07-09 0 0 3000 0 
2019-07-10 0 0 3000 0 
2019-07-11 0 0 3000 0 
2019-07-12 0 0 3000 0 
2019-07-15 0 0 3000 0 
2019-07-16 0 0 3000 0 
2019-07-17 0 0 3000 0 
2019-07-18 0 0 3000 0 
2019-07-19 0 0 3000 0 
2019-07-22 0 0 3000 0 
2019-07-23 333 333 2667 0 
2019-07-24 0 -333 2667 0 
2019-07-25 0 0 2667 0 
2019-07-26 2250 2250 417 3126 
2019-07-29 0 -2250 3543 0 
2019-07-30 0 0 3543 0 
2019-07-31 2072 2072 1471 2548 
2019-08-01 0 -2072 4019 0 
2019-08-02 0 0 4019 0 
2019-08-05 0 0 4019 0 
2019-08-06 0 0 4019 0 
2019-08-07 3928 3928 91 4956 
2019-08-08 0 -3928 5047 0 
2019-08-09 0 0 5047 0 
2019-08-12 0 0 5047 0 
2019-08-13 3000 3000 2047 3285 
2019-08-14 0 -3000 5332 0 
2019-08-15 0 0 5332 0 
2019-08-16 0 0 5332 0 
2019-08-19 0 0 5332 0 
2019-08-20 3416 3416 1916 3716 
2019-08-21 0 -3416 5632 0 
2019-08-22 0 0 5632 0 
2019-08-23 0 0 5632 0 
2019-08-26 0 0 5632 0 
2019-08-27 0 0 5632 0 
2019-08-28 3750 3750 1882 4038 
2019-08-29 0 -3750 5920 0 
2019-08-30 0 0 5920 0 
2019-09-02 0 0 5920 0 
2019-09-03 0 0 5920 0 
2019-09-04 0 0 5920 0 
2019-09-05 2436 2436 3484 0 
2019-09-06 0 -2436 3484 0 
2019-09-09 0 0 3484 0 
2019-09-10 2234 2234 1250 4548 
2019-09-11 2439 205 3359 0 
2019-09-12 0 -2439 3359 0 
2019-09-13 1808 1808 1551 4106 
2019-09-16 0 -1808 5657 0 
2019-09-17 0 0 5657 0 
2019-09-18 0 0 5657 0 
2019-09-19 0 0 5657 0 
2019-09-20 0 0 5657 0 
2019-09-23 0 0 5657 0 
2019-09-24 0 0 5657 0 
2019-09-25 0 0 5657 0 
2019-09-26 0 0 5657 0 
2019-09-27 1500 1500 4157 0 
2019-09-30 0 -1500 4157 0 
2019-10-01 0 0 4157 0 
2019-10-02 0 0 4157 0 
2019-10-03 0 0 4157 0 
2019-10-04 0 0 4157 0 
2019-10-07 0 0 4157 0 
2019-10-08 0 0 4157 0 
2019-10-09 0 0 4157 0 
2019-10-10 0 0 4157 0 
2019-10-11 3859 3859 298 5400 
2019-10-14 0 -3859 5698 0 
2019-10-15 0 0 5698 0 
2019-10-16 0 0 5698 0 
2019-10-17 0 0 5698 0 
2019-10-18 0 0 5698 0 
2019-10-21 0 0 5698 0 
2019-10-22 0 0 5698 0 
