date demand demandChange inventoryPosition orderQuantity
2019-07-02 0 0 3000 0 
2019-07-03 0 0 3000 0 
2019-07-04 0 0 3000 0 
2019-07-05 0 0 3000 0 
2019-07-08 0 0 3000 0 
2019-07-09 0 0 3000 0 
2019-07-10 0 0 3000 0 
2019-07-11 0 0 3000 0 
2019-07-12 0 0 3000 0 
2019-07-15 0 0 3000 0 
2019-07-16 0 0 3000 0 
2019-07-17 0 0 3000 0 
2019-07-18 0 0 3000 0 
2019-07-19 0 0 3000 0 
2019-07-22 0 0 3000 0 
2019-07-23 333 333 2667 0 
2019-07-24 0 -333 2667 0 
2019-07-25 1500 1500 1167 0 
2019-07-26 0 -1500 1167 0 
2019-07-29 0 0 1167 0 
2019-07-30 0 0 1167 0 
2019-07-31 0 0 1167 0 
2019-08-01 0 0 1167 0 
2019-08-02 0 0 1167 0 
2019-08-05 0 0 1167 0 
2019-08-06 0 0 1167 0 
2019-08-07 1784 1784 1167 2214 
2019-08-08 5716 3932 3381 0 
2019-08-09 0 -5716 3381 0 
2019-08-12 0 0 3381 0 
2019-08-13 0 0 3381 0 
2019-08-14 2192 2192 1189 4123 
2019-08-15 0 -2192 5312 0 
2019-08-16 1960 1960 3352 0 
2019-08-19 0 -1960 3352 0 
2019-08-20 0 0 3352 0 
2019-08-21 0 0 3352 0 
2019-08-22 0 0 3352 0 
2019-08-23 0 0 3352 0 
2019-08-26 3764 3764 3352 0 
2019-08-27 0 -3764 3352 0 
2019-08-28 0 0 3352 0 
2019-08-29 0 0 3352 0 
2019-08-30 3000 3000 352 5331 
2019-09-02 0 -3000 5683 0 
2019-09-03 0 0 5683 0 
2019-09-04 2243 2243 3440 0 
2019-09-05 0 -2243 3440 0 
2019-09-06 0 0 3440 0 
2019-09-09 0 0 3440 0 
2019-09-10 0 0 3440 0 
2019-09-11 0 0 3440 0 
2019-09-12 0 0 3440 0 
2019-09-13 0 0 3440 0 
2019-09-16 0 0 3440 0 
2019-09-17 0 0 3440 0 
2019-09-18 0 0 3440 0 
2019-09-19 0 0 3440 0 
2019-09-20 0 0 3440 0 
2019-09-23 2230 2230 1210 4377 
2019-09-24 0 -2230 5587 0 
2019-09-25 0 0 5587 0 
2019-09-26 0 0 5587 0 
2019-09-27 0 0 5587 0 
2019-09-30 0 0 5587 0 
2019-10-01 0 0 5587 0 
2019-10-02 0 0 5587 0 
2019-10-03 2104 2104 3483 0 
2019-10-04 0 -2104 3483 0 
2019-10-07 2252 2252 1231 4276 
2019-10-08 0 -2252 5507 0 
2019-10-09 0 0 5507 0 
2019-10-10 2160 2160 3347 0 
2019-10-11 0 -2160 3347 0 
2019-10-14 0 0 3347 0 
2019-10-15 0 0 3347 0 
2019-10-16 0 0 3347 0 
2019-10-17 0 0 3347 0 
2019-10-18 0 0 3347 0 
2019-10-21 0 0 3347 0 
2019-10-22 0 0 3347 0 
