date demand demandChange inventoryPosition orderQuantity
2019-07-02 0 0 0 0 
2019-07-03 0 0 0 0 
2019-07-04 0 0 0 0 
2019-07-05 0 0 0 0 
2019-07-08 0 0 0 0 
2019-07-09 0 0 0 0 
2019-07-10 0 0 0 0 
2019-07-11 0 0 0 0 
2019-07-12 0 0 0 0 
2019-07-15 0 0 0 0 
2019-07-16 0 0 0 0 
2019-07-17 0 0 0 0 
2019-07-18 0 0 0 0 
2019-07-19 0 0 0 0 
2019-07-22 0 0 0 0 
2019-07-23 0 0 0 0 
2019-07-24 0 0 0 0 
2019-07-25 0 0 0 0 
2019-07-26 0 0 0 0 
2019-07-29 0 0 0 0 
2019-07-30 0 0 0 0 
2019-07-31 0 0 0 0 
2019-08-01 0 0 0 0 
2019-08-02 0 0 0 0 
2019-08-05 0 0 0 0 
2019-08-06 0 0 0 0 
2019-08-07 0 0 0 0 
2019-08-08 0 0 0 0 
2019-08-09 0 0 0 0 
2019-08-12 0 0 0 0 
2019-08-13 0 0 0 0 
2019-08-14 0 0 0 0 
2019-08-15 0 0 0 0 
2019-08-16 0 0 0 0 
2019-08-19 0 0 0 0 
2019-08-20 0 0 0 0 
2019-08-21 0 0 0 0 
2019-08-22 0 0 0 0 
2019-08-23 0 0 0 0 
2019-08-26 0 0 0 0 
2019-08-27 0 0 0 0 
2019-08-28 0 0 0 0 
2019-08-29 0 0 0 0 
2019-08-30 3618 3618 0 8419 
2019-09-02 0 -3618 8419 0 
2019-09-03 0 0 8419 0 
2019-09-04 3608 3608 4811 0 
2019-09-05 0 -3608 4811 0 
2019-09-06 0 0 4811 0 
2019-09-09 0 0 4811 0 
2019-09-10 0 0 4811 0 
2019-09-11 0 0 4811 0 
2019-09-12 3889 3889 922 7642 
2019-09-13 0 -3889 8564 0 
2019-09-16 3183 3183 5381 0 
2019-09-17 0 -3183 5381 0 
2019-09-18 0 0 5381 0 
2019-09-19 0 0 5381 0 
2019-09-20 0 0 5381 0 
2019-09-23 0 0 5381 0 
2019-09-24 0 0 5381 0 
2019-09-25 0 0 5381 0 
2019-09-26 0 0 5381 0 
2019-09-27 0 0 5381 0 
2019-09-30 0 0 5381 0 
2019-10-01 0 0 5381 0 
2019-10-02 0 0 5381 0 
2019-10-03 0 0 5381 0 
2019-10-04 0 0 5381 0 
2019-10-07 7285 7285 5381 0 
2019-10-08 0 -7285 5381 0 
2019-10-09 0 0 5381 0 
2019-10-10 0 0 5381 0 
2019-10-11 0 0 5381 0 
2019-10-14 0 0 5381 0 
2019-10-15 4500 4500 881 8730 
2019-10-16 0 -4500 9611 0 
2019-10-17 0 0 9611 0 
2019-10-18 0 0 9611 0 
2019-10-21 0 0 9611 0 
2019-10-22 0 0 9611 0 
2019-10-23 0 0 9611 0 
2019-10-24 0 0 9611 0 
2019-10-25 0 0 9611 0 
2019-10-28 0 0 9611 0 
2019-10-29 0 0 9611 0 
2019-10-30 0 0 9611 0 
2019-10-31 0 0 9611 0 
2019-11-01 0 0 9611 0 
2019-11-04 0 0 9611 0 
2019-11-05 0 0 9611 0 
2019-11-06 0 0 9611 0 
2019-11-07 0 0 9611 0 
2019-11-08 0 0 9611 0 
2019-11-11 0 0 9611 0 
2019-11-12 2980 2980 6631 0 
2019-11-13 0 -2980 6631 0 
2019-11-14 0 0 6631 0 
2019-11-15 2660 2660 3971 0 
2019-11-18 0 -2660 3971 0 
2019-11-19 0 0 3971 0 
