date demand demandChange inventoryPosition leadTime orderQuantity
2019-11-26 0 0 14750 24 0 
2019-11-27 0 0 14750 24 0 
2019-11-28 0 0 14750 24 0 
2019-11-29 0 0 14750 24 0 
2019-12-02 11313 11313 3437 24 11729 
2019-12-03 0 -11313 15166 24 0 
2019-12-04 0 0 15166 24 0 
2019-12-05 0 0 15166 0 0 
2019-12-06 0 0 15166 24 0 
2019-12-09 0 0 15166 0 0 
2019-12-10 0 0 15166 24 0 
2019-12-11 0 0 15166 24 0 
2019-12-12 4892 4892 10274 24 0 
2019-12-13 0 -4892 10274 24 0 
2019-12-16 0 0 10274 24 0 
2019-12-17 0 0 10274 24 0 
2019-12-18 4368 4368 5906 0 9008 
2019-12-19 0 -4368 14914 0 0 
2019-12-20 4383 4383 10531 24 0 
2019-12-23 5231 848 5300 24 9412 
2019-12-24 0 -5231 14712 24 0 
2019-12-25 0 0 14712 24 0 
2019-12-26 0 0 14712 24 0 
2019-12-27 5470 5470 9242 24 0 
2019-12-30 0 -5470 9242 24 0 
2019-12-31 0 0 9242 24 0 
2020-01-01 0 0 9242 24 0 
2020-01-02 14252 14252 4514 24 10674 
2020-01-03 0 -14252 15188 24 0 
2020-01-06 0 0 15188 0 0 
2020-01-07 0 0 15188 24 0 
2020-01-08 0 0 15188 24 0 
2020-01-09 0 0 15188 24 0 
2020-01-10 0 0 15188 24 0 
2020-01-13 0 0 15188 24 0 
2020-01-14 0 0 15188 24 0 
2020-01-15 0 0 15188 24 0 
2020-01-16 0 0 15188 24 0 
2020-01-17 9463 9463 5725 0 9670 
2020-01-20 4852 -4611 10543 0 0 
2020-01-21 0 -4852 10543 24 0 
2020-01-22 0 0 10543 24 0 
2020-01-23 0 0 10543 24 0 
2020-01-24 0 0 10543 0 0 
2020-01-27 0 0 10543 24 0 
2020-01-28 0 0 10543 0 0 
2020-01-29 4076 4076 6467 24 8710 
2020-01-30 4826 750 10351 24 0 
2020-01-31 6855 2029 3496 0 11629 
2020-02-03 0 -6855 15125 24 0 
2020-02-04 0 0 15125 24 0 
2020-02-05 0 0 15125 24 0 
2020-02-06 6786 6786 8339 0 6815 
2020-02-07 4192 -2594 10962 0 0 
2020-02-10 0 -4192 10962 24 0 
2020-02-11 0 0 10962 24 0 
2020-02-12 0 0 10962 24 0 
2020-02-13 4406 4406 6556 24 8380 
2020-02-14 0 -4406 14936 0 0 
2020-02-17 0 0 14936 24 0 
2020-02-18 0 0 14936 24 0 
2020-02-19 0 0 14936 24 0 
2020-02-20 0 0 14936 0 0 
2020-02-21 0 0 14936 0 0 
2020-02-24 4226 4226 10710 0 0 
2020-02-25 0 -4226 10710 24 0 
2020-02-26 0 0 10710 24 0 
2020-02-27 5227 5227 5483 0 9335 
2020-02-28 4451 -776 10367 24 0 
2020-03-02 0 -4451 10367 0 0 
2020-03-03 0 0 10367 24 0 
2020-03-04 0 0 10367 24 0 
2020-03-05 0 0 10367 24 0 
2020-03-06 3897 3897 6470 24 8154 
2020-03-09 0 -3897 14624 24 0 
2020-03-10 0 0 14624 0 0 
2020-03-11 0 0 14624 24 0 
2020-03-12 13010 13010 1614 24 13338 
2020-03-13 0 -13010 14952 0 0 
2020-03-16 0 0 14952 24 0 
2020-03-17 0 0 14952 24 0 
2020-03-18 0 0 14952 0 0 
2020-03-19 0 0 14952 0 0 
2020-03-20 0 0 14952 24 0 
2020-03-23 0 0 14952 24 0 
2020-03-24 5823 5823 9129 0 0 
2020-03-25 4742 -1081 4387 0 10500 
2020-03-26 0 -4742 14887 0 0 
2020-03-27 0 0 14887 24 0 
2020-03-30 0 0 14887 24 0 
2020-03-31 0 0 14887 0 0 
2020-04-01 0 0 14887 24 0 
2020-04-02 7327 7327 7560 0 7383 
2020-04-03 4428 -2899 10515 0 0 
2020-04-06 0 -4428 10515 24 0 
2020-04-07 4745 4745 5770 0 9040 
2020-04-08 0 -4745 14810 24 0 
2020-04-09 5072 5072 9738 24 0 
2020-04-10 0 -5072 9738 24 0 
2020-04-13 0 0 9738 0 0 
2020-04-14 0 0 9738 24 0 
2020-04-15 0 0 9738 24 0 
2020-04-16 0 0 9738 24 0 
2020-04-17 4464 4464 5274 24 9422 
2020-04-20 11632 7168 3064 24 11850 
2020-04-21 0 -11632 14914 24 0 
2020-04-22 0 0 14914 24 0 
2020-04-23 0 0 14914 24 0 
2020-04-24 0 0 14914 0 0 
2020-04-27 0 0 14914 24 0 
2020-04-28 4011 4011 10903 0 0 
2020-04-29 7402 3391 3501 24 11377 
2020-04-30 4817 -2585 10061 24 0 
2020-05-01 0 -4817 10061 24 0 
2020-05-04 0 0 10061 24 0 
2020-05-05 0 0 10061 24 0 
2020-05-06 0 0 10061 24 0 
2020-05-07 0 0 10061 24 0 
2020-05-08 9941 9941 120 24 14840 
2020-05-11 0 -9941 14960 24 0 
