date demand demandChange inventoryPosition orderQuantity
2019-07-02 0 0 3000 0 
2019-07-03 0 0 3000 0 
2019-07-04 0 0 3000 0 
2019-07-05 0 0 3000 0 
2019-07-08 0 0 3000 0 
2019-07-09 1500 1500 1500 2619 
2019-07-10 750 -750 3369 0 
2019-07-11 750 0 2619 0 
2019-07-12 750 0 1869 0 
2019-07-15 750 0 1119 0 
2019-07-16 0 -750 1119 0 
2019-07-17 0 0 1119 0 
2019-07-18 2250 2250 1119 2274 
2019-07-19 0 -2250 3393 0 
2019-07-22 0 0 3393 0 
2019-07-23 2250 2250 1143 2568 
2019-07-24 0 -2250 3711 0 
2019-07-25 0 0 3711 0 
2019-07-26 0 0 3711 0 
2019-07-29 3000 3000 711 3408 
2019-07-30 0 -3000 4119 0 
2019-07-31 0 0 4119 0 
2019-08-01 0 0 4119 0 
2019-08-02 3000 3000 1119 3309 
2019-08-05 0 -3000 4428 0 
2019-08-06 0 0 4428 0 
2019-08-07 0 0 4428 0 
2019-08-08 0 0 4428 0 
2019-08-09 0 0 4428 0 
2019-08-12 0 0 4428 0 
2019-08-13 0 0 4428 0 
2019-08-14 0 0 4428 0 
2019-08-15 0 0 4428 0 
2019-08-16 0 0 4428 0 
2019-08-19 0 0 4428 0 
2019-08-20 3000 3000 1428 3241 
2019-08-21 0 -3000 4669 0 
2019-08-22 0 0 4669 0 
2019-08-23 2250 2250 2419 0 
2019-08-26 0 -2250 2419 0 
2019-08-27 0 0 2419 0 
2019-08-28 2250 2250 169 4634 
2019-08-29 0 -2250 4803 0 
2019-08-30 0 0 4803 0 
2019-09-02 0 0 4803 0 
2019-09-03 3000 3000 1803 3154 
2019-09-04 0 -3000 4957 0 
2019-09-05 0 0 4957 0 
2019-09-06 0 0 4957 0 
2019-09-09 0 0 4957 0 
2019-09-10 3750 3750 1207 3974 
2019-09-11 0 -3750 5181 0 
2019-09-12 0 0 5181 0 
2019-09-13 2250 2250 2931 0 
2019-09-16 0 -2250 2931 0 
2019-09-17 0 0 2931 0 
2019-09-18 0 0 2931 0 
2019-09-19 0 0 2931 0 
2019-09-20 3596 3596 2931 0 
2019-09-23 0 -3596 2931 0 
2019-09-24 0 0 2931 0 
2019-09-25 0 0 2931 0 
2019-09-26 0 0 2931 0 
2019-09-27 3904 3904 2931 0 
2019-09-30 0 -3904 2931 0 
2019-10-01 0 0 2931 0 
2019-10-02 2250 2250 681 4848 
2019-10-03 0 -2250 5529 0 
2019-10-04 0 0 5529 0 
2019-10-07 0 0 5529 0 
2019-10-08 0 0 5529 0 
2019-10-09 3750 3750 1779 3881 
2019-10-10 0 -3750 5660 0 
2019-10-11 0 0 5660 0 
2019-10-14 0 0 5660 0 
2019-10-15 0 0 5660 0 
2019-10-16 0 0 5660 0 
2019-10-17 0 0 5660 0 
2019-10-18 0 0 5660 0 
2019-10-21 0 0 5660 0 
