date demand demandChange inventoryPosition orderQuantity
2019-07-02 0 0 3000 0 
2019-07-03 0 0 3000 0 
2019-07-04 0 0 3000 0 
2019-07-05 0 0 3000 0 
2019-07-08 0 0 3000 0 
2019-07-09 0 0 3000 0 
2019-07-10 0 0 3000 0 
2019-07-11 0 0 3000 0 
2019-07-12 750 750 2250 0 
2019-07-15 0 -750 2250 0 
2019-07-16 0 0 2250 0 
2019-07-17 2250 2250 0 4113 
2019-07-18 0 -2250 4113 0 
2019-07-19 0 0 4113 0 
2019-07-22 0 0 4113 0 
2019-07-23 3000 3000 1113 3905 
2019-07-24 0 -3000 1113 3905 
2019-07-25 0 0 5018 0 
2019-07-26 0 0 5018 0 
2019-07-29 3000 3000 2018 3433 
2019-07-30 0 -3000 5451 0 
2019-07-31 0 0 5451 0 
2019-08-01 0 0 5451 0 
2019-08-02 3000 3000 2451 0 
2019-08-05 0 -3000 2451 0 
2019-08-06 0 0 2451 0 
2019-08-07 2250 2250 201 5462 
2019-08-08 0 -2250 5663 0 
2019-08-09 0 0 5663 0 
2019-08-12 0 0 5663 0 
2019-08-13 0 0 5663 0 
2019-08-14 0 0 5663 0 
2019-08-15 2250 2250 3413 0 
2019-08-16 0 -2250 3413 0 
2019-08-19 0 0 3413 0 
2019-08-20 2250 2250 1163 4448 
2019-08-21 0 -2250 5611 0 
2019-08-22 0 0 5611 0 
2019-08-23 0 0 5611 0 
2019-08-26 3000 3000 2611 0 
2019-08-27 0 -3000 2611 0 
2019-08-28 0 0 2611 0 
2019-08-29 0 0 2611 0 
2019-08-30 0 0 2611 0 
2019-09-02 0 0 2611 0 
2019-09-03 0 0 2611 0 
2019-09-04 5250 5250 2611 3595 
2019-09-05 0 -5250 6206 0 
2019-09-06 0 0 6206 0 
2019-09-09 0 0 6206 0 
2019-09-10 3000 3000 3206 0 
2019-09-11 0 -3000 3206 0 
2019-09-12 0 0 3206 0 
2019-09-13 0 0 3206 0 
2019-09-16 0 0 3206 0 
2019-09-17 3750 3750 3206 0 
2019-09-18 0 -3750 3206 0 
2019-09-19 0 0 3206 0 
2019-09-20 0 0 3206 0 
2019-09-23 0 0 3206 0 
2019-09-24 3249 3249 3206 0 
2019-09-25 0 -3249 3206 0 
2019-09-26 0 0 3206 0 
2019-09-27 0 0 3206 0 
2019-09-30 0 0 3206 0 
2019-10-01 3139 3139 67 6413 
2019-10-02 0 -3139 6480 0 
2019-10-03 0 0 6480 0 
2019-10-04 0 0 6480 0 
2019-10-07 3147 3147 3333 0 
2019-10-08 0 -3147 3333 0 
2019-10-09 0 0 3333 0 
2019-10-10 2714 2714 619 5874 
2019-10-11 0 -2714 6493 0 
2019-10-14 0 0 6493 0 
2019-10-15 0 0 6493 0 
2019-10-16 0 0 6493 0 
2019-10-17 0 0 6493 0 
2019-10-18 0 0 6493 0 
2019-10-21 0 0 6493 0 
2019-10-22 0 0 6493 0 
