date demand demandChange inventoryPosition leadTime orderQuantity
2019-10-24 0 0 8554 0 0 
2019-10-25 0 0 8554 0 0 
2019-10-28 0 0 8554 24 0 
2019-10-29 0 0 8554 24 0 
2019-10-30 0 0 8554 0 0 
2019-10-31 3826 3826 4728 0 3926 
2019-11-01 0 -3826 8654 0 0 
2019-11-04 0 0 8654 24 0 
2019-11-05 3810 3810 4844 24 3820 
2019-11-06 0 -3810 8664 0 0 
2019-11-07 0 0 8664 0 0 
2019-11-08 2936 2936 5728 0 0 
2019-11-11 0 -2936 5728 24 0 
2019-11-12 0 0 5728 24 0 
2019-11-13 0 0 5728 24 0 
2019-11-14 0 0 5728 0 0 
2019-11-15 0 0 5728 0 0 
2019-11-18 0 0 5728 24 0 
2019-11-19 0 0 5728 24 0 
2019-11-20 0 0 5728 0 0 
2019-11-21 0 0 5728 0 0 
2019-11-22 0 0 5728 24 0 
2019-11-25 0 0 5728 0 0 
2019-11-26 0 0 5728 0 0 
2019-11-27 0 0 5728 24 0 
2019-11-28 0 0 5728 0 0 
2019-11-29 0 0 5728 0 0 
2019-12-02 0 0 5728 0 0 
2019-12-03 0 0 5728 0 0 
2019-12-04 0 0 5728 0 0 
2019-12-05 0 0 5728 24 0 
2019-12-06 0 0 5728 24 0 
2019-12-09 0 0 5728 24 0 
2019-12-10 0 0 5728 24 0 
2019-12-11 0 0 5728 24 0 
2019-12-12 0 0 5728 24 0 
2019-12-13 0 0 5728 24 0 
2019-12-16 0 0 5728 0 0 
2019-12-17 2921 2921 2807 24 5544 
2019-12-18 0 -2921 8351 0 0 
2019-12-19 0 0 8351 24 0 
2019-12-20 0 0 8351 24 0 
2019-12-23 0 0 8351 24 0 
2019-12-24 0 0 8351 24 0 
2019-12-25 0 0 8351 24 0 
2019-12-26 0 0 8351 24 0 
2019-12-27 0 0 8351 24 0 
2019-12-30 0 0 8351 24 0 
2019-12-31 2801 2801 5550 24 0 
2020-01-01 0 -2801 5550 24 0 
2020-01-02 0 0 5550 24 0 
2020-01-03 0 0 5550 24 0 
2020-01-06 0 0 5550 24 0 
2020-01-07 0 0 5550 24 0 
2020-01-08 0 0 5550 0 0 
2020-01-09 0 0 5550 0 0 
2020-01-10 0 0 5550 0 0 
2020-01-13 0 0 5550 24 0 
2020-01-14 0 0 5550 0 0 
2020-01-15 0 0 5550 0 0 
2020-01-16 0 0 5550 0 0 
2020-01-17 0 0 5550 24 0 
2020-01-20 0 0 5550 24 0 
2020-01-21 0 0 5550 0 0 
2020-01-22 0 0 5550 24 0 
2020-01-23 2904 2904 2646 24 5579 
2020-01-24 0 -2904 8225 24 0 
2020-01-27 0 0 8225 24 0 
2020-01-28 0 0 8225 24 0 
2020-01-29 0 0 8225 0 0 
2020-01-30 0 0 8225 24 0 
2020-01-31 0 0 8225 24 0 
2020-02-03 0 0 8225 24 0 
2020-02-04 0 0 8225 24 0 
2020-02-05 0 0 8225 0 0 
2020-02-06 0 0 8225 0 0 
2020-02-07 3474 3474 4751 24 3492 
2020-02-10 0 -3474 8243 24 0 
2020-02-11 0 0 8243 24 0 
2020-02-12 0 0 8243 24 0 
2020-02-13 0 0 8243 0 0 
2020-02-14 0 0 8243 0 0 
2020-02-17 0 0 8243 24 0 
2020-02-18 0 0 8243 24 0 
2020-02-19 2872 2872 5371 24 0 
2020-02-20 0 -2872 5371 0 0 
2020-02-21 0 0 5371 24 0 
2020-02-24 3215 3215 2156 24 6000 
2020-02-25 0 -3215 8156 24 0 
2020-02-26 2953 2953 5203 24 0 
2020-02-27 3284 331 1919 24 6181 
2020-02-28 2845 -439 5255 24 0 
2020-03-02 0 -2845 5255 0 0 
2020-03-03 0 0 5255 24 0 
2020-03-04 0 0 5255 0 0 
2020-03-05 0 0 5255 24 0 
2020-03-06 3450 3450 1805 0 6233 
2020-03-09 0 -3450 8038 24 0 
2020-03-10 0 0 8038 24 0 
2020-03-11 0 0 8038 0 0 
2020-03-12 0 0 8038 0 0 
2020-03-13 0 0 8038 0 0 
2020-03-16 0 0 8038 0 0 
2020-03-17 0 0 8038 0 0 
2020-03-18 0 0 8038 24 0 
2020-03-19 0 0 8038 24 0 
2020-03-20 0 0 8038 0 0 
2020-03-23 4058 4058 3980 0 4079 
2020-03-24 0 -4058 8059 24 0 
2020-03-25 0 0 8059 24 0 
2020-03-26 0 0 8059 0 0 
2020-03-27 0 0 8059 24 0 
2020-03-30 0 0 8059 0 0 
2020-03-31 0 0 8059 24 0 
2020-04-01 0 0 8059 0 0 
2020-04-02 0 0 8059 24 0 
2020-04-03 3466 3466 4593 0 3464 
2020-04-06 0 -3466 8057 0 0 
2020-04-07 0 0 8057 24 0 
2020-04-08 0 0 8057 0 0 
2020-04-09 0 0 8057 0 0 
2020-04-10 0 0 8057 24 0 
2020-04-13 0 0 8057 0 0 
2020-04-14 0 0 8057 24 0 
2020-04-15 3957 3957 4100 0 3976 
2020-04-16 0 -3957 8076 0 0 
2020-04-17 3455 3455 4621 24 3452 
2020-04-20 0 -3455 8073 24 0 
2020-04-21 0 0 8073 24 0 
2020-04-22 0 0 8073 0 0 
2020-04-23 0 0 8073 0 0 
2020-04-24 0 0 8073 0 0 
2020-04-27 0 0 8073 24 0 
2020-04-28 0 0 8073 0 0 
2020-04-29 0 0 8073 24 0 
2020-04-30 0 0 8073 0 0 
2020-05-01 0 0 8073 0 0 
2020-05-04 0 0 8073 24 0 
2020-05-05 4171 4171 3902 0 4198 
2020-05-06 0 -4171 8100 24 0 
2020-05-07 0 0 8100 0 0 
2020-05-08 0 0 8100 24 0 
2020-05-11 0 0 8100 0 0 
