date demand demandChange inventoryPosition orderQuantity
2020-03-09 0 0 4857 0 
2020-03-10 0 0 4857 0 
2020-03-11 0 0 4857 0 
2020-03-12 4187 4187 670 6898 
2020-03-13 0 -4187 7568 0 
2020-03-16 0 0 7568 0 
2020-03-17 0 0 7568 0 
2020-03-18 2920 2920 4648 0 
2020-03-19 0 -2920 4648 0 
2020-03-20 0 0 4648 0 
2020-03-23 0 0 4648 0 
2020-03-24 0 0 4648 0 
2020-03-25 0 0 4648 0 
2020-03-26 7098 7098 4648 0 
2020-03-27 0 -7098 4648 0 
2020-03-30 0 0 4648 0 
2020-03-31 0 0 4648 0 
2020-04-01 0 0 4648 0 
2020-04-02 4205 4205 443 7327 
2020-04-03 0 -4205 7770 0 
2020-04-06 0 0 7770 0 
2020-04-07 0 0 7770 0 
2020-04-08 0 0 7770 0 
2020-04-09 5000 5000 2770 5072 
2020-04-10 0 -5000 7842 0 
2020-04-13 0 0 7842 0 
2020-04-14 0 0 7842 0 
2020-04-15 0 0 7842 0 
2020-04-16 0 0 7842 0 
2020-04-17 3012 3012 4830 0 
2020-04-20 2442 -570 2388 5386 
2020-04-21 0 -2442 7774 0 
2020-04-22 0 0 7774 0 
2020-04-23 0 0 7774 0 
2020-04-24 0 0 7774 0 
2020-04-27 0 0 7774 0 
2020-04-28 2714 2714 5060 0 
2020-04-29 4668 1954 392 7402 
2020-04-30 0 -4668 7794 0 
2020-05-01 0 0 7794 0 
2020-05-04 2626 2626 5168 0 
2020-05-05 0 -2626 5168 0 
2020-05-06 0 0 5168 0 
2020-05-07 0 0 5168 0 
2020-05-08 2562 2562 2606 5118 
2020-05-11 0 -2562 7724 0 
