date demand demandChange inventoryPosition orderQuantity
2019-10-23 0 0 6525 0 
2019-10-24 0 0 6525 0 
2019-10-25 3352 3352 3173 0 
2019-10-28 0 -3352 3173 0 
2019-10-29 0 0 3173 0 
2019-10-30 2250 2250 923 5586 
2019-10-31 0 -2250 6509 0 
2019-11-01 0 0 6509 0 
2019-11-04 0 0 6509 0 
2019-11-05 2785 2785 3724 0 
2019-11-06 0 -2785 3724 0 
2019-11-07 0 0 3724 0 
2019-11-08 2465 2465 1259 5207 
2019-11-11 0 -2465 6466 0 
2019-11-12 0 0 6466 0 
2019-11-13 0 0 6466 0 
2019-11-14 3000 3000 3466 0 
2019-11-15 0 -3000 3466 0 
2019-11-18 0 0 3466 0 
2019-11-19 0 0 3466 0 
2019-11-20 0 0 3466 0 
2019-11-21 0 0 3466 0 
2019-11-22 0 0 3466 0 
2019-11-25 2583 2583 883 5574 
2019-11-26 0 -2583 6457 0 
2019-11-27 0 0 6457 0 
2019-11-28 2250 2250 4207 0 
2019-11-29 0 -2250 4207 0 
2019-12-02 0 0 4207 0 
2019-12-03 0 0 4207 0 
2019-12-04 0 0 4207 0 
2019-12-05 3750 3750 457 6019 
2019-12-06 0 -3750 6476 0 
2019-12-09 0 0 6476 0 
2019-12-10 0 0 6476 0 
2019-12-11 0 0 6476 0 
2019-12-12 2689 2689 3787 0 
2019-12-13 0 -2689 3787 0 
2019-12-16 0 0 3787 0 
2019-12-17 3137 3137 650 5833 
2019-12-18 0 -3137 6483 0 
2019-12-19 0 0 6483 0 
2019-12-20 2424 2424 4059 0 
2019-12-23 0 -2424 4059 0 
2019-12-24 0 0 4059 0 
2019-12-25 2250 2250 1809 4612 
2019-12-26 0 -2250 6421 0 
2019-12-27 0 0 6421 0 
2019-12-30 0 0 6421 0 
2019-12-31 3000 3000 3421 0 
2020-01-01 0 -3000 3421 0 
2020-01-02 0 0 3421 0 
2020-01-03 0 0 3421 0 
2020-01-06 2250 2250 1171 5227 
2020-01-07 0 -2250 6398 0 
2020-01-08 1500 1500 4898 0 
2020-01-09 0 -1500 4898 0 
2020-01-10 0 0 4898 0 
2020-01-13 2250 2250 2648 3653 
2020-01-14 0 -2250 6301 0 
2020-01-15 0 0 6301 0 
2020-01-16 0 0 6301 0 
2020-01-17 2527 2527 3774 0 
2020-01-20 0 -2527 3774 0 
2020-01-21 2475 2475 1299 4978 
2020-01-22 0 -2475 6277 0 
2020-01-23 2498 2498 3779 0 
2020-01-24 0 -2498 3779 0 
2020-01-27 0 0 3779 0 
2020-01-28 0 0 3779 0 
2020-01-29 2438 2438 1341 4911 
2020-01-30 0 -2438 6252 0 
2020-01-31 2479 2479 3773 0 
2020-02-03 0 -2479 3773 0 
2020-02-04 0 0 3773 0 
2020-02-05 0 0 3773 0 
2020-02-06 2433 2433 1340 4889 
2020-02-07 0 -2433 6229 0 
2020-02-10 0 0 6229 0 
2020-02-11 0 0 6229 0 
2020-02-12 0 0 6229 0 
2020-02-13 1900 1900 4329 0 
2020-02-14 0 -1900 4329 0 
2020-02-17 0 0 4329 0 
2020-02-18 0 0 4329 0 
2020-02-19 2847 2847 1482 4719 
2020-02-20 0 -2847 6201 0 
2020-02-21 0 0 6201 0 
2020-02-24 4153 4153 2048 4211 
2020-02-25 0 -4153 6259 0 
2020-02-26 0 0 6259 0 
2020-02-27 1631 1631 4628 0 
2020-02-28 0 -1631 4628 0 
2020-03-02 0 0 4628 0 
2020-03-03 3000 3000 1628 4599 
2020-03-04 0 -3000 6227 0 
2020-03-05 0 0 6227 0 
2020-03-06 0 0 6227 0 
2020-03-09 0 0 6227 0 
2020-03-10 3667 3667 2560 3703 
2020-03-11 0 -3667 6263 0 
2020-03-12 0 0 6263 0 
2020-03-13 0 0 6263 0 
2020-03-16 0 0 6263 0 
2020-03-17 0 0 6263 0 
2020-03-18 5000 5000 1263 5083 
2020-03-19 0 -5000 6346 0 
2020-03-20 0 0 6346 0 
2020-03-23 2666 2666 3680 0 
2020-03-24 0 -2666 3680 0 
2020-03-25 0 0 3680 0 
2020-03-26 0 0 3680 0 
2020-03-27 0 0 3680 0 
2020-03-30 3080 3080 600 5752 
2020-03-31 0 -3080 6352 0 
2020-04-01 0 0 6352 0 
2020-04-02 3000 3000 3352 0 
2020-04-03 0 -3000 3352 0 
2020-04-06 0 0 3352 0 
2020-04-07 0 0 3352 0 
2020-04-08 0 0 3352 0 
2020-04-09 0 0 3352 0 
2020-04-10 0 0 3352 0 
2020-04-13 0 0 3352 0 
2020-04-14 1587 1587 1765 4553 
2020-04-15 0 -1587 6318 0 
2020-04-16 0 0 6318 0 
2020-04-17 0 0 6318 0 
2020-04-20 3171 3171 3147 0 
2020-04-21 0 -3171 3147 0 
2020-04-22 0 0 3147 0 
2020-04-23 0 0 3147 0 
2020-04-24 3168 3168 3147 0 
2020-04-27 0 -3168 3147 0 
2020-04-28 0 0 3147 0 
2020-04-29 0 0 3147 0 
2020-04-30 4328 4328 3147 0 
2020-05-01 0 -4328 3147 0 
2020-05-04 0 0 3147 0 
2020-05-05 3000 3000 147 6251 
2020-05-06 0 -3000 6398 0 
2020-05-07 1666 1666 4732 0 
2020-05-08 0 -1666 4732 0 
2020-05-11 0 0 4732 0 
