date demand demandChange inventoryPosition leadTime orderQuantity
2019-11-25 0 0 13770 0 0 
2019-11-26 5415 5415 8355 24 5350 
2019-11-27 0 -5415 13705 0 0 
2019-11-28 0 0 13705 24 0 
2019-11-29 4356 4356 9349 24 0 
2019-12-02 0 -4356 9349 0 0 
2019-12-03 3851 3851 5498 24 7958 
2019-12-04 4774 923 8682 24 0 
2019-12-05 0 -4774 8682 48 0 
2019-12-06 0 0 8682 0 0 
2019-12-09 0 0 8682 0 0 
2019-12-10 4138 4138 4544 0 8884 
2019-12-11 0 -4138 13428 0 0 
2019-12-12 5287 5287 8141 24 5278 
2019-12-13 0 -5287 13419 24 0 
2019-12-16 0 0 13419 24 0 
2019-12-17 0 0 13419 24 0 
2019-12-18 12139 12139 1280 48 12777 
2019-12-19 0 -12139 14057 0 0 
2019-12-20 0 0 14057 24 0 
2019-12-23 0 0 14057 24 0 
2019-12-24 3665 3665 10392 48 0 
2019-12-25 0 -3665 10392 0 0 
2019-12-26 4209 4209 6183 24 7752 
2019-12-27 0 -4209 13935 24 0 
2019-12-30 4219 4219 9716 0 0 
2019-12-31 4484 265 5232 48 8678 
2020-01-01 0 -4484 13910 24 0 
2020-01-02 0 0 13910 24 0 
2020-01-03 0 0 13910 24 0 
2020-01-06 4590 4590 9320 0 0 
2020-01-07 8032 3442 1288 24 12717 
2020-01-08 0 -8032 14005 24 0 
2020-01-09 0 0 14005 24 0 
2020-01-10 4736 4736 9269 24 0 
2020-01-13 0 -4736 9269 24 0 
2020-01-14 4477 4477 4792 24 9102 
2020-01-15 0 -4477 13894 0 0 
2020-01-16 4465 4465 9429 24 0 
2020-01-17 0 -4465 9429 24 0 
2020-01-20 0 0 9429 24 0 
2020-01-21 0 0 9429 0 0 
2020-01-22 0 0 9429 0 0 
2020-01-23 0 0 9429 24 0 
2020-01-24 0 0 9429 0 0 
2020-01-27 0 0 9429 24 0 
2020-01-28 4462 4462 4967 24 8754 
2020-01-29 0 -4462 13721 24 0 
2020-01-30 3698 3698 10023 24 0 
2020-01-31 0 -3698 10023 0 0 
2020-02-03 0 0 10023 24 0 
2020-02-04 3760 3760 6263 24 7271 
2020-02-05 0 -3760 13534 0 0 
2020-02-06 0 0 13534 0 0 
2020-02-07 0 0 13534 0 0 
2020-02-10 8532 8532 5002 0 8656 
2020-02-11 0 -8532 13658 24 0 
2020-02-12 6491 6491 7167 24 6546 
2020-02-13 0 -6491 13713 24 0 
2020-02-14 3944 3944 9769 24 0 
2020-02-17 0 -3944 9769 24 0 
2020-02-18 7245 7245 2524 24 11208 
2020-02-19 0 -7245 13732 0 0 
2020-02-20 4011 4011 9721 24 0 
2020-02-21 0 -4011 9721 0 0 
2020-02-24 5497 5497 4224 0 9423 
2020-02-25 4147 -1350 9500 24 0 
2020-02-26 5070 923 4430 24 9155 
2020-02-27 0 -5070 13585 24 0 
2020-02-28 0 0 13585 0 0 
2020-03-02 0 0 13585 48 0 
2020-03-03 0 0 13585 24 0 
2020-03-04 3731 3731 9854 0 0 
2020-03-05 0 -3731 9854 48 0 
2020-03-06 4918 4918 4936 24 8724 
2020-03-09 0 -4918 13660 24 0 
2020-03-10 0 0 13660 24 0 
2020-03-11 0 0 13660 0 0 
2020-03-12 0 0 13660 24 0 
2020-03-13 0 0 13660 24 0 
2020-03-16 10325 10325 3335 24 10508 
2020-03-17 0 -10325 13843 24 0 
2020-03-18 0 0 13843 24 0 
2020-03-19 0 0 13843 24 0 
2020-03-20 4999 4999 8844 0 0 
2020-03-23 6867 1868 1977 24 11892 
2020-03-24 0 -6867 13869 0 0 
2020-03-25 5360 5360 8509 24 5348 
2020-03-26 0 -5360 13857 24 0 
2020-03-27 0 0 13857 24 0 
2020-03-30 0 0 13857 24 0 
2020-03-31 0 0 13857 24 0 
2020-04-01 0 0 13857 48 0 
2020-04-02 0 0 13857 24 0 
2020-04-03 0 0 13857 0 0 
2020-04-06 0 0 13857 24 0 
2020-04-07 0 0 13857 0 0 
2020-04-08 0 0 13857 48 0 
2020-04-09 0 0 13857 0 0 
2020-04-10 0 0 13857 24 0 
2020-04-13 0 0 13857 24 0 
2020-04-14 0 0 13857 0 0 
2020-04-15 4989 4989 8868 24 5067 
2020-04-16 4491 -498 9444 24 0 
2020-04-17 0 -4491 9444 24 0 
2020-04-20 0 0 9444 24 0 
2020-04-21 0 0 9444 0 0 
2020-04-22 5454 5454 3990 24 9896 
2020-04-23 3714 -1740 10172 24 0 
2020-04-24 6061 2347 4111 24 9739 
2020-04-27 0 -6061 13850 24 0 
2020-04-28 5831 5831 8019 24 5844 
2020-04-29 6293 462 7570 24 6325 
2020-04-30 0 -6293 13895 24 0 
2020-05-01 4281 4281 9614 24 0 
2020-05-04 0 -4281 9614 24 0 
2020-05-05 0 0 9614 0 0 
2020-05-06 4681 4681 4933 24 8885 
2020-05-07 0 -4681 13818 24 0 
2020-05-08 5029 5029 8789 24 5012 
2020-05-11 4493 -536 9308 24 0 
