date demand demandChange inventoryPosition orderQuantity
2019-07-02 0 0 3000 0 
2019-07-03 0 0 3000 0 
2019-07-04 0 0 3000 0 
2019-07-05 0 0 3000 0 
2019-07-08 0 0 3000 0 
2019-07-09 949 949 2051 0 
2019-07-10 750 -199 1301 0 
2019-07-11 750 0 551 2612 
2019-07-12 0 -750 3163 0 
2019-07-15 0 0 3163 0 
2019-07-16 0 0 3163 0 
2019-07-17 0 0 3163 0 
2019-07-18 3750 3750 3163 0 
2019-07-19 0 -3750 3163 0 
2019-07-22 0 0 3163 0 
2019-07-23 2250 2250 913 4152 
2019-07-24 0 -2250 5065 0 
2019-07-25 0 0 5065 0 
2019-07-26 0 0 5065 0 
2019-07-29 0 0 5065 0 
2019-07-30 0 0 5065 0 
2019-07-31 0 0 5065 0 
2019-08-01 5250 5250 5065 0 
2019-08-02 0 -5250 5065 0 
2019-08-05 0 0 5065 0 
2019-08-06 0 0 5065 0 
2019-08-07 0 0 5065 0 
2019-08-08 0 0 5065 0 
2019-08-09 0 0 5065 0 
2019-08-12 0 0 5065 0 
2019-08-13 0 0 5065 0 
2019-08-14 0 0 5065 0 
2019-08-15 0 0 5065 0 
2019-08-16 4300 4300 765 5970 
2019-08-19 0 -4300 6735 0 
2019-08-20 0 0 6735 0 
2019-08-21 0 0 6735 0 
2019-08-22 3000 3000 3735 0 
2019-08-23 0 -3000 3735 0 
2019-08-26 0 0 3735 0 
2019-08-27 0 0 3735 0 
2019-08-28 0 0 3735 0 
2019-08-29 3750 3750 3735 0 
2019-08-30 0 -3750 3735 0 
2019-09-02 0 0 3735 0 
2019-09-03 0 0 3735 0 
2019-09-04 3000 3000 735 6364 
2019-09-05 0 -3000 7099 0 
2019-09-06 0 0 7099 0 
2019-09-09 0 0 7099 0 
2019-09-10 0 0 7099 0 
2019-09-11 0 0 7099 0 
2019-09-12 4500 4500 2599 4778 
2019-09-13 0 -4500 7377 0 
2019-09-16 0 0 7377 0 
2019-09-17 0 0 7377 0 
2019-09-18 3000 3000 4377 0 
2019-09-19 0 -3000 4377 0 
2019-09-20 0 0 4377 0 
2019-09-23 0 0 4377 0 
2019-09-24 0 0 4377 0 
2019-09-25 0 0 4377 0 
2019-09-26 0 0 4377 0 
2019-09-27 5250 5250 4377 0 
2019-09-30 0 -5250 4377 0 
2019-10-01 0 0 4377 0 
2019-10-02 0 0 4377 0 
2019-10-03 0 0 4377 0 
2019-10-04 0 0 4377 0 
2019-10-07 4500 4500 4377 0 
2019-10-08 0 -4500 4377 0 
2019-10-09 0 0 4377 0 
2019-10-10 0 0 4377 0 
2019-10-11 0 0 4377 0 
2019-10-14 0 0 4377 0 
2019-10-15 0 0 4377 0 
2019-10-16 1667 1667 2710 4981 
2019-10-17 0 -1667 7691 0 
2019-10-18 0 0 7691 0 
2019-10-21 0 0 7691 0 
2019-10-22 0 0 7691 0 
