date demand demandChange inventoryPosition orderQuantity
2019-10-23 3091 3091 89 6624 
2019-10-24 0 -3091 6713 0 
2019-10-25 0 0 6713 0 
2019-10-28 0 0 6713 0 
2019-10-29 0 0 6713 0 
2019-10-30 3104 3104 3609 0 
2019-10-31 0 -3104 3609 0 
2019-11-01 0 0 3609 0 
2019-11-04 3721 3721 3609 0 
2019-11-05 0 -3721 3609 0 
2019-11-06 0 0 3609 0 
2019-11-07 0 0 3609 0 
2019-11-08 2803 2803 806 5959 
2019-11-11 0 -2803 6765 0 
2019-11-12 1697 1697 5068 0 
2019-11-13 0 -1697 5068 0 
2019-11-14 0 0 5068 0 
2019-11-15 2250 2250 2818 3783 
2019-11-18 0 -2250 6601 0 
2019-11-19 0 0 6601 0 
2019-11-20 0 0 6601 0 
2019-11-21 0 0 6601 0 
2019-11-22 0 0 6601 0 
2019-11-25 0 0 6601 0 
2019-11-26 0 0 6601 0 
2019-11-27 0 0 6601 0 
2019-11-28 4083 4083 2518 4168 
2019-11-29 0 -4083 6686 0 
2019-12-02 0 0 6686 0 
2019-12-03 2250 2250 4436 0 
2019-12-04 0 -2250 4436 0 
2019-12-05 0 0 4436 0 
2019-12-06 0 0 4436 0 
2019-12-09 0 0 4436 0 
2019-12-10 0 0 4436 0 
2019-12-11 4500 4500 4436 0 
2019-12-12 0 -4500 4436 0 
2019-12-13 0 0 4436 0 
2019-12-16 0 0 4436 0 
2019-12-17 2791 2791 1645 5078 
2019-12-18 0 -2791 6723 0 
2019-12-19 1709 1709 5014 0 
2019-12-20 0 -1709 5014 0 
2019-12-23 0 0 5014 0 
2019-12-24 2250 2250 2764 3836 
2019-12-25 0 -2250 6600 0 
2019-12-26 0 0 6600 0 
2019-12-27 0 0 6600 0 
2019-12-30 2622 2622 3978 0 
2019-12-31 0 -2622 3978 0 
2020-01-01 0 0 3978 0 
2020-01-02 0 0 3978 0 
2020-01-03 0 0 3978 0 
2020-01-06 0 0 3978 0 
2020-01-07 3108 3108 870 5722 
2020-01-08 1770 -1338 4822 0 
2020-01-09 0 -1770 4822 0 
2020-01-10 0 0 4822 0 
2020-01-13 2250 2250 2572 3922 
2020-01-14 0 -2250 6494 0 
2020-01-15 0 0 6494 0 
2020-01-16 0 0 6494 0 
2020-01-17 0 0 6494 0 
2020-01-20 0 0 6494 0 
2020-01-21 4708 4708 1786 4802 
2020-01-22 0 -4708 6588 0 
2020-01-23 2776 2776 3812 0 
2020-01-24 877 -1899 2935 0 
2020-01-27 0 -877 2935 0 
2020-01-28 0 0 2935 0 
2020-01-29 0 0 2935 0 
2020-01-30 0 0 2935 0 
2020-01-31 0 0 2935 0 
2020-02-03 0 0 2935 0 
2020-02-04 0 0 2935 0 
2020-02-05 3840 3840 2935 0 
2020-02-06 0 -3840 2935 0 
2020-02-07 0 0 2935 0 
2020-02-10 3494 3494 2935 0 
2020-02-11 0 -3494 2935 0 
2020-02-12 0 0 2935 0 
2020-02-13 0 0 2935 0 
2020-02-14 0 0 2935 0 
2020-02-17 0 0 2935 0 
2020-02-18 0 0 2935 0 
2020-02-19 2413 2413 522 6011 
2020-02-20 0 -2413 6533 0 
2020-02-21 2587 2587 3946 0 
2020-02-24 0 -2587 3946 0 
2020-02-25 0 0 3946 0 
2020-02-26 0 0 3946 0 
2020-02-27 4000 4000 3946 0 
2020-02-28 0 -4000 3946 0 
2020-03-02 0 0 3946 0 
2020-03-03 2856 2856 1090 5474 
2020-03-04 0 -2856 6564 0 
2020-03-05 0 0 6564 0 
2020-03-06 3144 3144 3420 0 
2020-03-09 0 -3144 3420 0 
2020-03-10 0 0 3420 0 
2020-03-11 0 0 3420 0 
2020-03-12 0 0 3420 0 
2020-03-13 0 0 3420 0 
2020-03-16 5000 5000 3420 0 
2020-03-17 0 -5000 3420 0 
2020-03-18 0 0 3420 0 
2020-03-19 0 0 3420 0 
2020-03-20 2712 2712 708 5936 
2020-03-23 0 -2712 6644 0 
2020-03-24 0 0 6644 0 
2020-03-25 0 0 6644 0 
2020-03-26 0 0 6644 0 
2020-03-27 0 0 6644 0 
2020-03-30 0 0 6644 0 
2020-03-31 0 0 6644 0 
2020-04-01 0 0 6644 0 
2020-04-02 3474 3474 3170 0 
2020-04-03 0 -3474 3170 0 
2020-04-06 0 0 3170 0 
2020-04-07 0 0 3170 0 
2020-04-08 3838 3838 3170 0 
2020-04-09 1162 -2676 2008 4621 
2020-04-10 0 -1162 6629 0 
2020-04-13 0 0 6629 0 
2020-04-14 0 0 6629 0 
2020-04-15 0 0 6629 0 
2020-04-16 0 0 6629 0 
2020-04-17 0 0 6629 0 
2020-04-20 3106 3106 3523 0 
2020-04-21 0 -3106 3523 0 
2020-04-22 0 0 3523 0 
2020-04-23 0 0 3523 0 
2020-04-24 3403 3403 120 6530 
2020-04-27 0 -3403 6650 0 
2020-04-28 0 0 6650 0 
2020-04-29 0 0 6650 0 
2020-04-30 0 0 6650 0 
2020-05-01 0 0 6650 0 
2020-05-04 4836 4836 1814 4898 
2020-05-05 0 -4836 6712 0 
2020-05-06 0 0 6712 0 
2020-05-07 3135 3135 3577 0 
2020-05-08 0 -3135 3577 0 
2020-05-11 0 0 3577 0 
