date demand demandChange inventoryPosition leadTime orderQuantity
2019-11-25 0 0 15419 24 0 
2019-11-26 0 0 15419 0 0 
2019-11-27 0 0 15419 24 0 
2019-11-28 0 0 15419 0 0 
2019-11-29 0 0 15419 24 0 
2019-12-02 0 0 15419 24 0 
2019-12-03 0 0 15419 0 0 
2019-12-04 6784 6784 8635 0 6831 
2019-12-05 0 -6784 15466 24 0 
2019-12-06 0 0 15466 0 0 
2019-12-09 0 0 15466 24 0 
2019-12-10 0 0 15466 24 0 
2019-12-11 0 0 15466 24 0 
2019-12-12 0 0 15466 24 0 
2019-12-13 0 0 15466 24 0 
2019-12-16 0 0 15466 24 0 
2019-12-17 0 0 15466 24 0 
2019-12-18 7763 7763 7703 24 7890 
2019-12-19 0 -7763 15593 24 0 
2019-12-20 0 0 15593 24 0 
2019-12-23 0 0 15593 24 0 
2019-12-24 4781 4781 10812 0 0 
2019-12-25 6865 2084 3947 24 11566 
2019-12-26 0 -6865 15513 24 0 
2019-12-27 0 0 15513 0 0 
2019-12-30 0 0 15513 24 0 
2019-12-31 5247 5247 10266 24 0 
2020-01-01 0 -5247 10266 0 0 
2020-01-02 0 0 10266 24 0 
2020-01-03 0 0 10266 24 0 
2020-01-06 0 0 10266 24 0 
2020-01-07 0 0 10266 24 0 
2020-01-08 12256 12256 3499 24 12369 
2020-01-09 0 -12256 15868 0 0 
2020-01-10 0 0 15868 24 0 
2020-01-13 0 0 15868 24 0 
2020-01-14 0 0 15868 24 0 
2020-01-15 0 0 15868 24 0 
2020-01-16 0 0 15868 24 0 
2020-01-17 0 0 15868 24 0 
2020-01-20 6765 6765 9103 24 6782 
2020-01-21 0 -6765 15885 24 0 
2020-01-22 0 0 15885 24 0 
2020-01-23 0 0 15885 0 0 
2020-01-24 0 0 15885 24 0 
2020-01-27 0 0 15885 24 0 
2020-01-28 0 0 15885 24 0 
2020-01-29 0 0 15885 24 0 
2020-01-30 15525 15525 360 24 16129 
2020-01-31 0 -15525 16489 0 0 
2020-02-03 0 0 16489 24 0 
2020-02-04 6870 6870 9619 24 6876 
2020-02-05 0 -6870 16495 24 0 
2020-02-06 0 0 16495 24 0 
2020-02-07 0 0 16495 24 0 
2020-02-10 13986 13986 2509 24 14430 
2020-02-11 0 -13986 16939 24 0 
2020-02-12 0 0 16939 24 0 
2020-02-13 0 0 16939 24 0 
2020-02-14 0 0 16939 24 0 
2020-02-17 0 0 16939 24 0 
2020-02-18 0 0 16939 0 0 
2020-02-19 0 0 16939 0 0 
2020-02-20 13636 13636 3303 24 14036 
2020-02-21 0 -13636 17339 24 0 
2020-02-24 0 0 17339 24 0 
2020-02-25 0 0 17339 24 0 
2020-02-26 0 0 17339 24 0 
2020-02-27 7530 7530 9809 24 7541 
2020-02-28 7039 -491 10311 24 7026 
2020-03-02 0 -7039 17337 24 0 
2020-03-03 5975 5975 11362 24 0 
2020-03-04 0 -5975 11362 24 0 
2020-03-05 0 0 11362 24 0 
2020-03-06 0 0 11362 0 0 
2020-03-09 0 0 11362 24 0 
2020-03-10 0 0 11362 24 0 
2020-03-11 0 0 11362 24 0 
2020-03-12 0 0 11362 24 0 
2020-03-13 0 0 11362 24 0 
2020-03-16 0 0 11362 24 0 
2020-03-17 7474 7474 3888 0 13389 
2020-03-18 0 -7474 17277 24 0 
2020-03-19 0 0 17277 24 0 
2020-03-20 8023 8023 9254 24 8061 
2020-03-23 0 -8023 17315 0 0 
2020-03-24 0 0 17315 0 0 
2020-03-25 0 0 17315 24 0 
2020-03-26 0 0 17315 24 0 
2020-03-27 0 0 17315 24 0 
2020-03-30 0 0 17315 0 0 
2020-03-31 0 0 17315 24 0 
2020-04-01 5988 5988 11327 24 0 
2020-04-02 0 -5988 11327 24 0 
2020-04-03 0 0 11327 0 0 
2020-04-06 0 0 11327 0 0 
2020-04-07 5389 5389 5938 0 11240 
2020-04-08 0 -5389 17178 24 0 
2020-04-09 0 0 17178 24 0 
2020-04-10 0 0 17178 24 0 
2020-04-13 0 0 17178 0 0 
2020-04-14 0 0 17178 24 0 
2020-04-15 0 0 17178 24 0 
2020-04-16 0 0 17178 24 0 
2020-04-17 6007 6007 11171 24 0 
2020-04-20 0 -6007 11171 24 0 
2020-04-21 0 0 11171 24 0 
2020-04-22 0 0 11171 24 0 
2020-04-23 0 0 11171 24 0 
2020-04-24 0 0 11171 24 0 
2020-04-27 0 0 11171 24 0 
2020-04-28 0 0 11171 24 0 
2020-04-29 0 0 11171 24 0 
2020-04-30 0 0 11171 24 0 
2020-05-01 0 0 11171 0 0 
2020-05-04 0 0 11171 0 0 
2020-05-05 0 0 11171 24 0 
2020-05-06 0 0 11171 0 0 
2020-05-07 0 0 11171 24 0 
2020-05-08 7606 7606 3565 0 13579 
2020-05-11 0 -7606 17144 24 0 
