date demand demandChange inventoryPosition orderQuantity
2019-07-02 0 0 0 0 
2019-07-03 0 0 0 0 
2019-07-04 0 0 0 0 
2019-07-05 0 0 0 0 
2019-07-08 0 0 0 0 
2019-07-09 0 0 0 0 
2019-07-10 0 0 0 0 
2019-07-11 0 0 0 0 
2019-07-12 0 0 0 0 
2019-07-15 0 0 0 0 
2019-07-16 0 0 0 0 
2019-07-17 0 0 0 0 
2019-07-18 0 0 0 0 
2019-07-19 0 0 0 0 
2019-07-22 0 0 0 0 
2019-07-23 0 0 0 0 
2019-07-24 0 0 0 0 
2019-07-25 0 0 0 0 
2019-07-26 0 0 0 0 
2019-07-29 0 0 0 0 
2019-07-30 0 0 0 0 
2019-07-31 0 0 0 0 
2019-08-01 0 0 0 0 
2019-08-02 0 0 0 0 
2019-08-05 0 0 0 0 
2019-08-06 2556 2556 0 5134 
2019-08-07 0 -2556 5134 0 
2019-08-08 1944 1944 3190 0 
2019-08-09 0 -1944 3190 0 
2019-08-12 0 0 3190 0 
2019-08-13 2250 2250 940 3729 
2019-08-14 0 -2250 4669 0 
2019-08-15 0 0 4669 0 
2019-08-16 2250 2250 2419 0 
2019-08-19 0 -2250 2419 0 
2019-08-20 0 0 2419 0 
2019-08-21 0 0 2419 0 
2019-08-22 2614 2614 2419 0 
2019-08-23 0 -2614 2419 0 
2019-08-26 1886 1886 533 4136 
2019-08-27 0 -1886 4669 0 
2019-08-28 0 0 4669 0 
2019-08-29 0 0 4669 0 
2019-08-30 1500 1500 3169 0 
2019-09-02 0 -1500 3169 0 
2019-09-03 0 0 3169 0 
2019-09-04 0 0 3169 0 
2019-09-05 0 0 3169 0 
2019-09-06 0 0 3169 0 
2019-09-09 0 0 3169 0 
2019-09-10 0 0 3169 0 
2019-09-11 0 0 3169 0 
2019-09-12 3000 3000 169 4500 
2019-09-13 0 -3000 4669 0 
2019-09-16 0 0 4669 0 
2019-09-17 0 0 4669 0 
2019-09-18 0 0 4669 0 
2019-09-19 2503 2503 2166 2547 
2019-09-20 0 -2503 4713 0 
2019-09-23 0 0 4713 0 
2019-09-24 0 0 4713 0 
2019-09-25 0 0 4713 0 
2019-09-26 0 0 4713 0 
2019-09-27 2582 2582 2131 2628 
2019-09-30 0 -2582 4759 0 
2019-10-01 0 0 4759 0 
2019-10-02 3498 3498 1261 3663 
2019-10-03 0 -3498 4924 0 
2019-10-04 0 0 4924 0 
2019-10-07 1666 1666 3258 0 
2019-10-08 0 -1666 3258 0 
2019-10-09 0 0 3258 0 
2019-10-10 0 0 3258 0 
2019-10-11 0 0 3258 0 
2019-10-14 0 0 3258 0 
2019-10-15 0 0 3258 0 
2019-10-16 2362 2362 896 3934 
2019-10-17 2888 526 1942 2946 
2019-10-18 0 -2888 4888 0 
2019-10-21 0 0 4888 0 
2019-10-22 0 0 4888 0 
2019-10-23 0 0 4888 0 
2019-10-24 0 0 4888 0 
2019-10-25 0 0 4888 0 
2019-10-28 0 0 4888 0 
2019-10-29 0 0 4888 0 
2019-10-30 1084 1084 3804 0 
2019-10-31 0 -1084 3804 0 
2019-11-01 0 0 3804 0 
2019-11-04 0 0 3804 0 
2019-11-05 0 0 3804 0 
2019-11-06 0 0 3804 0 
2019-11-07 0 0 3804 0 
2019-11-08 0 0 3804 0 
2019-11-11 0 0 3804 0 
2019-11-12 2035 2035 1769 2960 
2019-11-13 0 -2035 4729 0 
2019-11-14 2032 2032 2697 0 
